onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.831	.559	FAMOUS	5	4	.943	func/f098.bmp
3.074	.953	.479	FAMOUS	6	4	.668	func/f098.bmp
6.297	.947	.402	UNFAMILIAR	13	4	1.197	func/u103.bmp
9.521	.976	.505	UNFAMILIAR	13	4	1.228	func/u107.bmp
12.845	.861	.568	UNFAMILIAR	14	4	.764	func/u107.bmp
15.986	.940	.509	SCRAMBLED	17	7	1.193	func/s105.bmp
19.109	.901	.403	SCRAMBLED	18	7	.951	func/s105.bmp
22.283	.995	.505	FAMOUS	5	7	1.353	func/f099.bmp
25.523	.809	.474	FAMOUS	6	4	.962	func/f099.bmp
28.079	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.692	.971	.551	UNFAMILIAR	13	7	1.260	func/u101.bmp
51.899	.920	.465	UNFAMILIAR	14	7	.928	func/u101.bmp
55.139	.830	.539	SCRAMBLED	17	7	1.025	func/s111.bmp
58.246	.953	.505	UNFAMILIAR	15	4	.917	func/u103.bmp
61.453	.840	.464	SCRAMBLED	17	7	.989	func/s103.bmp
64.577	.826	.506	UNFAMILIAR	13	4	.894	func/u109.bmp
67.617	.816	.423	FAMOUS	5	4	.877	func/f110.bmp
70.807	.860	.588	SCRAMBLED	17	7	1.306	func/s107.bmp
74.014	.871	.581	SCRAMBLED	18	7	1.111	func/s107.bmp
77.088	.931	.420	UNFAMILIAR	13	7	1.064	func/u105.bmp
80.362	.816	.580	SCRAMBLED	19	7	1.134	func/s111.bmp
83.402	.988	.451	FAMOUS	5	4	.752	func/f102.bmp
86.576	.884	.416	FAMOUS	6	7	.551	func/f102.bmp
89.816	.805	.593	SCRAMBLED	19	7	1.044	func/s103.bmp
92.906	.944	.505	FAMOUS	5	4	.834	func/f113.bmp
96.147	.923	.526	UNFAMILIAR	15	4	.916	func/u109.bmp
99.421	.915	.576	UNFAMILIAR	13	7	.686	func/u108.bmp
102.511	.929	.404	UNFAMILIAR	14	7	.781	func/u108.bmp
105.735	.955	.532	FAMOUS	7	4	.762	func/f110.bmp
108.992	.968	.525	UNFAMILIAR	13	7	.859	func/u110.bmp
111.698	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
132.21	.905	.480	FAMOUS	5	7	1.091	func/f100.bmp
135.334	.994	.442	FAMOUS	6	7	.469	func/f100.bmp
138.675	.958	.584	UNFAMILIAR	15	7	.690	func/u105.bmp
141.999	.860	.599	SCRAMBLED	17	4	1.031	func/s098.bmp
145.189	.803	.551	FAMOUS	5	4	.897	func/f111.bmp
148.296	.892	.523	FAMOUS	7	4	.855	func/f113.bmp
151.503	.932	.543	UNFAMILIAR	13	7	.678	func/u106.bmp
154.81	.903	.584	FAMOUS	5	7	.895	func/f106.bmp
158.034	.807	.564	UNFAMILIAR	15	7	.788	func/u110.bmp
161.058	.945	.434	FAMOUS	5	4	.777	func/f109.bmp
164.298	.807	.531	SCRAMBLED	17	4	.715	func/s108.bmp
167.355	.901	.470	SCRAMBLED	19	4	.690	func/s098.bmp
170.445	.980	.422	FAMOUS	5	7	.765	func/f104.bmp
173.686	.820	.498	FAMOUS	6	7	.444	func/f104.bmp
176.792	.960	.509	FAMOUS	7	4	.709	func/f111.bmp
180.1	.882	.577	FAMOUS	5	7	.806	func/f105.bmp
183.157	.921	.410	FAMOUS	6	7	.454	func/f105.bmp
186.314	.956	.454	UNFAMILIAR	15	7	.611	func/u106.bmp
189.02	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
209.649	.811	.587	UNFAMILIAR	13	4	.930	func/u098.bmp
212.722	.900	.493	UNFAMILIAR	14	4	.606	func/u098.bmp
215.896	.909	.514	FAMOUS	7	7	.863	func/f106.bmp
219.053	.866	.483	UNFAMILIAR	13	7	.641	func/u100.bmp
222.26	.996	.571	UNFAMILIAR	14	7	.776	func/u100.bmp
225.567	.813	.546	FAMOUS	7	4	.922	func/f109.bmp
228.675	.807	.533	FAMOUS	5	7	.565	func/f103.bmp
231.831	.939	.511	FAMOUS	6	7	1.258	func/f103.bmp
234.971	.882	.424	SCRAMBLED	19	4	1.078	func/s108.bmp
238.128	.855	.514	FAMOUS	5	7	1.018	func/f112.bmp
241.269	.852	.501	FAMOUS	6	7	.857	func/f112.bmp
244.459	.958	.581	SCRAMBLED	17	7	1.254	func/s110.bmp
247.7	.878	.509	SCRAMBLED	17	7	.950	func/s104.bmp
250.823	.801	.479	FAMOUS	5	7	1.015	func/f107.bmp
253.914	.954	.534	FAMOUS	6	7	.523	func/f107.bmp
257.154	.982	.506	SCRAMBLED	17	4	.922	func/s101.bmp
260.428	.828	.529	SCRAMBLED	17	4	1.162	func/s113.bmp
263.435	.886	.409	SCRAMBLED	18	4	1.074	func/s113.bmp
266.608	.842	.531	SCRAMBLED	17	4	.777	func/s100.bmp
269.665	.856	.438	SCRAMBLED	18	4	.990	func/s100.bmp
272.856	.960	.554	SCRAMBLED	19	7	.597	func/s110.bmp
275.562	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
296.074	.834	.448	SCRAMBLED	17	7	1.132	func/s106.bmp
299.164	.987	.485	SCRAMBLED	18	4	.663	func/s106.bmp
302.505	.981	.581	SCRAMBLED	19	7	.820	func/s104.bmp
305.712	.937	.457	SCRAMBLED	17	4	.859	func/s102.bmp
308.885	.845	.478	UNFAMILIAR	13	4	.987	func/u102.bmp
312.026	.804	.526	SCRAMBLED	19	4	.887	func/s101.bmp
315.149	.965	.540	SCRAMBLED	17	7	.630	func/s099.bmp
318.423	.845	.539	UNFAMILIAR	13	7	.923	func/u113.bmp
321.58	.956	.540	UNFAMILIAR	14	7	.689	func/u113.bmp
324.871	.983	.555	UNFAMILIAR	13	7	.837	func/u112.bmp
328.078	.866	.460	FAMOUS	5	4	.904	func/f108.bmp
331.252	.901	.544	SCRAMBLED	19	4	.858	func/s102.bmp
334.442	.958	.520	SCRAMBLED	17	4	.767	func/s109.bmp
337.683	.990	.513	UNFAMILIAR	15	7	.626	func/u102.bmp
340.973	.940	.525	FAMOUS	5	7	.825	func/f101.bmp
344.13	.892	.443	FAMOUS	6	7	.720	func/f101.bmp
347.287	.857	.490	SCRAMBLED	19	7	1.113	func/s099.bmp
