onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.925	.560	FAMOUS	5	4	1.410	func/f015.bmp
3.224	.803	.534	FAMOUS	6	4	1.123	func/f015.bmp
6.364	.950	.437	SCRAMBLED	17	4	2.235	func/s010.bmp
9.554	.977	.474	SCRAMBLED	18	4	1.841	func/s010.bmp
12.928	.804	.570	SCRAMBLED	17	7	1.492	func/s005.bmp
15.935	.908	.427	SCRAMBLED	17	4	1.476	func/s012.bmp
19.092	.902	.432	UNFAMILIAR	13	4	2.040	func/u014.bmp
22.349	.954	.585	UNFAMILIAR	14	4	2.286	func/u014.bmp
25.606	.825	.495	UNFAMILIAR	13	7	2.076	func/u010.bmp
28.797	.862	.587	UNFAMILIAR	14	7	1.723	func/u010.bmp
31.403	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
51.965	.999	.480	SCRAMBLED	17	4	.838	func/s001.bmp
55.322	.902	.574	UNFAMILIAR	13	4	1.578	func/u008.bmp
58.58	.986	.589	UNFAMILIAR	14	4	1.394	func/u008.bmp
61.887	.991	.560	SCRAMBLED	19	7	2.052	func/s005.bmp
65.228	.894	.561	UNFAMILIAR	13	7	1.687	func/u004.bmp
68.469	.935	.584	SCRAMBLED	19	4	1.177	func/s012.bmp
71.625	.826	.455	FAMOUS	5	4	1.582	func/f016.bmp
74.799	.989	.576	FAMOUS	6	4	1.321	func/f016.bmp
78.006	.941	.443	UNFAMILIAR	13	7	1.418	func/u007.bmp
81.28	.993	.554	SCRAMBLED	17	4	1.809	func/s011.bmp
84.504	.963	.454	SCRAMBLED	18	7	1.761	func/s011.bmp
87.694	.946	.452	SCRAMBLED	19	4	1.454	func/s001.bmp
91.052	.978	.597	FAMOUS	5	4	1.213	func/f001.bmp
94.292	.941	.471	UNFAMILIAR	13	7	1.967	func/u003.bmp
97.449	.978	.445	UNFAMILIAR	15	4	1.722	func/u004.bmp
100.79	.948	.598	UNFAMILIAR	13	4	1.765	func/u011.bmp
104.03	.815	.523	UNFAMILIAR	14	4	1.213	func/u011.bmp
107.137	.844	.520	FAMOUS	5	7	1.584	func/f002.bmp
110.278	.978	.526	UNFAMILIAR	15	4	2.278	func/u007.bmp
113	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
133.596	.892	.565	SCRAMBLED	17	7	1.369	func/s003.bmp
136.82	.924	.557	SCRAMBLED	17	4	.952	func/s015.bmp
139.961	.844	.451	FAMOUS	7	4	1.658	func/f001.bmp
143.134	.838	.553	SCRAMBLED	17	7	1.882	func/s013.bmp
146.258	.859	.515	SCRAMBLED	18	4	1.735	func/s013.bmp
149.298	.805	.405	UNFAMILIAR	15	4	1.461	func/u003.bmp
152.288	.985	.407	FAMOUS	5	7	1.105	func/f005.bmp
155.628	.847	.593	FAMOUS	6	7	.855	func/f005.bmp
158.852	.807	.577	FAMOUS	5	7	1.299	func/f014.bmp
161.892	.910	.467	FAMOUS	7	7	2.025	func/f002.bmp
165.166	.971	.575	FAMOUS	5	4	1.447	func/f013.bmp
168.373	.987	.458	SCRAMBLED	19	7	1.489	func/s003.bmp
171.631	.871	.500	UNFAMILIAR	13	4	1.044	func/u015.bmp
174.687	.835	.416	SCRAMBLED	19	4	.908	func/s015.bmp
177.777	1.000	.489	FAMOUS	5	4	.896	func/f012.bmp
181.068	.932	.526	FAMOUS	6	4	.767	func/f012.bmp
184.325	.934	.563	FAMOUS	5	7	1.026	func/f011.bmp
187.499	.951	.476	FAMOUS	6	7	.743	func/f011.bmp
190.188	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
210.801	.899	.576	UNFAMILIAR	13	7	1.104	func/u013.bmp
214.058	.898	.598	FAMOUS	7	7	.975	func/f014.bmp
217.198	.800	.468	FAMOUS	5	4	.866	func/f003.bmp
220.322	.889	.555	FAMOUS	7	4	.970	func/f013.bmp
223.446	.999	.466	SCRAMBLED	17	7	1.062	func/s004.bmp
226.719	.897	.509	SCRAMBLED	18	7	1.069	func/s004.bmp
229.893	.825	.426	UNFAMILIAR	15	4	.763	func/u015.bmp
233	.997	.502	UNFAMILIAR	13	4	.992	func/u009.bmp
236.307	.967	.548	SCRAMBLED	17	7	1.167	func/s006.bmp
239.498	.817	.454	SCRAMBLED	18	7	.863	func/s006.bmp
242.538	.988	.454	UNFAMILIAR	13	7	.886	func/u016.bmp
245.862	.898	.552	UNFAMILIAR	14	7	.787	func/u016.bmp
249.069	.974	.543	UNFAMILIAR	15	4	1.059	func/u013.bmp
252.376	.890	.560	SCRAMBLED	17	4	1.220	func/s009.bmp
255.45	.955	.416	SCRAMBLED	18	4	.921	func/s009.bmp
258.624	.828	.439	FAMOUS	7	4	1.130	func/f003.bmp
261.747	.952	.528	FAMOUS	5	7	1.007	func/f007.bmp
264.938	.923	.473	FAMOUS	5	7	1.064	func/f006.bmp
268.161	.820	.527	FAMOUS	6	7	.926	func/f006.bmp
271.151	.877	.400	UNFAMILIAR	15	4	.903	func/u009.bmp
273.774	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
294.27	.867	.448	UNFAMILIAR	13	4	.862	func/u001.bmp
297.359	.850	.451	UNFAMILIAR	14	4	.635	func/u001.bmp
300.45	.884	.473	SCRAMBLED	17	7	.857	func/s007.bmp
