onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.833	.463	UNFAMILIAR	13	4	.897	func/u061.bmp
3.006	.800	.405	UNFAMILIAR	14	4	.703	func/u061.bmp
6.197	.803	.501	SCRAMBLED	17	4	1.593	func/s049.bmp
9.187	.822	.432	SCRAMBLED	18	4	.868	func/s049.bmp
12.31	.973	.532	FAMOUS	5	7	1.295	func/f062.bmp
15.652	.980	.582	SCRAMBLED	17	4	.750	func/s058.bmp
18.841	.814	.450	SCRAMBLED	18	4	.694	func/s058.bmp
21.865	.822	.435	SCRAMBLED	17	4	.759	func/s063.bmp
24.922	.806	.460	SCRAMBLED	18	4	.813	func/s063.bmp
28.012	.990	.509	UNFAMILIAR	13	7	.607	func/u064.bmp
30.751	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
51.23	.949	.422	FAMOUS	5	7	1.770	func/f051.bmp
54.521	.833	.579	SCRAMBLED	17	4	.719	func/s051.bmp
57.678	.967	.562	FAMOUS	7	7	1.152	func/f062.bmp
60.818	.838	.402	FAMOUS	5	4	.674	func/f059.bmp
64.025	.964	.586	FAMOUS	5	4	.922	func/f060.bmp
67.165	.870	.407	FAMOUS	6	4	.825	func/f060.bmp
70.406	.858	.585	FAMOUS	5	4	1.267	func/f054.bmp
73.596	.897	.565	FAMOUS	6	4	.726	func/f054.bmp
76.703	.937	.438	UNFAMILIAR	15	7	.732	func/u064.bmp
80.01	.924	.570	UNFAMILIAR	13	7	.727	func/u053.bmp
83.134	.839	.425	FAMOUS	7	7	1.133	func/f051.bmp
86.291	.957	.548	SCRAMBLED	17	4	.755	func/s050.bmp
89.598	.833	.569	SCRAMBLED	19	4	.666	func/s051.bmp
92.655	.848	.459	FAMOUS	5	7	1.122	func/f063.bmp
95.779	.981	.506	FAMOUS	7	7	.932	func/f059.bmp
98.936	.971	.404	SCRAMBLED	17	4	.828	func/s054.bmp
102.143	.970	.461	SCRAMBLED	18	4	.718	func/s054.bmp
105.333	.853	.449	FAMOUS	5	7	.925	func/f061.bmp
108.49	.802	.545	FAMOUS	6	7	.760	func/f061.bmp
111.029	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
131.575	.861	.501	UNFAMILIAR	13	4	.859	func/u062.bmp
134.632	.951	.428	UNFAMILIAR	15	7	.768	func/u053.bmp
137.789	.941	.440	SCRAMBLED	17	4	.839	func/s060.bmp
141.046	.986	.550	SCRAMBLED	18	4	.757	func/s060.bmp
144.253	.931	.467	SCRAMBLED	19	4	1.102	func/s050.bmp
147.51	.996	.544	UNFAMILIAR	13	4	1.119	func/u058.bmp
150.734	.879	.459	UNFAMILIAR	14	4	.762	func/u058.bmp
153.958	.944	.570	FAMOUS	7	7	.886	func/f063.bmp
157.115	.802	.448	FAMOUS	5	4	.941	func/f055.bmp
160.121	.972	.440	UNFAMILIAR	13	4	.922	func/u063.bmp
163.429	.886	.556	SCRAMBLED	17	7	.968	func/s064.bmp
166.586	.943	.507	UNFAMILIAR	15	4	.727	func/u062.bmp
169.893	.948	.598	UNFAMILIAR	13	4	1.038	func/u050.bmp
173.084	.992	.468	UNFAMILIAR	14	4	.834	func/u050.bmp
176.341	.864	.499	UNFAMILIAR	13	4	.902	func/u056.bmp
179.381	.869	.406	UNFAMILIAR	14	4	.683	func/u056.bmp
182.605	.963	.596	FAMOUS	5	7	.937	func/f052.bmp
185.795	.968	.458	FAMOUS	6	7	.648	func/f052.bmp
189.002	.987	.483	FAMOUS	7	4	.950	func/f055.bmp
191.742	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
212.371	.854	.599	SCRAMBLED	17	4	1.107	func/s055.bmp
215.511	.895	.514	UNFAMILIAR	15	7	1.125	func/u063.bmp
218.668	.862	.476	FAMOUS	5	7	.870	func/f064.bmp
221.825	.905	.533	SCRAMBLED	19	4	1.064	func/s064.bmp
224.999	.848	.485	SCRAMBLED	17	4	.978	func/s053.bmp
228.189	.903	.545	UNFAMILIAR	13	7	1.574	func/u060.bmp
231.313	.981	.415	UNFAMILIAR	13	4	1.048	func/u057.bmp
234.47	.857	.413	UNFAMILIAR	14	4	.763	func/u057.bmp
237.66	.910	.558	SCRAMBLED	17	4	1.075	func/s052.bmp
240.884	.899	.543	SCRAMBLED	18	4	1.066	func/s052.bmp
243.958	.824	.417	SCRAMBLED	19	4	1.000	func/s055.bmp
247.114	.930	.533	SCRAMBLED	17	4	.929	func/s056.bmp
250.272	.927	.454	SCRAMBLED	18	4	.849	func/s056.bmp
253.378	.924	.409	FAMOUS	7	7	.869	func/f064.bmp
256.569	.955	.487	SCRAMBLED	17	4	.718	func/s061.bmp
259.793	.810	.493	SCRAMBLED	18	4	.725	func/s061.bmp
262.933	.972	.566	SCRAMBLED	19	4	1.021	func/s053.bmp
266.157	.987	.473	FAMOUS	5	4	1.239	func/f056.bmp
269.347	.939	.450	FAMOUS	6	4	.860	func/f056.bmp
272.504	.943	.447	UNFAMILIAR	15	7	1.108	func/u060.bmp
275.193	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
295.672	.980	.436	SCRAMBLED	17	4	1.019	func/s057.bmp
298.996	.965	.570	SCRAMBLED	18	7	.986	func/s057.bmp
302.187	.880	.466	UNFAMILIAR	13	4	1.448	func/u049.bmp
305.26	.977	.433	SCRAMBLED	17	4	.703	func/s062.bmp
308.551	.997	.537	UNFAMILIAR	13	4	.946	func/u055.bmp
311.725	.894	.405	SCRAMBLED	17	4	.806	func/s059.bmp
314.965	.833	.580	SCRAMBLED	18	4	.813	func/s059.bmp
318.122	.883	.561	UNFAMILIAR	13	7	1.085	func/u054.bmp
321.262	.808	.487	FAMOUS	5	4	.789	func/f050.bmp
324.386	.882	.537	FAMOUS	6	4	.835	func/f050.bmp
327.626	.908	.596	UNFAMILIAR	15	4	.953	func/u049.bmp
330.884	.927	.583	FAMOUS	5	4	.969	func/f049.bmp
334.057	.980	.482	FAMOUS	6	4	.796	func/f049.bmp
337.348	.847	.544	SCRAMBLED	19	4	.838	func/s062.bmp
340.405	.925	.440	FAMOUS	5	7	.858	func/f053.bmp
343.528	.818	.429	UNFAMILIAR	15	4	.949	func/u055.bmp
346.568	.885	.461	UNFAMILIAR	13	4	1.012	func/u051.bmp
349.191	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
369.653	.915	.419	UNFAMILIAR	13	4	1.122	func/u059.bmp
372.777	.885	.447	UNFAMILIAR	15	7	1.173	func/u054.bmp
375.833	.880	.403	FAMOUS	5	7	.938	func/f057.bmp
379.007	.878	.519	FAMOUS	6	7	.817	func/f057.bmp
382.231	.878	.575	UNFAMILIAR	13	4	.778	func/u052.bmp
385.438	.970	.558	FAMOUS	5	4	.724	func/f058.bmp
388.729	.886	.551	FAMOUS	6	4	.610	func/f058.bmp
391.919	.834	.548	FAMOUS	7	7	.764	func/f053.bmp
394.542	.012	0	n/a	999	0	0	func/Circle.bmp
