onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.851	.439	SCRAMBLED	17	7	.929	func/s142.bmp
3.19	.906	.571	SCRAMBLED	18	7	.498	func/s142.bmp
6.481	.926	.486	SCRAMBLED	17	7	.778	func/s135.bmp
9.721	.819	.529	UNFAMILIAR	13	7	.794	func/u141.bmp
12.878	.965	.566	UNFAMILIAR	13	7	.520	func/u140.bmp
16.169	.849	.555	UNFAMILIAR	13	7	.541	func/u143.bmp
19.209	.867	.422	UNFAMILIAR	14	7	.395	func/u143.bmp
22.35	.967	.498	UNFAMILIAR	13	7	.501	func/u139.bmp
25.556	.915	.481	UNFAMILIAR	14	7	.362	func/u139.bmp
28.212	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.725	.809	.428	UNFAMILIAR	13	7	.544	func/u138.bmp
51.898	.984	.599	SCRAMBLED	19	4	1.043	func/s135.bmp
55.122	.934	.451	FAMOUS	5	7	.598	func/f140.bmp
58.346	.920	.520	FAMOUS	6	7	.490	func/f140.bmp
61.57	.829	.521	UNFAMILIAR	15	7	.767	func/u141.bmp
64.71	.836	.548	SCRAMBLED	17	4	1.016	func/s146.bmp
67.717	.951	.406	UNFAMILIAR	15	7	.728	func/u140.bmp
70.94	.812	.494	FAMOUS	5	7	.721	func/f132.bmp
73.964	.983	.416	UNFAMILIAR	13	7	.652	func/u136.bmp
77.221	.914	.505	UNFAMILIAR	13	7	.522	func/u144.bmp
80.478	.854	.578	UNFAMILIAR	14	7	.574	func/u144.bmp
83.518	.992	.408	UNFAMILIAR	15	7	.610	func/u138.bmp
86.692	.952	.403	SCRAMBLED	17	7	.727	func/s132.bmp
89.949	.915	.539	SCRAMBLED	18	7	.770	func/s132.bmp
93.039	.973	.406	FAMOUS	5	4	1.075	func/f135.bmp
96.28	.976	.493	SCRAMBLED	19	4	.729	func/s146.bmp
99.572	.932	.531	UNFAMILIAR	13	7	.653	func/u135.bmp
102.845	.965	.579	UNFAMILIAR	14	7	.633	func/u135.bmp
106.085	.982	.512	FAMOUS	7	7	1.197	func/f132.bmp
108.808	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
129.253	.916	.403	SCRAMBLED	17	4	1.427	func/s131.bmp
132.344	.941	.417	SCRAMBLED	18	7	1.227	func/s131.bmp
135.567	.861	.512	UNFAMILIAR	15	7	.843	func/u136.bmp
138.707	.982	.515	SCRAMBLED	17	4	.890	func/s133.bmp
141.881	.811	.433	SCRAMBLED	17	4	1.042	func/s136.bmp
144.871	.885	.405	FAMOUS	5	7	1.002	func/f133.bmp
148.078	.847	.553	FAMOUS	7	4	1.028	func/f135.bmp
151.135	.935	.449	FAMOUS	5	7	.629	func/f144.bmp
154.376	.951	.540	UNFAMILIAR	13	7	.794	func/u146.bmp
157.667	.971	.584	UNFAMILIAR	14	7	.740	func/u146.bmp
160.908	.847	.477	UNFAMILIAR	13	7	.482	func/u131.bmp
163.963	.927	.442	SCRAMBLED	19	7	.813	func/s133.bmp
167.154	.948	.499	FAMOUS	5	7	.664	func/f142.bmp
170.394	.821	.521	SCRAMBLED	19	4	.772	func/s136.bmp
