onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.849	.424	FAMOUS	5	7	.980	func/f093.bmp
3.023	.941	.409	FAMOUS	6	7	.668	func/f093.bmp
6.297	.963	.447	SCRAMBLED	17	4	1.129	func/s094.bmp
9.538	.845	.515	SCRAMBLED	18	4	.756	func/s094.bmp
12.644	.813	.491	UNFAMILIAR	13	4	.886	func/u082.bmp
15.818	.800	.600	SCRAMBLED	17	4	.687	func/s096.bmp
18.925	.848	.516	SCRAMBLED	17	4	.663	func/s092.bmp
22.049	.949	.515	SCRAMBLED	18	4	.661	func/s092.bmp
25.206	.993	.427	FAMOUS	5	7	.831	func/f091.bmp
27.945	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.541	.871	.554	SCRAMBLED	17	7	1.140	func/s095.bmp
51.598	.868	.406	SCRAMBLED	18	7	.850	func/s095.bmp
54.738	.948	.516	UNFAMILIAR	13	4	.809	func/u084.bmp
57.928	.854	.472	UNFAMILIAR	15	4	.816	func/u082.bmp
60.985	.834	.425	FAMOUS	5	7	.693	func/f092.bmp
64.109	.984	.523	FAMOUS	6	7	.616	func/f092.bmp
67.399	.865	.539	SCRAMBLED	19	4	.620	func/s096.bmp
70.623	.928	.577	SCRAMBLED	17	4	.952	func/s086.bmp
73.847	.976	.523	SCRAMBLED	18	4	.657	func/s086.bmp
77.004	.810	.412	UNFAMILIAR	13	7	.835	func/u093.bmp
80.044	.932	.457	FAMOUS	7	7	.726	func/f091.bmp
83.318	.961	.577	SCRAMBLED	17	4	.670	func/s083.bmp
86.642	.926	.588	SCRAMBLED	18	4	.726	func/s083.bmp
89.799	.975	.434	FAMOUS	5	7	.664	func/f083.bmp
92.989	.907	.438	UNFAMILIAR	15	4	.727	func/u084.bmp
96.08	.864	.407	UNFAMILIAR	13	4	.757	func/u090.bmp
99.303	.987	.588	FAMOUS	5	7	.697	func/f097.bmp
102.594	.896	.530	FAMOUS	6	7	.649	func/f097.bmp
105.701	.970	.435	SCRAMBLED	17	7	.676	func/s082.bmp
108.992	.937	.546	UNFAMILIAR	15	7	.882	func/u093.bmp
111.681	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
132.16	.843	.428	FAMOUS	5	4	.818	func/f088.bmp
135.233	.996	.457	UNFAMILIAR	13	7	.705	func/u083.bmp
138.424	.902	.430	FAMOUS	7	7	.963	func/f083.bmp
141.547	.864	.461	UNFAMILIAR	13	4	.952	func/u096.bmp
144.671	.902	.485	UNFAMILIAR	15	4	.951	func/u090.bmp
147.811	.844	.468	SCRAMBLED	17	4	.724	func/s087.bmp
150.834	.843	.411	SCRAMBLED	18	4	.689	func/s087.bmp
153.891	.860	.444	FAMOUS	5	7	.814	func/f084.bmp
157.065	.876	.550	FAMOUS	6	7	.611	func/f084.bmp
160.205	.897	.494	SCRAMBLED	19	4	.611	func/s082.bmp
163.396	.989	.527	UNFAMILIAR	13	7	.876	func/u094.bmp
166.586	.999	.421	UNFAMILIAR	14	7	.620	func/u094.bmp
169.91	.938	.567	FAMOUS	7	4	.806	func/f088.bmp
173.117	.966	.497	UNFAMILIAR	13	4	.752	func/u086.bmp
176.291	.807	.442	UNFAMILIAR	14	4	.722	func/u086.bmp
179.348	.834	.484	UNFAMILIAR	15	7	.720	func/u083.bmp
182.505	.806	.562	FAMOUS	5	4	.852	func/f094.bmp
185.662	.952	.577	UNFAMILIAR	15	4	.945	func/u096.bmp
188.969	.865	.595	SCRAMBLED	17	4	.709	func/s088.bmp
191.575	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
212.104	.900	.489	FAMOUS	5	4	.896	func/f085.bmp
215.211	.949	.435	SCRAMBLED	17	7	1.011	func/s097.bmp
218.501	.865	.581	SCRAMBLED	18	7	1.025	func/s097.bmp
221.558	.830	.409	SCRAMBLED	17	4	.642	func/s091.bmp
224.682	.815	.529	FAMOUS	5	7	.725	func/f096.bmp
227.822	.879	.552	FAMOUS	6	7	.689	func/f096.bmp
231.029	.877	.512	FAMOUS	7	4	.785	func/f094.bmp
234.253	.898	.549	SCRAMBLED	17	4	.854	func/s090.bmp
237.36	.921	.440	SCRAMBLED	19	4	.672	func/s088.bmp
240.567	.907	.515	FAMOUS	5	7	.958	func/f089.bmp
243.824	.942	.584	FAMOUS	6	7	.762	func/f089.bmp
247.048	.997	.513	FAMOUS	7	4	.807	func/f085.bmp
250.322	.818	.508	UNFAMILIAR	13	4	.645	func/u089.bmp
253.479	.806	.578	UNFAMILIAR	14	4	.601	func/u089.bmp
256.486	.887	.434	UNFAMILIAR	13	4	.868	func/u087.bmp
259.676	.998	.522	UNFAMILIAR	14	4	.622	func/u087.bmp
262.85	.876	.410	SCRAMBLED	19	4	.776	func/s091.bmp
266.09	.849	.589	UNFAMILIAR	13	4	.940	func/u091.bmp
269.264	.953	.559	UNFAMILIAR	14	4	.616	func/u091.bmp
271.97	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
292.465	.969	.464	UNFAMILIAR	13	4	.934	func/u092.bmp
295.739	.806	.536	SCRAMBLED	19	4	1.288	func/s090.bmp
298.88	.812	.561	FAMOUS	5	4	.763	func/f086.bmp
301.886	.886	.433	FAMOUS	6	4	.599	func/f086.bmp
304.994	.970	.449	SCRAMBLED	17	4	.862	func/s089.bmp
308.267	.910	.520	SCRAMBLED	18	4	.870	func/s089.bmp
311.524	.934	.575	FAMOUS	5	7	.969	func/f087.bmp
314.715	.991	.493	FAMOUS	6	7	.714	func/f087.bmp
