0.48941	-0.075053	-0.028132	-0.022199	0.00057031	-0.00121	-0.00020123	0.00073362	0.0021473	-0.0041617	0.0015349	0.0047754	0.002704	0.0075738	-0.0026325	-0.032316	-0.0068177	0.010285	0.0011544	-0.0013612	0.0024975	-0.00076177	-0.0016631	0.00011784	-0.00016231	0.00010793	0.002817	0.0030455	0.0055617	0.0080027	0.003487	0.0014115	0.0006409	-0.0038186	0.0025718	0.0019074	0.0098965	-0.00096121	0.00762	0.0019625	-0.0008334	-0.00078237	0.0028623	0.0007719	0.0020429	0.0014273	0.00032207	0.001838	0.00095548	-0.0070224	-0.0019504	0.00027523	0.00060246	-1.0534e-05	0.0018169	0.00076374	0.0024758	0.0014748	0.0037015	0.0025804	0.0025824	0.002148	0.001364	0.0042954	0.013965	-0.02033	-0.05687	-0.055157	-0.082811	-0.038579	0.0027318	0.010294	0.0035936	-0.0022435	-0.0021899	0.0029429	0.0019705	0.0012897	0.0063763	0.0067924	-0.01869	-0.043279	-0.05402	-0.0077129	-0.008045	0.0054861	0.0044216	0.0025996	0.0039106	0.001455	-0.0015297	0.00048019	0.0017099	0.0038793	0.0002747	0.0042447	0.0014595	-0.0045349	0.0017103	0.001876	-0.0014871	0.0013802	-0.0017261	0.018325	0.007241	0.0039481	0.0030632	0.0020998	-0.00016027	-0.00052154	-0.00072198	0.0062073	0.0063469	0.0043694	0.0048102	0.00418	-0.00013114	-0.0014121
-0.075053	0.56525	-0.060847	-0.031255	0.0083702	0.013124	0.018898	0.0048885	-0.018655	0.007732	0.0011427	0.050368	0.065984	-0.0083991	-0.0018009	-0.067859	0.0021811	0.0010721	0.014309	0.016604	0.0057127	0.010101	-0.0090207	-0.0073263	0.0077801	0.026161	0.074787	0.0105	0.075072	0.012186	0.022993	0.012101	0.010279	-0.024466	0.063997	0.006937	0.031988	-0.0026947	0.017012	0.0039857	0.014773	0.028848	0.013988	-0.035315	-0.016141	0.10753	-0.0015145	-0.0029136	0.069638	0.016301	0.026095	0.0043355	0.0059388	0.010696	-0.0054853	0.010183	0.070445	0.034379	0.0049957	0.075815	-0.0064466	0.0077952	0.018084	0.02374	0.015642	0.0017872	-0.034063	-0.068191	0.028412	0.027679	0.020935	0.052888	0.0151	0.0091782	0.078251	-0.00885	0.0060188	0.020099	0.021512	0.010072	0.0090361	-0.031056	-0.060075	0.026733	0.026492	0.0063102	0.036993	0.065395	0.076747	-0.0068513	0.0085406	0.0040022	0.00076166	0.055194	0.00013484	0.10911	-0.013632	-0.04497	0.016453	0.016067	0.0056664	0.018063	-9.5198e-05	0.042182	0.016107	0.0081511	0.056696	0.038903	-0.011817	0.0079405	0.020349	0.012515	0.068692	0.0071197	0.087419	0.016673	0.0082629	-0.02341
-0.028132	-0.060847	0.67261	-0.090503	0.0032261	0.0021936	0.008508	0.01011	-0.0051233	0.00053378	0.00024381	0.017097	0.023782	-0.015792	-0.018502	-0.035256	-0.013545	-0.0073253	0.0065409	0.0080894	0.0056947	0.00039257	0.00055757	-0.0029269	0.0020805	0.0046922	0.035534	0.0068934	0.034887	0.0089964	0.0052892	0.0019087	0.0087601	-0.0097595	0.025356	0.0018702	0.010615	0.003393	0.0086987	0.0043682	0.005047	0.011467	0.0056681	-0.014301	-0.0030136	0.036243	0.0017449	0.0014138	0.024779	0.014778	0.0073205	0.00056756	0.0017654	0.00326	-0.0019854	0.004323	0.026078	0.0089756	0.0061958	0.028418	-0.0023059	0.0024111	0.0076864	0.0061709	0.011861	0.0072164	-0.0030334	-0.02422	0.014353	0.011573	0.0081299	0.01682	0.0059855	0.0077992	0.026065	-0.0021024	0.0040378	0.011169	0.010281	0.007053	-0.0017163	-0.030749	-0.065057	-0.025671	-0.0066438	0.0056453	0.017329	0.023888	0.027934	-0.0032908	0.0036456	0.0018004	0.00044847	0.022512	0.0020117	0.04086	-0.0051338	-0.016075	0.0082332	0.009064	0.00070858	0.00051151	-0.06006	-0.088251	-0.018873	0.006196	0.023774	0.013759	-0.0033459	0.009343	0.013341	-0.0052501	-0.0047498	0.0011013	0.031433	0.0044698	0.0054506	-0.012573
-0.022199	-0.031255	-0.090503	0.6738	0.0082263	-0.014942	0.0065193	0.0075522	-0.0046639	-0.00038635	0.0060558	0.055768	0.050044	-0.070602	-0.034681	-0.03239	-0.0051273	-0.024018	0.014417	0.020091	0.0095514	0.0069131	-0.0086324	-0.0086541	0.0056849	0.020261	0.076266	0.0053487	0.072226	0.010125	0.02582	0.019364	0.01054	-0.027665	0.061228	0.004021	0.025285	0.0092291	0.019564	-0.0046728	0.014517	0.024215	0.015118	-0.021448	-0.01658	0.10305	0.0014121	0.0028473	0.064383	0.037228	0.017882	0.0022865	0.0062399	0.011612	-0.010057	0.0072054	0.067138	0.027848	0.0015099	0.072025	-0.0060549	0.0078673	0.018781	0.022123	0.002958	0.010472	0.01065	-0.0050197	0.078748	0.03945	0.013271	0.061769	0.0052184	0.010287	0.081488	-0.0075776	0.00701	0.012649	0.022008	0.0052471	-0.0028325	0.0046487	-0.042896	0.025013	0.017303	-0.0029653	0.037776	0.063934	0.072622	-0.0054916	0.0073233	0.0045684	0.0012647	0.057454	0.001556	0.10409	-0.014374	-0.040852	0.012767	0.0177	0.0094044	0.019007	-0.027855	-0.096366	0.0074024	0.0051514	0.063072	0.037954	-0.0095347	0.010622	0.021115	0.00087076	0.034839	-0.0057094	0.077962	0.018848	0.0066145	-0.025048
0.00057031	0.0083702	0.0032261	0.0082263	0.010855	0.0017735	0.0026811	0.0013416	-0.0027596	0.0016778	0.001287	0.012053	0.013355	0.00068713	0.0076608	0.0037733	0.0090613	0.001677	0.0018985	0.0032357	0.0019481	0.0016629	-0.0017966	-0.0019205	0.0019685	0.0054358	0.018581	0.0016868	0.017728	0.0025203	0.0060942	0.0037997	0.0030295	-0.006281	0.015479	0.00064062	0.0051591	0.003087	0.0043565	0.0010097	0.0036873	0.0069628	0.0033441	-0.0079317	-0.0034441	0.025778	9.7946e-05	3.8599e-05	0.016399	0.0053456	0.0042525	0.00087152	0.0018143	0.0029661	-0.0015901	0.0023574	0.017152	0.0077367	0.00040767	0.018188	-0.001428	0.0019465	0.004894	0.0055035	0.0017479	0.0013095	0.0014509	0.000838	0.017822	0.0063022	0.0022521	0.012814	0.0036114	0.003071	0.019996	-0.0019483	0.0017348	0.0045177	0.0051935	0.001138	0.0015382	0.0016751	0.00080138	0.007398	0.0044934	0.00042628	0.0089653	0.016045	0.018631	-0.0013263	0.0019261	0.0011851	0.00033254	0.013473	0.00052919	0.026619	-0.003081	-0.010202	0.0035024	0.0042825	0.00083357	0.0043026	0.0013857	0.0082747	0.0017683	0.001289	0.014103	0.0093242	-0.0024453	0.0021947	0.0049797	0.0019503	0.015363	0.0021303	0.021072	0.0040546	0.0019396	-0.0061189
-0.00121	0.013124	0.0021936	-0.014942	0.0017735	0.36569	-0.12629	-0.023441	-0.0016589	0.020643	0.0062557	-0.027189	-0.053164	-0.037429	-0.00098752	0.010488	0.010944	0.0088553	0.0030591	0.0046079	0.01978	0.007875	-0.0024702	-0.0054194	0.0054125	0.0096829	0.0069238	0.007104	0.015105	0.00085274	0.0044129	0.0048657	0.0047841	-0.0041778	0.013302	0.0016397	0.0069254	0.0026407	0.0052677	0.0036633	0.0035363	0.0070967	0.0033054	-0.0064875	-0.0033791	0.018359	-0.00056407	-0.00042072	0.014062	0.0015808	0.0035989	0.0014086	0.0030157	0.0038264	0.0013719	0.002224	0.014527	0.0068166	0.0017103	0.014687	-0.00067386	0.0023415	0.0032092	0.0044584	0.0022406	0.0021796	-0.0011009	0.0028755	0.0119	0.0018887	0.0049439	0.014088	0.00288	0.0053571	0.010862	0.0014905	0.003378	0.0056876	0.0064056	-0.0036848	0.0022812	0.0038475	0.0067192	0.010703	0.0081056	0.0017276	0.0077307	0.014084	0.015652	0.00048447	0.0035595	0.00054424	0.0014469	0.0090632	0.00092346	0.021069	-0.0033953	-0.0098054	0.0065487	0.0043739	0.0011062	0.009574	0.0047396	-0.016187	0.0093176	0.0056739	0.019268	0.0094745	0.0042944	0.012479	0.0026302	-0.0033759	-0.021681	-0.056503	-0.026149	0.016737	0.010696	-0.0076293
-0.00020123	0.018898	0.008508	0.0065193	0.0026811	-0.12629	0.4509	-0.11665	-0.0038419	-0.0051836	-0.030028	-0.031131	-0.014989	0.0067816	0.015273	0.0084029	0.013978	0.0062115	0.012163	-0.0020033	-0.0071683	0.0047184	-0.00094961	-0.00067337	0.0074521	0.0073514	0.014971	0.0019637	0.023555	0.0083003	0.0098807	0.0099743	0.0066145	-0.0070684	0.01722	0.0042205	0.0065215	0.0053328	0.004511	0.0015085	0.0054176	0.0076503	0.0032189	-0.0079615	-0.0031145	0.029778	4.4248e-05	0.00099474	0.018652	0.0033122	0.0067035	0.0011983	0.0045252	0.0036959	-0.0020473	0.0024075	0.020111	0.0089971	0.0016696	0.022277	-0.001535	0.0027934	0.0067923	0.0093205	0.0020773	0.0055221	-0.0012504	-0.0020113	0.020331	0.0035606	0.0034476	0.014845	0.0062175	0.0048888	0.022605	-0.0016071	0.0027319	0.007428	0.0044084	0.0082537	0.00070745	0.0010755	0.0018633	0.0096013	0.0063139	0.0021375	0.011081	0.020695	0.023923	-0.00065151	0.0013007	0.0022135	0.00022587	0.017416	0.0010342	0.029913	-0.0016644	-0.012826	0.0055991	0.004613	0.0037512	0.0056834	0.0093484	0.012473	0.0050702	0.009708	0.017966	0.012753	0.006674	0.013572	0.015371	0.00777	0.0068218	-0.046508	-0.044082	-0.019417	-0.0030272	-0.0057222
0.00073362	0.0048885	0.01011	0.0075522	0.0013416	-0.023441	-0.11665	0.52128	-0.017943	-0.061587	-0.058176	-0.021296	0.015599	0.0098907	0.0043014	-0.0028804	0.0062388	0.0068292	0.016367	0.0011027	-0.032803	-0.01307	-0.0023216	0.0075765	0.0013291	-0.003698	0.012985	0.0086101	0.012184	0.0025066	0.0086286	0.00525	0.0035344	-0.0044149	0.0099521	0.0017331	-0.0011319	-0.0039547	0.0053834	0.0007913	0.00048111	0.0032055	0.00032447	-0.0061253	0.00064943	0.012422	-0.00043159	0.0005608	0.0092038	0.0063545	0.00060217	0.0013263	0.0008092	0.0020344	-0.00078337	0.0023566	0.010906	0.0057168	0.0014708	0.011412	-0.0002234	0.0021798	0.0033079	0.0054946	0.0013276	0.00031468	0.0051662	-0.0028562	0.0065917	0.0061855	-0.0015152	0.0021065	0.0040456	0.0011829	0.0084797	0.00064234	0.0019086	0.0039967	0.0059593	0.0016486	0.0085489	0.002139	-0.0018121	0.0036246	0.0017323	0.0035547	0.0049017	0.0096704	0.011097	-0.0016951	0.00062954	0.00086665	0.0013703	0.0057326	0.00093816	0.015248	-0.0042872	-0.0033091	0.0037702	0.0027736	0.0021258	-0.00086103	-0.0042006	0.0047895	0.0034084	0.0060606	0.011588	0.0073846	-0.0080047	0.011159	-0.0028469	0.0042045	0.0080265	-0.013611	-0.031492	-0.052018	-0.05327	-0.039733
0.0021473	-0.018655	-0.0051233	-0.0046639	-0.0027596	-0.0016589	-0.0038419	-0.017943	0.28998	-0.058942	-0.014814	-0.01991	-0.01693	-0.0031975	-0.0089994	-0.0072201	-0.012252	-0.0045459	-0.0016248	-0.0052277	-0.0091486	-0.03637	-0.03408	-0.0089613	-0.0018558	-0.0052491	-0.023009	0.0022682	-0.025791	-0.0038772	-0.0056928	-0.0037765	-0.0054109	-0.0045503	-0.021053	0.0011646	-0.0054773	-0.0037384	-0.0060478	-0.0027437	-0.0037839	-0.0078724	-0.0078483	-0.0058767	0.001047	-0.035626	-0.00078101	-0.00014614	-0.021613	-0.0090401	-0.0045829	8.6353e-05	-0.0026279	-0.0040453	-0.00096336	-0.0015069	-0.022814	-0.0074988	-9.53e-05	-0.023268	0.0022362	-0.0024333	-0.0058318	-0.0066518	-0.0043423	0.0020086	-0.0025943	-0.0050016	-0.025054	-0.011767	-0.003225	-0.019331	-0.0055215	-0.0035376	-0.027061	0.0032824	-0.0012786	-0.00039386	-0.0084186	-0.0011762	-0.0011892	-0.0014928	-0.0013745	-0.012457	-0.0052642	-0.0030462	-0.0099216	-0.022629	-0.025727	-0.00060154	-0.0011472	-0.0015437	0.00067348	-0.018064	-0.0014753	-0.035393	0.00034436	-0.0038165	-0.005469	-0.0070152	0.00016086	-0.0052955	-0.004792	-0.00076198	-0.0039342	0.0014679	-0.020207	-0.013068	0.0014083	-0.0021035	-0.0035227	-0.0046098	-0.023522	-0.0051609	-0.024887	-0.0016862	-0.014969	-0.028751
-0.0041617	0.007732	0.00053378	-0.00038635	0.0016778	0.020643	-0.0051836	-0.061587	-0.058942	0.56809	-0.091798	-0.032245	0.001141	-0.00030453	0.0060061	0.00096785	0.0051517	0.0030794	0.011422	-0.0069538	-0.054365	-0.1017	-0.051458	-0.0063039	-0.0071504	0.0018458	0.030384	0.0081309	0.012017	0.0013837	0.0072248	0.0039849	-0.0017388	-0.02043	0.011855	-0.0002712	0.0080452	0.0025852	0.0017932	-0.00078014	0.0017746	0.0045197	0.0027797	-0.011364	-0.0043838	0.019017	-0.00025702	-0.001934	0.011924	0.00037167	0.0063566	0.00076535	0.0004665	0.00089259	0.0011521	0.0027377	0.012632	0.0058956	-0.0015563	0.013621	-0.00015647	0.0010404	0.0036651	0.002475	0.00075574	0.0013961	-0.0029401	0.0023366	0.018111	0.011666	0.0020326	0.012861	0.001692	0.004057	0.014518	-0.0019363	-0.00024427	0.00053912	0.0056495	0.0017495	-0.003746	-0.00224	-0.00048599	0.0078377	0.0022877	-0.0022309	0.0072933	0.010862	0.012627	0.0016738	0.0017907	0.00016416	0.00033548	0.0099045	0.00048234	0.020884	-0.0045279	-0.021814	0.0012111	0.004708	-0.0010862	0.00048699	-0.00056113	-0.00040283	0.0039966	-0.0011708	0.008039	0.0059566	-0.0028554	0.0050604	0.0073643	0.00034982	0.019857	0.0068307	0.020562	0.011672	-0.01779	-0.059068
