onset	duration	label	channels
n/a	n/a	chan_manual	["EEG009","EEG010","EEG018","EEG038","EEG042","EEG095","EEG102","EEG108","EEG118"]
n/a	n/a	chan_ch_sd	["EEG018","EEG042","EEG095","EEG108","EEG118"]
n/a	n/a	chan_low_r	["EEG038","EEG102"]
n/a	n/a	chan_bridge	["EEG009","EEG010"]
n/a	n/a	chan_rank	["EEG078"]
n/a	n/a	comp_manual	["ICA001","ICA002","ICA017","ICA019","ICA021","ICA022","ICA023","ICA025","ICA026","ICA029","ICA033","ICA035","ICA036","ICA041","ICA043","ICA045","ICA047","ICA048","ICA051","ICA053","ICA055","ICA056","ICA057","ICA058","ICA062","ICA065","ICA068","ICA072","ICA074","ICA075","ICA076","ICA079","ICA090","ICA091","ICA100","ICA102","ICA104","ICA105","ICA112","ICA113","ICA114","ICA115","ICA116"]
n/a	n/a	comp_ic_rt	["ICA032","ICA034","ICA035","ICA037","ICA039","ICA040","ICA042","ICA043","ICA046","ICA049","ICA050","ICA051","ICA052","ICA054","ICA057","ICA058","ICA059","ICA060","ICA063","ICA064","ICA065","ICA066","ICA067","ICA069","ICA070","ICA071","ICA072","ICA073","ICA077","ICA078","ICA079","ICA080","ICA081","ICA082","ICA083","ICA084","ICA085","ICA086","ICA087","ICA088","ICA089","ICA092","ICA093","ICA094","ICA095","ICA096","ICA097","ICA098","ICA101","ICA103","ICA106","ICA108","ICA109","ICA110","ICA111","ICA117"]
n/a	n/a	comp_brain	["ICA003","ICA004","ICA005","ICA006","ICA007","ICA008","ICA009","ICA010","ICA011","ICA012","ICA013","ICA014","ICA015","ICA016","ICA018","ICA024","ICA027","ICA032","ICA034","ICA037","ICA039","ICA041","ICA042","ICA049","ICA054"]
n/a	n/a	comp_muscle	["ICA043","ICA047","ICA057"]
n/a	n/a	comp_eye	["ICA002","ICA021"]
n/a	n/a	comp_chan_noise	["ICA001","ICA017","ICA019","ICA022","ICA023","ICA025","ICA026","ICA029","ICA033","ICA035","ICA036","ICA051","ICA055","ICA065","ICA072","ICA074","ICA075","ICA079","ICA090","ICA091","ICA104","ICA105","ICA115","ICA116"]
n/a	n/a	comp_other	["ICA020","ICA028","ICA030","ICA031","ICA038","ICA040","ICA044","ICA045","ICA046","ICA048","ICA050","ICA052","ICA053","ICA056","ICA058","ICA059","ICA060","ICA061","ICA062","ICA063","ICA064","ICA066","ICA067","ICA068","ICA069","ICA070","ICA071","ICA073","ICA076","ICA077","ICA078","ICA080","ICA081","ICA082","ICA083","ICA084","ICA085","ICA086","ICA087","ICA088","ICA089","ICA092","ICA093","ICA094","ICA095","ICA096","ICA097","ICA098","ICA099","ICA100","ICA101","ICA102","ICA103","ICA106","ICA107","ICA108","ICA109","ICA110","ICA111","ICA112","ICA113","ICA114","ICA117","ICA118"]
0.0039062	15.1016	out_task	n/a
14.1016	8.0039	in_leadup_fhbc_onset	n/a
15.1055	271.7695	in_task_fhbc_onset	n/a
286.875	62.2656	out_task	n/a
348.1328	8.0078	in_leadup_fhbc_onset	n/a
349.1406	271.0508	in_task_fhbc_onset	n/a
620.1914	27.5703	out_task	n/a
646.7539	8.0078	in_leadup_fhbc_onset	n/a
647.7617	267.7383	in_task_fhbc_onset	n/a
915.5	30.0312	out_task	n/a
944.5234	8.0078	in_leadup_fhbc_onset	n/a
945.5312	271.1367	in_task_fhbc_onset	n/a
1216.668	11.3359	out_task	n/a
