onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	reported_gs	correct_gs	included_trial	reason_for_exclusion
12.9799999999814	22.02	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
35	10.6837691999972	1	stimulus	n/a	n/a	OQCQQGGG	3	3	0	test trial
35.5348137998953	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
36.1189631000161	0	1	finger press	3	3	n/a	n/a	n/a	0	test trial
36.6868684999645	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
37.3026487999596	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
37.8948082998395	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
38.5028959000483	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
39.1508781998418	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
39.7188034998253	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
40.3510178998113	0	1	finger press	3	3	n/a	n/a	n/a	0	test trial
41.006867100019	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
41.6228434997611	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
42.2548551000655	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
45.6800000001676	5	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
62.7000000001863	23	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
85.7136017000303	8.28917709970847	2	stimulus	n/a	n/a	GQQOOOCG	2	2	1	n/a
86.302767300047	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
86.8626569998451	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
87.5028208000585	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
88.1513866996393	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
88.7027737000026	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
89.3427260997705	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
89.9911134997383	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
90.6383618996479	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
91.262684199959	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
91.8866954999976	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
92.5505071999505	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
