onset	duration	response_time	button_press	stim_file
n/a	n/a	0.828	3	meg/f044.bmp
n/a	n/a	0.812	1	meg/u147.bmp
n/a	n/a	1.269	1	meg/u095.bmp
n/a	n/a	1.875	3	meg/f016.bmp
n/a	n/a	2.023	1	meg/f111.bmp
n/a	n/a	0.685	3	meg/f032.bmp
n/a	n/a	0.828	3	meg/f065.bmp
n/a	n/a	2.148	2	meg/f146.bmp
n/a	n/a	0.821	1	meg/u019.bmp
n/a	n/a	2.045	1	meg/u011.bmp
n/a	n/a	2.641	2	meg/f015.bmp
n/a	n/a	2.605	1	meg/f043.bmp
n/a	n/a	0.906	3	meg/f036.bmp
n/a	n/a	0.855	1	meg/u148.bmp
n/a	n/a	0.998	3	meg/f130.bmp
n/a	n/a	1.175	1	meg/u075.bmp
n/a	n/a	3.305	1	meg/u052.bmp
n/a	n/a	1.009	3	meg/f046.bmp
n/a	n/a	1.458	3	meg/f133.bmp
n/a	n/a	0.879	3	meg/f090.bmp
n/a	n/a	0.878	1	meg/u121.bmp
n/a	n/a	1.004	1	meg/u049.bmp
n/a	n/a	0.764	3	meg/f003.bmp
n/a	n/a	0.92	1	meg/u138.bmp
n/a	n/a	0.772	3	meg/f004.bmp
n/a	n/a	0.75	1	meg/u002.bmp
n/a	n/a	1.866	1	meg/u016.bmp
n/a	n/a	0.655	3	meg/f072.bmp
n/a	n/a	1.477	1	meg/u104.bmp
n/a	n/a	0.762	1	meg/u087.bmp
n/a	n/a	1.677	3	meg/f089.bmp
n/a	n/a	0.706	3	meg/f060.bmp
n/a	n/a	1.551	1	meg/u144.bmp
n/a	n/a	2.793	1	meg/u134.bmp
n/a	n/a	1.566	3	meg/f121.bmp
n/a	n/a	3.064	1	meg/u091.bmp
n/a	n/a	0.93	3	meg/f053.bmp
n/a	n/a	0.854	1	meg/u122.bmp
n/a	n/a	1.613	1	meg/u070.bmp
n/a	n/a	0.908	3	meg/f106.bmp
n/a	n/a	1.521	3	meg/f128.bmp
n/a	n/a	1.38	1	meg/u124.bmp
n/a	n/a	3.573	1	meg/u043.bmp
n/a	n/a	1.338	3	meg/f063.bmp
n/a	n/a	1.876	1	meg/u099.bmp
n/a	n/a	2.175	2	meg/f025.bmp
n/a	n/a	0.846	1	meg/u089.bmp
n/a	n/a	0.99	3	meg/f007.bmp
n/a	n/a	0.911	1	meg/u149.bmp
n/a	n/a	1.044	1	meg/u143.bmp
n/a	n/a	0.659	3	meg/f100.bmp
n/a	n/a	1.659	3	meg/f069.bmp
n/a	n/a	1.632	3	meg/f091.bmp
n/a	n/a	3.023	1	meg/u050.bmp
n/a	n/a	1.555	1	meg/u118.bmp
n/a	n/a	0.836	1	meg/u125.bmp
n/a	n/a	0.988	3	meg/f071.bmp
n/a	n/a	1.989	1	meg/u034.bmp
n/a	n/a	0.724	1	meg/u069.bmp
n/a	n/a	1.713	1	meg/u053.bmp
n/a	n/a	1.772	1	meg/u103.bmp
n/a	n/a	0.876	1	meg/u071.bmp
n/a	n/a	0.882	1	meg/u007.bmp
n/a	n/a	0.615	3	meg/f012.bmp
n/a	n/a	0.641	3	meg/f097.bmp
n/a	n/a	0.777	1	meg/u135.bmp
n/a	n/a	0.683	3	meg/f080.bmp
n/a	n/a	0.746	3	meg/f083.bmp
n/a	n/a	0.646	1	meg/u130.bmp
n/a	n/a	0.566	3	meg/f030.bmp
n/a	n/a	2.17	2	meg/f118.bmp
n/a	n/a	1.234	1	meg/u009.bmp
n/a	n/a	0.569	3	meg/f038.bmp
n/a	n/a	0.628	3	meg/f082.bmp
n/a	n/a	3.253	1	meg/u063.bmp
n/a	n/a	1.111	1	meg/u005.bmp
n/a	n/a	1.947	1	meg/u127.bmp
n/a	n/a	3.037	3	meg/u040.bmp
n/a	n/a	2.032	3	meg/f101.bmp
n/a	n/a	2.062	1	meg/u080.bmp
n/a	n/a	9.193	2	meg/f085.bmp
n/a	n/a	1.129	1	meg/u100.bmp
n/a	n/a	1.356	1	meg/u047.bmp
n/a	n/a	1.862	1	meg/u048.bmp
n/a	n/a	0.827	1	meg/u110.bmp
n/a	n/a	0.843	3	meg/f006.bmp
n/a	n/a	1.763	1	meg/u057.bmp
n/a	n/a	3.924	1	meg/u102.bmp
n/a	n/a	0.642	3	meg/f027.bmp
n/a	n/a	1.242	1	meg/u072.bmp
n/a	n/a	0.641	3	meg/f109.bmp
n/a	n/a	3.545	1	meg/u028.bmp
n/a	n/a	1.206	1	meg/u082.bmp
n/a	n/a	1.415	1	meg/u065.bmp
n/a	n/a	3.246	2	meg/f047.bmp
n/a	n/a	1.368	3	meg/f042.bmp
n/a	n/a	0.945	1	meg/u029.bmp
n/a	n/a	1.501	1	meg/u141.bmp
n/a	n/a	1.271	3	meg/f114.bmp
n/a	n/a	3.092	1	meg/u105.bmp
n/a	n/a	0.989	1	meg/u085.bmp
n/a	n/a	2.414	1	meg/u088.bmp
n/a	n/a	2.451	1	meg/u098.bmp
n/a	n/a	0.743	3	meg/f009.bmp
n/a	n/a	0.907	1	meg/u083.bmp
n/a	n/a	1	3	meg/f139.bmp
n/a	n/a	1.377	1	meg/u115.bmp
n/a	n/a	2.291	1	meg/u111.bmp
n/a	n/a	1.453	1	meg/u074.bmp
n/a	n/a	0.723	3	meg/f078.bmp
n/a	n/a	3.407	1	meg/u129.bmp
n/a	n/a	0.731	3	meg/f070.bmp
n/a	n/a	1.031	3	meg/f084.bmp
n/a	n/a	3.511	1	meg/u031.bmp
n/a	n/a	0.854	1	meg/u051.bmp
n/a	n/a	1.197	1	meg/f138.bmp
n/a	n/a	1.582	1	meg/u056.bmp
n/a	n/a	2.247	1	meg/u024.bmp
n/a	n/a	1.403	1	meg/u092.bmp
n/a	n/a	3.148	1	meg/u014.bmp
n/a	n/a	4.114	1	meg/u023.bmp
n/a	n/a	1.656	3	meg/f049.bmp
n/a	n/a	1.941	3	meg/f075.bmp
n/a	n/a	0.734	3	meg/f088.bmp
n/a	n/a	1.443	1	meg/u094.bmp
n/a	n/a	0.976	1	meg/f112.bmp
n/a	n/a	1.922	2	meg/f035.bmp
n/a	n/a	1.14	1	meg/f105.bmp
n/a	n/a	1.111	1	meg/u046.bmp
n/a	n/a	0.827	1	meg/u018.bmp
n/a	n/a	0.684	3	meg/f057.bmp
n/a	n/a	2.394	1	meg/f079.bmp
n/a	n/a	0.817	1	meg/u012.bmp
n/a	n/a	1.01	1	meg/u073.bmp
n/a	n/a	1.09	1	meg/f045.bmp
n/a	n/a	1.247	2	meg/u114.bmp
n/a	n/a	0.774	1	meg/u067.bmp
n/a	n/a	2.192	1	meg/f098.bmp
n/a	n/a	1.247	1	meg/f019.bmp
n/a	n/a	0.798	1	meg/u022.bmp
n/a	n/a	1.128	3	meg/f123.bmp
n/a	n/a	0.899	1	meg/u061.bmp
n/a	n/a	1.001	1	meg/u112.bmp
n/a	n/a	0.906	1	meg/u015.bmp
n/a	n/a	0.686	3	meg/f054.bmp
n/a	n/a	1.044	2	meg/u117.bmp
n/a	n/a	0.803	3	meg/f013.bmp
n/a	n/a	1.876	1	meg/u003.bmp
n/a	n/a	1.44	3	meg/u079.bmp
n/a	n/a	3.054	1	meg/u108.bmp
n/a	n/a	2.689	2	meg/f142.bmp
n/a	n/a	0.947	1	meg/u038.bmp
n/a	n/a	1.471	3	meg/f092.bmp
n/a	n/a	2.596	1	meg/u037.bmp
n/a	n/a	1.209	3	meg/f147.bmp
n/a	n/a	1.17	2	meg/u116.bmp
n/a	n/a	0.86	1	meg/u017.bmp
n/a	n/a	1.459	1	meg/f141.bmp
n/a	n/a	1.608	1	meg/u107.bmp
n/a	n/a	2.56	1	meg/f031.bmp
n/a	n/a	1.998	1	meg/u123.bmp
n/a	n/a	2.517	1	meg/u042.bmp
n/a	n/a	0.998	3	meg/f134.bmp
n/a	n/a	1.631	3	meg/f125.bmp
n/a	n/a	0.774	3	meg/f010.bmp
n/a	n/a	2.464	2	meg/u045.bmp
n/a	n/a	2.324	1	meg/f140.bmp
n/a	n/a	0.661	3	meg/f073.bmp
n/a	n/a	1.948	3	meg/f126.bmp
n/a	n/a	0.685	3	meg/f096.bmp
n/a	n/a	1.243	1	meg/u021.bmp
n/a	n/a	1.81	1	meg/u025.bmp
n/a	n/a	0.985	1	meg/f149.bmp
n/a	n/a	2.331	1	meg/u109.bmp
n/a	n/a	0.876	1	meg/u055.bmp
n/a	n/a	0.802	1	meg/u001.bmp
n/a	n/a	1.036	1	meg/u093.bmp
n/a	n/a	1.26	3	meg/f024.bmp
n/a	n/a	0.769	3	meg/f107.bmp
n/a	n/a	0.619	3	meg/f108.bmp
n/a	n/a	0.692	3	meg/f094.bmp
n/a	n/a	1.578	1	meg/u120.bmp
n/a	n/a	1.219	1	meg/u096.bmp
n/a	n/a	1.875	2	meg/f144.bmp
n/a	n/a	1.071	3	meg/f081.bmp
n/a	n/a	0.613	3	meg/f061.bmp
n/a	n/a	1.15	1	meg/u054.bmp
n/a	n/a	0.737	3	meg/f008.bmp
n/a	n/a	0.621	3	meg/f068.bmp
n/a	n/a	0.694	3	meg/f064.bmp
n/a	n/a	0.908	1	meg/u044.bmp
n/a	n/a	1.945	1	meg/f129.bmp
n/a	n/a	0.954	1	meg/u126.bmp
n/a	n/a	0.708	1	meg/u142.bmp
n/a	n/a	1.258	1	meg/u006.bmp
n/a	n/a	0.904	1	meg/u136.bmp
n/a	n/a	0.725	3	meg/f058.bmp
n/a	n/a	1.089	1	meg/u010.bmp
n/a	n/a	1.589	1	meg/u137.bmp
n/a	n/a	0.925	3	meg/f037.bmp
n/a	n/a	0.777	3	meg/f033.bmp
n/a	n/a	1.02	3	meg/f023.bmp
n/a	n/a	0.604	3	meg/f137.bmp
n/a	n/a	1.053	1	meg/u086.bmp
n/a	n/a	0.676	3	meg/f050.bmp
n/a	n/a	1.746	2	meg/f119.bmp
n/a	n/a	1.108	1	meg/u026.bmp
n/a	n/a	0.688	3	meg/f116.bmp
n/a	n/a	0.982	1	meg/u066.bmp
n/a	n/a	4.096	2	meg/f122.bmp
n/a	n/a	0.783	1	meg/u090.bmp
n/a	n/a	2.793	2	meg/f113.bmp
n/a	n/a	0.814	1	meg/u119.bmp
n/a	n/a	0.679	3	meg/f040.bmp
n/a	n/a	0.606	3	meg/f066.bmp
n/a	n/a	1.328	1	meg/u039.bmp
n/a	n/a	0.642	3	meg/f132.bmp
n/a	n/a	0.738	3	meg/f028.bmp
n/a	n/a	1.07	3	meg/f143.bmp
n/a	n/a	1.988	3	meg/f103.bmp
n/a	n/a	1.171	3	meg/f020.bmp
n/a	n/a	0.837	3	meg/f005.bmp
n/a	n/a	2.269	1	meg/u004.bmp
n/a	n/a	2.08	3	meg/f018.bmp
n/a	n/a	1.188	3	meg/f002.bmp
n/a	n/a	2.685	1	meg/f017.bmp
n/a	n/a	0.959	1	meg/u084.bmp
n/a	n/a	0.962	3	meg/f148.bmp
n/a	n/a	0.844	1	meg/u131.bmp
n/a	n/a	0.804	3	meg/f077.bmp
n/a	n/a	1.989	2	meg/u060.bmp
n/a	n/a	0.908	1	meg/u027.bmp
n/a	n/a	1.049	3	meg/f131.bmp
n/a	n/a	0.912	3	meg/f136.bmp
n/a	n/a	1.156	1	meg/u078.bmp
n/a	n/a	0.654	3	meg/f022.bmp
n/a	n/a	0.966	1	meg/u059.bmp
n/a	n/a	1.208	1	meg/u064.bmp
n/a	n/a	2.785	2	meg/f099.bmp
n/a	n/a	2.663	2	meg/f124.bmp
n/a	n/a	0.825	1	meg/u132.bmp
n/a	n/a	0.786	3	meg/f052.bmp
n/a	n/a	0.884	1	meg/u146.bmp
