onset	duration	trial_type
173.555	0	128
173.555	0	        audio_probe
176.955	0	        Mind-wandering_response-2
177.066	0	4
179.755	0	        Meditation_response-1
179.832	0	2
182.556	0	        Tiredness_response-0
336.672	0	        audio_probe
336.676	0	128
340.773	0	        Mind-wandering_response-2
340.852	0	4
343.273	0	        Meditation_response-0
345.573	0	        Tiredness_response-0
489.582	0	128
489.589	0	        audio_probe
492.989	0	        Mind-wandering_response-2
493.035	0	4
496.090	0	        Meditation_response-0
498.490	0	        Tiredness_response-0
596.501	0	        audio_probe
596.566	0	128
600.601	0	        Mind-wandering_response-2
600.613	0	4
602.701	0	        Meditation_response-0
605.002	0	        Tiredness_response-0
673.909	0	        audio_probe
673.980	0	128
677.509	0	        Mind-wandering_response-2
677.562	0	4
681.310	0	        Meditation_response-0
683.510	0	        Tiredness_response-0
716.609	0	128
716.614	0	        audio_probe
723.500	0	2
723.515	0	        Mind-wandering_response-1
726.115	0	        Meditation_response-0
1483.097	0	        Tiredness_response-0
1626.098	0	128
1626.113	0	        audio_probe
1631.309	0	2
1631.313	0	        Mind-wandering_response-1
1633.814	0	        Meditation_response-0
1637.514	0	        Tiredness_response-0
1726.371	0	128
1726.424	0	        audio_probe
1729.824	0	        Mind-wandering_response-1
1729.828	0	2
1732.624	0	        Meditation_response-0
1735.525	0	        Tiredness_response-0
1766.586	0	128
1766.628	0	        audio_probe
1770.028	0	        Mind-wandering_response-1
1770.043	0	2
1773.629	0	        Meditation_response-0
1777.529	0	        Tiredness_response-1
1777.543	0	2
1878.540	0	        audio_probe
1878.551	0	128
1883.328	0	2
1883.341	0	        Mind-wandering_response-1
1885.541	0	        Meditation_response-0
1896.066	0	2
1896.142	0	        Tiredness_response-1
2022.074	0	128
2022.156	0	        audio_probe
2026.848	0	4
2026.856	0	        Mind-wandering_response-2
2029.357	0	        Meditation_response-0
2032.257	0	        Tiredness_response-1
2032.281	0	2
2195.293	0	128
2195.375	0	        audio_probe
2200.175	0	        Mind-wandering_response-2
2200.195	0	4
2203.175	0	        Meditation_response-1
2203.215	0	2
2206.576	0	        Tiredness_response-0
2248.543	0	128
2248.580	0	        audio_probe
2252.945	0	2
2252.981	0	        Mind-wandering_response-1
2256.176	0	2
2256.181	0	        Meditation_response-1
2544.469	0	2
2544.513	0	        Tiredness_response-1
2609.504	0	128
2609.520	0	        audio_probe
2615.000	0	2
2615.020	0	        Mind-wandering_response-1
2617.721	0	        Meditation_response-0
2621.621	0	        Tiredness_response-0
