onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.202	2.000	feedback	0.880	1	1	5	R	2.245	1	R
4.582	2.000	feedback	0.880	2	1	4	L	0.603	1	L
9.179	2.000	feedback	0.880	3	1	9	L	0.875	1	L
13.588	2.000	feedback	0.880	4	1	1	R	0.808	1	R
18.114	2.000	feedback	-1.120	5	1	6	R	2.665	0	L
22.666	n/a	n/a	n/a	6	1	0	R	0.839	-	-
27.177	n/a	n/a	n/a	7	1	0	R	0.641	-	-
31.671	n/a	n/a	n/a	8	1	0	R	0.587	-	-
36.119	2.000	feedback	-1.120	9	1	8	R	1.456	1	L
40.618	2.000	feedback	-1.120	10	1	5	-	0.000	-1	R
45.084	2.000	feedback	-1.120	11	1	4	L	1.808	1	R
49.611	2.000	feedback	-1.120	12	1	6	R	2.988	0	L
54.115	2.000	feedback	-1.120	13	1	8	L	1.576	0	R
58.687	n/a	n/a	n/a	14	1	0	L	0.908	-	-
63.176	n/a	n/a	n/a	15	1	0	-	0.000	-	-
67.671	n/a	n/a	n/a	16	1	0	L	0.692	-	-
72.096	2.000	feedback	-1.120	17	1	2	L	1.929	0	R
76.594	2.000	feedback	-1.120	18	1	2	R	1.777	1	L
81.114	2.000	feedback	-1.120	19	1	6	R	1.860	0	L
85.606	2.000	feedback	0.880	20	1	10	L	1.335	1	L
90.187	2.000	feedback	0.880	21	1	12	L	1.318	-1	L
94.672	n/a	n/a	n/a	22	1	0	L	0.781	-	-
99.177	n/a	n/a	n/a	23	1	0	-	0.000	-	-
103.671	n/a	n/a	n/a	24	1	0	L	0.670	-	-
108.096	2.000	feedback	0.880	25	1	2	R	1.169	1	R
112.610	2.000	feedback	0.880	26	1	10	L	0.898	1	L
117.082	2.000	feedback	0.880	27	1	3	R	0.924	0	R
121.583	2.000	feedback	0.880	28	1	4	R	1.200	0	R
126.124	2.000	feedback	0.880	29	1	6	L	1.826	1	L
130.685	n/a	n/a	n/a	30	1	0	L	0.577	-	-
135.184	n/a	n/a	n/a	31	1	0	-	0.000	-	-
139.671	n/a	n/a	n/a	32	1	0	L	0.991	-	-
144.194	2.000	feedback	-1.120	33	1	11	-	0.000	-1	R
148.616	2.000	feedback	-1.120	34	1	8	L	1.598	0	R
153.194	2.000	feedback	-1.120	35	1	14	L	1.644	0	R
157.583	2.000	feedback	0.880	36	1	3	R	1.018	0	R
162.190	2.000	feedback	-1.120	37	1	14	R	1.915	1	L
166.665	n/a	n/a	n/a	38	1	0	R	0.863	-	-
171.178	n/a	n/a	n/a	39	1	0	R	0.478	-	-
175.671	n/a	n/a	n/a	40	1	0	R	0.625	-	-
180.090	2.000	feedback	-1.120	41	1	1	L	1.680	0	R
184.583	2.000	feedback	-1.120	42	1	4	R	1.219	0	L
189.211	2.000	feedback	-1.120	43	1	13	L	1.155	1	R
193.609	2.000	feedback	0.880	44	1	10	L	0.999	1	L
198.110	2.000	feedback	0.880	45	1	10	L	1.132	1	L
202.672	n/a	n/a	n/a	46	1	0	L	0.730	-	-
207.176	n/a	n/a	n/a	47	1	0	L	0.466	-	-
211.672	n/a	n/a	n/a	48	1	0	L	0.594	-	-
216.195	2.000	feedback	0.880	49	1	11	R	2.293	1	R
220.691	2.000	feedback	0.880	50	1	11	R	1.302	1	R
225.112	2.000	feedback	-1.120	51	1	10	-	0.000	-1	L
229.615	2.000	feedback	0.880	52	1	5	R	2.014	1	R
234.114	2.000	feedback	0.880	53	1	6	L	1.155	1	L
238.684	n/a	n/a	n/a	54	1	0	L	0.783	-	-
243.177	n/a	n/a	n/a	55	1	0	L	0.610	-	-
247.672	n/a	n/a	n/a	56	1	0	L	2.892	-	-
252.195	2.000	feedback	0.880	57	1	11	R	1.535	1	R
256.691	2.000	feedback	0.880	58	1	11	R	1.066	1	R
261.195	2.000	feedback	0.880	59	1	11	R	1.127	1	R
265.691	2.000	feedback	-1.120	60	1	11	R	1.347	1	L
270.193	2.000	feedback	-1.120	61	1	14	L	0.954	0	R
274.672	n/a	n/a	n/a	62	1	0	R	0.677	-	-
279.176	n/a	n/a	n/a	63	1	0	R	0.477	-	-
283.672	n/a	n/a	n/a	64	1	0	R	0.510	-	-
288.113	2.000	feedback	0.880	65	1	10	L	1.089	1	L
292.716	2.000	feedback	0.880	66	1	11	R	1.578	1	R
297.113	2.000	feedback	0.880	67	1	10	L	0.936	1	L
301.606	2.000	feedback	-1.120	68	1	10	R	2.166	0	L
306.110	2.000	feedback	-1.120	69	1	10	L	1.735	1	R
310.684	n/a	n/a	n/a	70	1	0	R	0.698	-	-
315.177	n/a	n/a	n/a	71	1	0	R	0.407	-	-
319.704	n/a	n/a	n/a	72	1	0	R	0.503	-	-
324.195	2.000	feedback	0.880	73	1	11	R	1.939	1	R
328.607	2.000	feedback	0.880	74	1	10	L	0.946	1	L
333.121	2.000	feedback	0.880	75	1	5	R	1.129	1	R
337.584	2.000	feedback	0.880	76	1	1	R	1.368	1	R
342.124	2.000	feedback	-1.120	77	1	6	R	1.908	0	L
346.684	n/a	n/a	n/a	78	1	0	R	1.220	-	-
351.179	n/a	n/a	n/a	79	1	0	R	0.653	-	-
355.672	n/a	n/a	n/a	80	1	0	R	0.800	-	-
