onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
0.121	2.000	classification-probabilistic	1	1	10	L	1.084	1
5.014	2.000	classification-probabilistic	3	1	6	R	1.613	0
9.311	2.000	classification-probabilistic	5	1	1	R	2.410	1
14.891	2.000	classification-probabilistic	7	1	8	R	1.734	1
22.014	2.000	classification-deterministic	9	2	5	R	1.766	1
26.583	2.000	classification-deterministic	11	2	13	R	2.132	0
30.916	2.000	classification-probabilistic	13	1	14	R	2.278	1
37.313	2.000	classification-probabilistic	15	1	1	R	1.029	1
41.115	2.000	classification-probabilistic	17	1	8	R	2.400	1
44.388	2.000	classification-probabilistic	19	1	5	L	1.715	0
50.678	2.000	classification-deterministic	21	2	10	R	2.485	0
56.120	2.000	classification-probabilistic	23	1	10	L	0.977	1
60.896	2.000	classification-probabilistic	25	1	10	L	1.353	1
64.079	2.000	classification-probabilistic	27	1	14	R	1.370	1
67.000	2.000	classification-probabilistic	29	1	6	R	1.452	0
71.203	2.000	classification-probabilistic	31	1	2	R	2.082	1
74.584	2.000	classification-deterministic	33	2	3	L	2.301	0
77.798	2.000	classification-deterministic	35	2	12	L	1.826	0
82.701	2.000	classification-probabilistic	37	1	4	L	1.000	1
88.076	2.000	classification-probabilistic	39	1	13	L	0.826	1
93.704	2.000	classification-probabilistic	41	1	1	R	1.378	1
100.700	2.000	classification-probabilistic	43	1	4	L	0.739	1
106.213	2.000	classification-deterministic	45	2	12	L	2.150	0
109.698	2.000	classification-deterministic	47	2	2	R	0.855	1
112.885	2.000	classification-deterministic	49	2	5	R	1.809	1
115.814	2.000	classification-deterministic	51	2	4	L	1.283	1
118.976	2.000	classification-deterministic	53	2	4	L	0.806	1
123.691	2.000	classification-probabilistic	55	1	11	R	1.520	1
128.314	2.000	classification-probabilistic	57	1	1	R	1.344	1
135.511	2.000	classification-probabilistic	59	1	10	L	1.710	1
142.097	2.000	classification-deterministic	61	2	12	L	1.234	0
148.483	2.000	classification-deterministic	63	2	4	L	1.431	1
152.588	2.000	classification-deterministic	65	2	1	L	0.824	1
157.691	2.000	classification-probabilistic	67	1	11	R	1.326	1
161.004	2.000	classification-probabilistic	69	1	5	R	0.881	1
165.175	2.000	classification-probabilistic	71	1	6	R	0.874	0
168.385	2.000	classification-probabilistic	73	1	6	R	1.128	0
174.708	2.000	classification-deterministic	75	2	11	R	1.229	1
181.483	2.000	classification-deterministic	77	2	4	L	1.465	1
184.614	2.000	classification-deterministic	79	2	7	L	0.918	1
188.113	2.000	classification-deterministic	81	2	7	L	1.931	1
191.820	2.000	classification-probabilistic	83	1	11	R	1.196	1
197.400	2.000	classification-deterministic	85	2	9	R	1.874	1
200.479	2.000	classification-probabilistic	87	1	2	R	1.176	1
204.798	2.000	classification-probabilistic	89	1	13	L	0.791	1
209.085	2.000	classification-deterministic	91	2	4	L	0.934	1
212.697	2.000	classification-deterministic	93	2	3	R	0.853	1
218.577	2.000	classification-deterministic	95	2	13	R	2.067	0
223.801	2.000	classification-deterministic	97	2	12	L	1.146	0
230.786	2.000	classification-probabilistic	99	1	6	R	1.329	0
236.286	2.000	classification-deterministic	101	2	5	R	0.894	1
240.805	2.000	classification-deterministic	103	2	11	R	1.164	1
244.385	2.000	classification-deterministic	105	2	8	R	1.026	1
251.702	2.000	classification-probabilistic	107	1	3	R	1.945	0
257.700	2.000	classification-probabilistic	109	1	4	L	0.728	1
261.221	2.000	classification-probabilistic	111	1	6	R	1.155	0
266.276	2.000	classification-deterministic	113	2	8	R	1.690	1
269.611	2.000	classification-deterministic	115	2	5	R	1.449	1
272.812	2.000	classification-probabilistic	117	1	2	-	0.000	-1
278.500	2.000	classification-probabilistic	119	1	6	R	1.970	0
281.498	2.000	classification-deterministic	121	2	5	R	1.615	1
286.178	2.000	classification-deterministic	123	2	7	L	1.083	1
289.576	2.000	classification-deterministic	125	2	12	L	0.847	0
296.317	2.000	classification-deterministic	127	2	1	L	0.898	1
302.483	2.000	classification-probabilistic	129	1	14	R	1.614	1
309.395	2.000	classification-probabilistic	131	1	10	L	1.194	1
314.095	2.000	classification-deterministic	133	2	1	L	1.279	1
317.807	2.000	classification-probabilistic	135	1	4	L	0.698	1
323.200	2.000	classification-deterministic	137	2	14	L	1.191	0
326.815	2.000	classification-deterministic	139	2	4	L	1.275	1
331.500	2.000	classification-deterministic	141	2	10	L	1.555	1
335.612	2.000	classification-deterministic	143	2	8	R	0.866	1
339.293	2.000	classification-probabilistic	145	1	12	L	0.753	-1
346.401	2.000	classification-deterministic	147	2	5	R	1.958	1
351.710	2.000	classification-probabilistic	149	1	2	R	1.209	1
355.109	2.000	classification-probabilistic	151	1	10	L	0.739	1
358.998	2.000	classification-deterministic	153	2	7	L	1.060	1
