onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
257.980	2.000	classification-probabilistic	109	1	3	R	0.968	0
261.690	2.000	classification-probabilistic	111	1	11	R	0.992	1
265.775	2.000	classification-deterministic	113	2	8	R	0.953	1
272.317	2.000	classification-deterministic	115	2	1	L	0.859	1
275.610	2.000	classification-deterministic	117	2	6	L	0.837	1
281.799	2.000	classification-probabilistic	119	1	13	L	1.363	1
289.125	2.000	classification-probabilistic	121	1	6	R	0.715	0
293.496	2.000	classification-probabilistic	123	1	10	L	0.829	1
299.211	2.000	classification-deterministic	125	2	2	R	0.684	1
304.317	2.000	classification-deterministic	127	2	4	L	0.876	1
307.577	2.000	classification-deterministic	129	2	13	L	1.775	1
310.809	2.000	classification-deterministic	131	2	3	R	1.839	1
316.099	2.000	classification-probabilistic	133	1	11	R	1.161	1
322.318	2.000	classification-probabilistic	135	1	11	R	1.034	1
325.299	2.000	classification-probabilistic	137	1	14	-	0.000	-1
328.493	2.000	classification-probabilistic	139	1	10	L	0.910	1
332.482	2.000	classification-deterministic	141	2	1	L	0.923	1
336.613	2.000	classification-deterministic	143	2	7	L	0.936	1
339.809	2.000	classification-deterministic	145	2	3	R	1.994	1
343.997	2.000	classification-deterministic	147	2	5	R	2.128	1
349.204	2.000	classification-deterministic	149	2	2	R	0.748	1
352.717	2.000	classification-probabilistic	151	1	10	L	1.366	1
358.802	2.000	classification-probabilistic	153	1	11	R	1.136	1
362.383	2.000	classification-probabilistic	155	1	10	L	0.718	1
366.779	2.000	classification-probabilistic	157	1	5	R	1.261	1
372.817	2.000	classification-deterministic	159	2	12	L	1.347	0
377.000	2.000	classification-deterministic	161	2	6	L	0.687	1
379.923	2.000	classification-deterministic	163	2	2	R	0.730	1
383.720	2.000	classification-probabilistic	165	1	6	R	0.706	0
386.779	2.000	classification-probabilistic	167	1	5	R	0.664	1
391.388	2.000	classification-probabilistic	169	1	9	L	0.712	1
395.885	2.000	classification-deterministic	171	2	10	L	0.984	1
401.116	2.000	classification-deterministic	173	2	7	L	0.810	1
405.300	2.000	classification-probabilistic	175	1	14	R	1.643	1
408.312	2.000	classification-probabilistic	177	1	2	R	0.882	1
411.800	2.000	classification-deterministic	179	2	13	L	1.775	1
416.199	2.000	classification-deterministic	181	2	1	L	0.752	1
422.190	2.000	classification-probabilistic	183	1	11	R	1.242	1
426.584	2.000	classification-probabilistic	185	1	1	R	0.655	1
431.184	2.000	classification-probabilistic	187	1	12	L	1.263	-1
434.613	2.000	classification-deterministic	189	2	10	L	1.349	1
437.776	2.000	classification-deterministic	191	2	7	L	0.984	1
443.282	2.000	classification-probabilistic	193	1	8	R	1.145	1
449.010	2.000	classification-probabilistic	195	1	10	L	0.747	1
452.192	2.000	classification-deterministic	197	2	13	L	1.615	1
456.498	2.000	classification-deterministic	199	2	9	R	1.072	1
