onset	duration	trial_type	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT
4.001	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.787	UT	UT	UT	UT
6.001	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.787	UT	UT	UT	UT
8.002	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.594	LC-MISS	 3.8197	UT	UT
14.002	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.594	LC-MISS	 3.8197	UT	UT
16.002	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.700	UT	UT	UT	UT
20.002	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.700	UT	UT	UT	UT
22.001	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.659	HC-HIT	 1.1674	1	1.182
28.001	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.659	HC-HIT	 1.1674	1	1.182
30.001	1.000	Invalid HC-Hit Cue: invalid cue where following object was a subsequent high confidence hit	OBJ	NV	1	0.680	HC-HIT	 1.2388	1	4.2238
32.001	0.500	Invalid HC-Hit Obj: object that was a subsequent high confidence hit and that followed an invalid cue	OBJ	NV	1	0.680	HC-HIT	 1.2388	1	4.2238
36.002	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.669	UT	UT	UT	UT
42.002	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.669	UT	UT	UT	UT
44.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.841	LC-MISS	 2.0256	UT	UT
46.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.841	LC-MISS	 2.0256	UT	UT
48.001	1.000	Invalid HC-Hit Cue: invalid cue where following object was a subsequent high confidence hit	OBJ	NV	1	0.888	HC-HIT	 1.0918	1	1.575
54.001	0.500	Invalid HC-Hit Obj: object that was a subsequent high confidence hit and that followed an invalid cue	OBJ	NV	1	0.888	HC-HIT	 1.0918	1	1.575
56.001	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.676	UT	UT	UT	UT
