onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.832	.414	FAMOUS	5	7	1.023	func/f101.bmp
3.075	.952	.485	FAMOUS	6	7	.813	func/f101.bmp
6.398	.990	.512	UNFAMILIAR	13	7	1.122	func/u099.bmp
9.705	.858	.542	UNFAMILIAR	13	7	.862	func/u107.bmp
12.929	.975	.591	UNFAMILIAR	14	7	.737	func/u107.bmp
16.27	.896	.585	UNFAMILIAR	13	4	.827	func/u098.bmp
19.527	.891	.590	UNFAMILIAR	13	4	1.044	func/u109.bmp
22.684	.863	.495	UNFAMILIAR	13	7	.858	func/u111.bmp
25.825	.954	.505	UNFAMILIAR	14	4	1.002	func/u111.bmp
28.531	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
49.076	.943	.514	SCRAMBLED	17	7	1.182	func/s102.bmp
52.317	.945	.530	SCRAMBLED	18	7	1.006	func/s102.bmp
55.491	.978	.457	UNFAMILIAR	15	7	1.002	func/u099.bmp
58.664	.987	.432	UNFAMILIAR	13	7	.742	func/u105.bmp
62.005	.882	.577	UNFAMILIAR	14	n/a	0	func/u105.bmp
65.095	.824	.441	SCRAMBLED	17	7	1.061	func/s109.bmp
68.152	.895	.464	SCRAMBLED	18	7	.950	func/s109.bmp
71.276	.949	.465	UNFAMILIAR	15	4	.777	func/u098.bmp
74.516	.903	.527	SCRAMBLED	17	7	.981	func/s106.bmp
77.59	.832	.412	SCRAMBLED	18	7	1.039	func/s106.bmp
80.73	.974	.539	UNFAMILIAR	15	7	1.003	func/u109.bmp
84.038	.917	.555	UNFAMILIAR	13	7	.830	func/u104.bmp
87.278	.990	.558	UNFAMILIAR	13	7	.821	func/u108.bmp
90.436	.982	.401	UNFAMILIAR	14	7	1.024	func/u108.bmp
93.726	.924	.548	UNFAMILIAR	13	7	.929	func/u113.bmp
96.9	.865	.480	SCRAMBLED	17	7	.816	func/s105.bmp
100.09	.875	.563	FAMOUS	5	7	1.038	func/f105.bmp
103.164	.905	.432	FAMOUS	5	7	1.379	func/f112.bmp
106.321	.972	.475	UNFAMILIAR	15	7	1.803	func/u104.bmp
109.043	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
129.623	.923	.547	SCRAMBLED	17	7	.980	func/s103.bmp
132.88	.942	.556	SCRAMBLED	18	7	1.697	func/s103.bmp
136.137	.932	.535	SCRAMBLED	17	7	1.158	func/s112.bmp
139.328	.998	.500	UNFAMILIAR	15	7	.673	func/u113.bmp
142.652	.824	.560	SCRAMBLED	17	7	.824	func/s108.bmp
145.825	.846	.578	SCRAMBLED	19	7	.774	func/s105.bmp
148.949	.944	.514	FAMOUS	5	4	.969	func/f113.bmp
152.191	.962	.535	FAMOUS	7	7	.917	func/f105.bmp
155.347	.819	.431	FAMOUS	5	4	.864	func/f098.bmp
