name	x	y	z	size	type	manufacturer
1	63.4237120598956	-11.6837532437977	-20.3114116205894	4	surface	AdTech
2	64.9424013089031	-27.9791472895207	-11.7737989438323	4	surface	AdTech
3	66.8485804732792	-37.2430475273663	-7.23707204400748	4	surface	AdTech
4	64.9180762767875	-45.6028427092921	-2.99446034028148	4	surface	AdTech
5	60.7078867927518	-54.5881808488273	-0.452202114001991	4	surface	AdTech
6	55.3228946871022	-63.8520810866729	4.08452478582286	4	surface	AdTech
7	67.1770208890532	-23.6345559667496	-2.71597001397537	4	surface	AdTech
8	66.6587992401782	-32.3628350471423	1.07535868573644	4	surface	AdTech
9	65.5271041080779	-41.0911141275349	4.86668738544826	4	surface	AdTech
10	61.8109781336076	-50.2435895260563	8.60562681585496	4	surface	AdTech
11	57.91030408228	-59.4517773442398	12.7434599809707	4	surface	AdTech
12	58.4436480731073	6.06798300010939	-8.38044486884178	4	surface	AdTech
13	62.4443825566404	-2.29181218181648	-4.13783316511578	4	surface	AdTech
14	64.4545101921691	-9.85892714714679	0.608450811929508	4	surface	AdTech
15	66.3106346467764	-19.1228273849924	5.14517771175436	4	surface	AdTech
16	65.2566712448241	-27.9068188850471	9.33540014617525	4	surface	AdTech
17	65.486256882012	-37.0592942835685	13.074339576582	4	surface	AdTech
18	63.4807354286581	-46.21176968209	16.8132790069887	4	surface	AdTech
19	60.0650300115299	-54.9957611821446	21.0035014414096	4	surface	AdTech
20	57.8510257318726	10.9481954803334	-0.0680141390978606	4	surface	AdTech
21	63.1753484526716	2.58840029840752	4.17459756462814	4	surface	AdTech
22	64.7190041282071	-6.25130362130926	8.7637137337581	4	surface	AdTech
23	66.7100440073355	-14.2426149047684	13.4576084414983	4	surface	AdTech
24	61.507915676441	16.3083166983483	7.89791212524209	4	surface	AdTech
25	63.3859907872111	-1.42680356074734	17.4750381982111	4	surface	AdTech
26	63.5921909460638	-9.3066900048823	21.3711454365331	4	surface	AdTech
27	63.9957293656581	-18.5148778230658	25.5089786016489	4	surface	AdTech
28	61.9298489368282	-37.1883125185754	32.5355744584481	4	surface	AdTech
29	58.720009295095	20.7086204407814	16.55684732039	4	surface	AdTech
30	60.9687706344645	11.4447202029358	21.0935742202148	4	surface	AdTech
31	61.1389897948416	-24.1154421154118	37.8020746885933	4	surface	AdTech
32	59.0715732838345	-32.2523876186894	40.449111453483	4	surface	AdTech
33	54.9450723367541	-42.6217395519352	43.6319893412653	4	surface	AdTech
34	53.4199299689302	24.7961527044098	24.3656057768146	4	surface	AdTech
35	56.4341208494284	16.0121612043551	28.5558282112355	4	surface	AdTech
36	55.4748022038563	7.11674486497627	33.5438381150745	4	surface	AdTech
37	55.6049187859633	-1.66724663507842	37.7340605494954	4	surface	AdTech
38	56.2965707652896	-10.395525715471	41.5253892492072	4	surface	AdTech
39	54.7562458688578	-19.6037135336545	45.663222414323	4	surface	AdTech
40	53.9097958981055	-29.1246728306427	48.9508788407155	4	surface	AdTech
41	49.6919957584962	-37.7415270717112	51.9444200710092	4	surface	AdTech
42	45.4292611241083	29.252168866505	32.6256472372534	4	surface	AdTech
43	46.995301017391	19.9325562089973	37.5612678717873	4	surface	AdTech
44	47.708264333799	11.6284734467335	41.4049858408043	4	surface	AdTech
45	48.1602915931966	2.78876952701675	45.9941020099342	4	surface	AdTech
46	48.6352598414705	-6.41941829116676	50.13193517505	4	surface	AdTech
47	46.5967952359627	-15.5161812700261	53.4719808707476	4	surface	AdTech
48	45.6643477573475	-25.0371405670143	56.7596372971402	4	surface	AdTech
49	42.8135843890489	-34.0224787065495	59.3018955234197	4	surface	AdTech
