-0.30508	-0.19433	-0.16311	-0.10765	0.18333	0.25099	-0.042918	-0.059591	-0.26453	-0.16242	-0.16518	-0.011055	0.10009	0.173	0.18997	0.24141	0.22921	0.18593	0.078788	0.022414	-0.013067	-0.11326	-0.072368	0.21305	0.097246	-0.085898	-0.25866	-0.20671	-0.033732	-0.10562	-0.093102	-0.079829	0.023116	0.33327	0.34232	0.26483	0.28093	0.066956	-0.065162	-0.081938	0.022524	-0.1511	-0.041627	0.062431	0.19522	0.29268	0.063252	-0.1478	-0.31871	0.072235	0.1376	0.17406	0.089818	-0.087645	-0.22521	-0.054517	0.01653	-0.13391	-0.20186	-0.013872	0.22513	0.19611	0.1714	0.12128	0.26311	0.10678	-0.17508	-0.23078	-0.063608	-0.12982	-0.042356	-0.17822	-0.065455	-0.032054	0.070556	0.14352	0.28862	0.1966	0.092592	-0.070926	0.0082516	0.10163	0.1028	0.21607	0.26393	0.41164	0.47885	0.18991	0.055452	-0.10825	-0.11625	-0.11178	-0.087685	0.086382	0.33301	-0.070629	-0.14853	-0.096874
-0.2955	-0.078131	0.047021	0.41407	0.91809	-0.12713	0.31859	0.26309	-0.199	-0.17787	-0.058582	0.13648	0.2931	0.10904	0.052351	-0.078503	0.0016725	-0.044033	0.278	0.32087	0.11866	0.12957	0.11891	-0.14465	-0.082317	-0.11012	-0.053061	0.080823	-0.035805	-0.0082769	-0.015684	-0.019947	-0.041283	-0.044574	-0.032123	-0.047708	-0.023141	-0.069643	-0.060821	-0.11258	-0.13121	-0.14737	-0.073087	-0.045798	-0.054785	-0.071475	-0.08631	-0.12444	-0.1119	-0.024409	-0.066297	-0.079694	-0.056584	-0.094424	-0.12934	-0.1987	-0.24323	-0.20945	-0.05011	-0.062017	-0.045445	-0.038341	-0.011248	-0.062616	-0.096053	-0.088988	-0.095209	-0.11773	-0.14214	-0.14108	-0.069506	-0.036313	-0.097052	-0.080234	-0.072571	-0.037591	-0.039216	-0.038064	-0.081791	-0.058436	-0.099435	-0.058277	-0.02678	-0.072864	-0.058754	-0.11451	-0.12725	-0.038446	-0.058651	-0.069447	7.0634e-05	-0.0054602	-0.025075	-0.088011	-0.16441	0.14133	0.14332	0.45623
-0.11741	-0.014949	-0.12777	-0.17018	-0.19442	-0.018018	-0.37703	-0.22124	-0.13337	-0.028263	-0.013507	0.02125	-0.15167	0.047572	0.0096747	0.0012937	0.019963	0.10429	0.32193	0.33483	0.25533	0.51443	0.43671	0.099614	0.058321	0.12705	0.20242	0.2058	0.10005	0.035043	0.051489	0.026705	0.025846	-0.0052433	-0.025533	-0.021842	-0.00040446	-0.0084758	0.031818	0.0094405	-0.025933	0.019081	-0.016868	-0.052943	-0.024672	0.0059978	-0.030532	-0.041455	-0.062395	0.0055722	-0.032586	-0.052742	-0.026258	-0.062339	-0.012279	-0.053811	-0.065078	-0.063837	-0.041581	-0.066214	-0.046	-0.030981	-0.020124	0.0076343	-0.032264	-0.026801	-0.057573	-0.078895	-0.084009	-0.10302	-0.033612	-0.053646	-0.015119	-0.02374	0.0041573	0.015426	-0.006015	-0.030853	-0.04135	-0.031328	-0.03176	-0.037267	-0.049852	-0.028888	-0.056013	0.0092255	0.0055265	-0.012644	-0.00898	-0.0028769	-0.018054	0.017778	0.0020226	-0.013528	0.0053023	-0.014947	-0.078624	-0.058357
0.015378	-0.011639	-0.0016737	0.0091821	-0.10962	0.085769	-0.0050475	-0.0019009	-0.023165	-0.044644	-0.033392	-0.028872	-0.024079	-0.0016449	-0.023706	-0.04769	-0.03602	-0.023492	-0.032436	0.026837	-0.015917	0.012858	-0.0067803	-0.2342	-0.073209	-0.027076	0.019881	0.056937	0.016013	-0.011513	0.032126	0.067083	0.10177	0.056049	0.023024	0.10859	0.65749	0.1146	0.070226	0.10374	-0.080986	-0.038119	0.087682	0.15826	0.10007	-0.0064786	0.076666	0.036379	0.038951	0.010329	-0.018842	-0.049782	0.014892	-0.030947	-0.027425	-0.0098986	-0.010758	0.044477	0.078834	0.062953	0.059002	-0.028968	-0.039169	0.035976	0.010725	-0.013346	-0.032039	-0.035226	0.020654	-0.078409	-0.035972	0.02399	-0.03369	0.006436	-0.021059	-0.023814	0.073672	-0.0043158	0.0095678	-0.048784	-0.0080397	-0.068556	-0.035505	0.010616	-0.044192	-0.097764	-0.18134	-0.01999	-0.016946	-0.082382	-0.012333	0.058719	-0.061595	-0.028206	-0.06169	-0.0093608	0.035264	0.11181
0.041774	0.028353	-0.0072227	0.046578	0.020904	-0.0089742	-0.0432	-0.011668	0.0020192	-0.023398	-0.0042558	-0.013738	0.00031044	-0.052683	-0.017349	-0.019678	-0.01773	0.034617	0.034586	-0.0069455	-0.0083176	0.044998	-0.008938	-0.044438	-0.015902	-0.02475	0.013896	0.016413	0.01576	0.00043236	-0.018383	-0.026078	-0.030652	-0.03676	-0.040471	-0.0071947	-0.033492	-0.023181	-0.018394	-0.0071345	-0.004085	0.035838	0.015467	-0.017266	-0.012234	-0.0346	0.014598	-0.0062177	-0.063173	0.011491	0.06789	0.067714	0.60626	-0.078156	-0.021388	-0.010313	-0.0015308	0.004791	0.010096	0.098555	0.12935	0.075212	0.014721	-0.054975	0.027997	-0.053038	-0.0089972	0.020083	0.0085415	0.0022327	0.02337	-0.0080561	0.0016076	0.0045671	-0.02617	-0.046103	-0.016854	-0.0037681	0.0064162	0.021881	0.0064238	-0.03783	-0.016058	-0.010562	0.021164	-0.028128	-0.032349	-0.011363	0.0026188	-0.0045448	-0.010198	-0.023373	-0.0084024	-0.041398	-0.010898	-0.012473	-0.020502	-0.010274
0.02675	-0.0077074	-0.0026163	-0.0041318	0.037204	-0.0018025	-0.024879	-0.0083507	0.0073152	-0.0071581	-0.019404	-0.017965	0.0156	-0.019751	-0.0080698	-0.033449	-0.001896	-0.037156	-0.005524	0.0094814	-0.021394	0.064175	0.01486	-0.030513	-0.0092797	-0.0069775	0.034865	0.041561	-0.016542	-0.0053502	-0.021788	0.0031322	-0.038419	-0.023652	-0.0053535	-0.0074342	-0.014653	-0.051653	-0.03905	-0.0039803	-0.01785	-0.027713	-0.014982	-0.018379	-0.013201	-0.019615	0.0068075	-0.006592	0.026946	-0.020068	0.0081956	-0.0079297	-0.025853	0.0010298	0.014755	0.0094787	0.010829	0.070916	-0.042714	0.076722	0.093994	0.063489	-0.0021788	-0.046505	0.13181	0.60235	0.0028646	-0.037144	0.0062382	0.0042672	-0.0075353	-0.0072017	0.012663	-0.0056229	0.030145	-0.011343	-0.029634	0.010373	0.01784	0.0068821	-0.024715	0.019906	0.038607	-0.022567	0.0067602	-0.032058	-0.049344	-0.038825	-0.070587	0.0012283	-0.023387	-0.03287	-0.036785	-0.060275	-0.012622	-0.015483	-0.0082677	0.033494
-0.030585	-0.018435	0.006719	-0.00061625	0.05566	0.023993	-0.055157	-0.0668	0.022076	-0.033663	-0.0026975	-0.011648	0.018402	-0.0086337	-0.0027266	-0.010195	-0.053696	0.0018172	-0.014974	0.013075	-0.0148	0.0055693	-0.021424	-0.012034	-0.023953	-0.019222	-0.029688	-0.018662	-0.0078369	-0.0059125	-0.035084	-0.023381	-0.020529	0.00033121	-0.0038093	0.0059072	0.0090794	0.0028076	-0.03714	-0.016065	-0.0032055	0.018078	0.0031255	0.016182	0.002697	-0.015628	0.00060924	0.0076201	-0.011704	-0.022649	-0.038249	-0.039447	-0.0022472	-0.01938	0.012438	0.0035767	-0.020897	0.022616	-0.042371	-0.029064	0.0033368	0.020355	-0.031061	-0.064223	-0.011507	-0.06032	-0.0015941	-0.010297	0.0021987	0.006476	-0.053458	0.0028298	0.17939	0.1405	0.56286	-0.025135	-0.039336	0.018076	0.042152	-0.028573	-0.043791	-0.061627	0.0052839	0.0068116	0.010785	-0.0090897	-0.032066	-0.010036	0.021761	0.036301	-0.069394	0.018369	-0.015027	-0.016535	-0.043071	-0.011251	-0.00098521	-0.007639
-0.038131	-0.033865	0.051166	0.030714	0.075068	0.034494	-0.018555	-0.0054529	0.56537	0.070542	0.0097552	0.023943	0.042935	-0.009666	0.014275	-0.0024423	0.015853	0.065861	0.0016736	0.038792	0.018104	0.044741	0.04563	0.03769	0.026519	0.02248	0.0084776	0.015131	-0.012354	-0.025462	-0.015075	0.00098223	0.0079788	0.019052	-0.0068279	0.002687	0.05656	-0.0094004	-0.019313	0.026158	0.015007	0.009819	-0.019526	-0.023934	-0.013667	0.0078702	-0.0041898	-0.041477	-0.045062	0.01655	0.023198	0.0070711	-0.011307	-0.023928	-0.070598	-0.0039294	0.0058831	0.084588	-0.039124	0.013717	-0.0037875	0.03978	-0.023452	0.077162	-0.009805	-0.023948	-0.0072887	-0.038678	0.018634	-0.029147	0.004186	-0.062085	-0.0092423	-0.01424	-0.017945	0.046048	0.00022219	0.00064828	-0.013303	0.014278	-0.012829	-0.014803	-0.050739	0.035617	-0.014065	0.0060962	0.049762	-0.038084	-0.061197	-0.01998	-0.018207	0.023604	-0.024353	-0.035874	0.020267	-0.00026028	0.0022357	0.0016679
-0.0070108	0.03991	0.043853	0.040873	-0.14136	-0.05558	-0.10422	-0.10936	0.022787	-0.028154	-0.010057	-0.032175	-0.098717	-0.063376	-0.0054092	0.015946	0.019974	0.04236	-0.032987	-0.044264	-0.047345	-0.068343	0.012132	0.045155	0.049529	0.042137	-0.0082684	-0.020839	-0.022448	-0.029948	-0.017474	-0.020735	-0.013631	0.025107	0.042712	0.0013304	-0.030029	-0.0091281	-0.031373	-0.033559	0.012048	-0.061746	-0.026834	-0.039297	-0.021275	0.0010408	-0.0066642	-0.029067	-0.027425	0.005007	0.013779	0.018681	0.0056287	-0.022196	-0.017669	-0.029274	0.0020391	-0.076969	-0.025427	0.013352	0.012392	-0.025737	-0.0099674	0.0016102	0.016955	0.015439	-0.026179	0.0060539	0.019684	0.0065996	-0.010865	-0.049177	0.015542	0.0058592	0.013914	-0.00051491	-0.0017718	0.03426	0.0091128	-0.019242	0.020753	0.0032073	-0.045976	-0.011318	-0.0031539	-0.034882	0.03118	0.0025203	0.051962	-0.039918	0.026912	0.043799	0.098817	0.049727	0.035072	0.12375	0.080396	0.4486
0.46065	-0.011905	0.01873	-0.0048524	0.12056	0.0070034	0.0088968	-0.0058028	-0.041731	0.043102	0.0037863	-0.019994	-0.0012791	0.039467	0.011256	0.0036899	0.038394	0.0043961	0.019994	0.018227	0.022345	0.045433	0.016508	0.047467	0.071751	0.038176	0.024185	-0.029605	-0.015859	-0.035386	-0.038437	-0.031063	0.0049796	0.0069325	-0.024398	0.0042738	0.042761	0.012839	0.00044592	0.010234	-0.030824	0.02471	-0.010075	0.017021	-0.025475	0.019094	0.052538	-0.0098833	-0.054974	0.018951	-0.015724	-0.043257	-0.0012987	-0.028617	-0.0099373	0.021938	-0.025883	-0.036733	-0.025403	-0.015596	-0.013606	-0.014069	-0.012967	0.074846	-0.033104	0.0070047	0.0079172	-0.0038972	-0.0047337	-0.015728	0.0044798	-0.0016251	0.0033321	0.0050347	0.024302	0.05003	-0.0012753	0.0062169	0.011847	0.0039447	-0.046644	0.0052411	-0.011764	0.056326	0.0061953	-0.0014208	0.047227	-0.0015142	0.0071334	-0.024074	0.00056769	0.025461	0.020003	0.010331	0.017513	0.017285	-0.0073933	0.025611
