onset	duration	trial_type
0.120	0.000	checker-right
0.424	0.000	press-right
1.002	0.000	face-upright
1.852	0.000	checker-left
2.201	0.000	press-left
2.851	0.000	checker-right
4.002	0.000	face-upright
5.001	0.000	house-upright
5.982	0.000	checker-left
6.053	0.000	checker-left
6.378	0.000	press-left
7.002	0.000	face-upright
8.018	0.000	house-upright
8.850	0.000	face-inverted
9.152	0.000	house-inverted
10.002	0.000	face-upright
10.834	0.000	house-inverted
11.783	0.000	checker-left
13.002	0.000	face-upright
13.834	0.000	face-inverted
14.633	0.000	face-upright
15.203	0.000	face-inverted
16.002	0.000	face-upright
16.984	0.000	checker-left
17.342	0.000	press-left
17.801	0.000	checker-right
18.003	0.000	house-upright
19.002	0.000	face-upright
19.935	0.000	face-inverted
20.767	0.000	house-inverted
22.002	0.000	face-upright
22.868	0.000	face-inverted
23.767	0.000	house-upright
24.036	0.000	house-upright
25.002	0.000	face-upright
25.835	0.000	house-inverted
26.833	0.000	checker-left
27.054	0.000	checker-right
27.500	0.000	press-right
28.002	0.000	face-upright
28.935	0.000	house-upright
29.851	0.000	face-inverted
30.003	0.000	checker-left
30.318	0.000	press-left
31.002	0.000	face-upright
31.785	0.000	face-inverted
32.733	0.000	house-inverted
33.103	0.000	checker-right
33.498	0.000	press-right
34.002	0.000	face-upright
34.900	0.000	house-upright
35.750	0.000	house-upright
36.003	0.000	face-inverted
37.002	0.000	face-upright
37.769	0.000	checker-left
38.186	0.000	press-left
38.534	0.000	house-inverted
39.153	0.000	house-upright
40.002	0.000	face-upright
41.001	0.000	face-upright
41.767	0.000	face-inverted
42.003	0.000	face-upright
43.002	0.000	face-upright
43.768	0.000	face-inverted
44.767	0.000	checker-left
45.053	0.000	house-inverted
46.002	0.000	face-upright
46.852	0.000	checker-left
47.252	0.000	press-left
47.767	0.000	face-inverted
48.054	0.000	house-upright
49.002	0.000	face-upright
49.885	0.000	checker-right
50.350	0.000	press-right
50.700	0.000	house-inverted
51.070	0.000	checker-right
51.538	0.000	press-right
52.002	0.000	face-upright
53.018	0.000	face-inverted
53.934	0.000	house-upright
54.103	0.000	checker-right
54.560	0.000	press-right
55.002	0.000	face-upright
55.801	0.000	house-upright
56.750	0.000	face-inverted
57.169	0.000	checker-left
57.605	0.000	press-left
58.002	0.000	face-upright
58.900	0.000	checker-right
59.291	0.000	press-right
59.733	0.000	house-inverted
60.036	0.000	checker-right
60.475	0.000	press-right
61.002	0.000	face-upright
61.851	0.000	house-upright
62.750	0.000	face-inverted
63.119	0.000	checker-left
63.566	0.000	press-left
64.002	0.000	face-upright
64.784	0.000	face-inverted
65.783	0.000	house-inverted
66.087	0.000	house-upright
67.002	0.000	face-upright
67.802	0.000	house-inverted
68.634	0.000	face-inverted
69.170	0.000	house-inverted
70.002	0.000	face-upright
71.001	0.000	house-upright
72.137	0.000	checker-left
72.505	0.000	press-left
73.002	0.000	face-upright
73.818	0.000	checker-right
74.281	0.000	press-right
74.717	0.000	face-inverted
75.137	0.000	house-upright
76.002	0.000	face-upright
76.769	0.000	checker-left
77.178	0.000	press-left
77.700	0.000	face-upright
78.070	0.000	checker-left
78.479	0.000	press-left
79.002	0.000	face-upright
79.901	0.000	checker-left
80.317	0.000	press-left
80.867	0.000	house-inverted
81.187	0.000	house-upright
82.002	0.000	face-upright
82.885	0.000	house-inverted
83.816	0.000	checker-left
84.053	0.000	face-inverted
85.002	0.000	face-upright
85.951	0.000	house-upright
86.717	0.000	checker-left
87.187	0.000	house-inverted
88.002	0.000	face-upright
88.885	0.000	checker-right
89.377	0.000	press-right
89.833	0.000	checker-left
90.021	0.000	house-upright
91.002	0.000	face-upright
91.968	0.000	face-inverted
92.917	0.000	house-inverted
93.054	0.000	house-inverted
94.002	0.000	face-upright
94.901	0.000	checker-right
95.229	0.000	press-right
95.717	0.000	checker-left
96.187	0.000	house-inverted
97.002	0.000	face-upright
97.818	0.000	checker-right
98.229	0.000	press-right
98.801	0.000	house-upright
99.086	0.000	face-inverted
100.002	0.000	face-upright
100.984	0.000	house-inverted
101.967	0.000	face-inverted
102.220	0.000	face-inverted
103.002	0.000	face-upright
103.918	0.000	checker-left
104.291	0.000	press-left
104.816	0.000	checker-right
105.054	0.000	house-upright
106.002	0.000	face-upright
106.852	0.000	checker-left
107.230	0.000	press-left
107.851	0.000	house-upright
108.236	0.000	checker-right
108.697	0.000	press-right
109.002	0.000	face-upright
109.784	0.000	checker-left
110.232	0.000	press-left
110.684	0.000	checker-right
111.186	0.000	house-inverted
112.002	0.000	face-upright
112.917	0.000	house-inverted
113.684	0.000	face-inverted
114.104	0.000	house-upright
115.002	0.000	face-upright
115.835	0.000	checker-left
116.250	0.000	press-left
116.750	0.000	face-upright
117.087	0.000	checker-left
117.502	0.000	press-left
118.002	0.000	face-upright
118.951	0.000	house-upright
119.950	0.000	checker-right
120.152	0.000	house-inverted
121.002	0.000	face-upright
122.001	0.000	face-inverted
123.000	0.000	checker-left
123.219	0.000	house-inverted
124.002	0.000	face-upright
124.867	0.000	checker-right
125.318	0.000	press-right
125.717	0.000	house-upright
126.136	0.000	checker-right
126.516	0.000	press-right
127.002	0.000	face-upright
127.950	0.000	house-inverted
128.800	0.000	house-upright
129.119	0.000	checker-right
129.551	0.000	press-right
130.002	0.000	face-upright
130.784	0.000	checker-left
131.126	0.000	press-left
131.700	0.000	house-upright
132.020	0.000	house-inverted
133.002	0.000	face-upright
134.018	0.000	checker-left
134.341	0.000	press-left
134.967	0.000	face-upright
135.053	0.000	checker-left
135.376	0.000	press-left
136.002	0.000	face-upright
136.801	0.000	checker-left
137.203	0.000	press-left
137.600	0.000	house-inverted
138.219	0.000	house-inverted
139.002	0.000	face-upright
139.917	0.000	face-inverted
140.833	0.000	house-upright
141.036	0.000	checker-left
141.350	0.000	press-left
142.002	0.000	face-upright
142.934	0.000	face-inverted
143.899	0.000	face-upright
144.036	0.000	face-inverted
145.002	0.000	face-upright
145.968	0.000	house-inverted
146.851	0.000	face-inverted
147.103	0.000	checker-right
147.530	0.000	press-right
148.002	0.000	face-upright
150.070	0.000	house-upright
151.002	0.000	face-upright
151.935	0.000	house-inverted
152.768	0.000	checker-left
153.070	0.000	checker-left
153.459	0.000	press-left
154.002	0.000	face-upright
154.984	0.000	face-inverted
155.900	0.000	house-inverted
156.202	0.000	checker-left
156.613	0.000	press-left
157.002	0.000	face-upright
157.768	0.000	face-inverted
158.550	0.000	checker-right
158.915	0.000	press-right
159.069	0.000	house-inverted
160.002	0.000	face-upright
160.768	0.000	checker-left
161.198	0.000	press-left
161.650	0.000	checker-right
161.996	0.000	press-right
162.086	0.000	house-upright
163.002	0.000	face-upright
163.851	0.000	face-inverted
164.733	0.000	house-inverted
165.187	0.000	house-upright
166.002	0.000	face-upright
166.885	0.000	face-inverted
167.884	0.000	face-inverted
168.020	0.000	house-upright
169.002	0.000	face-upright
169.918	0.000	checker-right
170.332	0.000	press-right
170.899	0.000	checker-left
171.186	0.000	house-inverted
172.002	0.000	face-upright
172.768	0.000	house-inverted
173.583	0.000	checker-left
174.170	0.000	house-inverted
175.002	0.000	face-upright
175.968	0.000	house-upright
176.767	0.000	checker-left
177.003	0.000	face-inverted
178.002	0.000	face-upright
178.817	0.000	house-inverted
179.816	0.000	checker-right
180.003	0.000	checker-left
180.479	0.000	press-left
181.002	0.000	face-upright
