onset	duration	trial_type
0.153	0.000	face-inverted
1.002	0.000	house-upright
1.835	0.000	checker-right
2.139	0.000	press-right
2.717	0.000	face-upright
3.003	0.000	face-upright
4.002	0.000	house-upright
4.983	0.000	checker-left
5.309	0.000	press-left
5.933	0.000	face-upright
7.002	0.000	house-upright
7.834	0.000	face-inverted
8.650	0.000	checker-right
9.070	0.000	checker-right
9.473	0.000	press-right
10.002	0.000	house-upright
10.885	0.000	face-inverted
11.800	0.000	house-inverted
12.020	0.000	face-inverted
13.002	0.000	house-upright
14.067	0.000	face-upright
14.899	0.000	face-inverted
15.070	0.000	checker-right
15.470	0.000	press-right
16.002	0.000	house-upright
16.901	0.000	house-inverted
17.667	0.000	checker-left
18.170	0.000	checker-right
18.438	0.000	press-right
19.002	0.000	house-upright
20.001	0.000	face-upright
20.934	0.000	face-inverted
21.054	0.000	house-inverted
22.002	0.000	house-upright
23.034	0.000	face-upright
23.900	0.000	face-inverted
24.104	0.000	face-inverted
25.002	0.000	house-upright
25.968	0.000	face-upright
26.801	0.000	house-inverted
27.069	0.000	face-upright
28.002	0.000	house-upright
28.918	0.000	face-inverted
29.833	0.000	checker-left
30.053	0.000	checker-right
30.466	0.000	press-right
31.002	0.000	house-upright
31.935	0.000	face-inverted
32.866	0.000	checker-left
33.104	0.000	face-upright
34.002	0.000	house-upright
34.852	0.000	house-upright
35.634	0.000	checker-right
36.152	0.000	house-upright
37.002	0.000	house-upright
37.784	0.000	checker-right
38.234	0.000	press-right
38.666	0.000	face-inverted
39.086	0.000	checker-left
39.558	0.000	press-left
40.002	0.000	house-upright
40.851	0.000	face-upright
41.850	0.000	face-upright
42.036	0.000	checker-left
42.352	0.000	press-left
43.002	0.000	house-upright
44.018	0.000	checker-right
44.472	0.000	press-right
44.967	0.000	house-inverted
45.037	0.000	house-inverted
46.002	0.000	house-upright
46.984	0.000	face-inverted
47.817	0.000	checker-right
48.086	0.000	house-inverted
49.002	0.000	house-upright
49.950	0.000	face-upright
50.833	0.000	checker-right
51.086	0.000	face-inverted
52.002	0.000	house-upright
52.884	0.000	checker-left
53.251	0.000	press-left
53.783	0.000	house-inverted
54.203	0.000	face-upright
55.002	0.000	house-upright
55.951	0.000	face-inverted
56.867	0.000	checker-left
57.170	0.000	house-inverted
58.002	0.000	house-upright
58.935	0.000	checker-right
59.373	0.000	press-right
59.900	0.000	face-upright
60.153	0.000	face-upright
61.002	0.000	house-upright
61.901	0.000	face-inverted
62.717	0.000	checker-left
63.120	0.000	house-inverted
64.002	0.000	house-upright
64.935	0.000	checker-right
65.305	0.000	press-right
65.767	0.000	checker-left
66.219	0.000	checker-left
66.590	0.000	press-left
67.002	0.000	house-upright
67.917	0.000	face-upright
68.717	0.000	house-inverted
69.493	0.000	press-right
70.002	0.000	house-upright
70.867	0.000	face-inverted
71.650	0.000	house-inverted
72.003	0.000	face-upright
73.002	0.000	house-upright
74.018	0.000	checker-left
74.386	0.000	press-left
74.883	0.000	face-upright
75.103	0.000	house-inverted
76.002	0.000	house-upright
76.867	0.000	face-upright
77.634	0.000	checker-left
78.003	0.000	face-inverted
79.002	0.000	house-upright
79.951	0.000	house-upright
80.767	0.000	face-upright
81.053	0.000	house-upright
82.002	0.000	house-upright
82.817	0.000	face-upright
83.700	0.000	house-inverted
84.053	0.000	face-upright
85.002	0.000	house-upright
85.768	0.000	checker-left
86.151	0.000	press-left
86.650	0.000	house-inverted
87.037	0.000	house-inverted
88.002	0.000	house-upright
88.935	0.000	face-inverted
89.900	0.000	house-inverted
90.103	0.000	checker-right
90.512	0.000	press-right
91.002	0.000	house-upright
91.983	0.000	face-upright
92.949	0.000	face-inverted
93.104	0.000	face-inverted
94.002	0.000	house-upright
94.818	0.000	house-inverted
95.767	0.000	face-upright
96.020	0.000	checker-right
96.431	0.000	press-right
97.002	0.000	house-upright
98.001	0.000	checker-left
98.471	0.000	press-left
98.949	0.000	face-inverted
99.220	0.000	house-inverted
100.002	0.000	house-upright
100.968	0.000	checker-right
101.315	0.000	press-right
101.817	0.000	checker-left
102.086	0.000	checker-right
102.389	0.000	press-right
103.002	0.000	house-upright
103.951	0.000	house-inverted
104.733	0.000	checker-left
105.136	0.000	face-inverted
106.002	0.000	house-upright
106.950	0.000	face-upright
107.800	0.000	checker-left
108.003	0.000	checker-left
108.382	0.000	press-left
109.002	0.000	house-upright
109.784	0.000	house-inverted
110.717	0.000	face-inverted
111.236	0.000	checker-right
111.562	0.000	press-right
112.002	0.000	house-upright
112.968	0.000	face-inverted
113.800	0.000	house-inverted
114.236	0.000	checker-right
114.705	0.000	press-right
115.002	0.000	house-upright
115.900	0.000	face-upright
116.733	0.000	checker-left
117.053	0.000	face-upright
118.002	0.000	house-upright
119.001	0.000	checker-right
119.380	0.000	press-right
119.800	0.000	checker-left
120.153	0.000	checker-left
120.487	0.000	press-left
121.002	0.000	house-upright
121.885	0.000	checker-left
122.365	0.000	press-left
122.800	0.000	house-inverted
123.152	0.000	checker-right
123.604	0.000	press-right
124.002	0.000	house-upright
124.784	0.000	face-inverted
125.783	0.000	face-inverted
126.152	0.000	house-inverted
127.002	0.000	house-upright
128.001	0.000	face-inverted
128.850	0.000	checker-right
129.086	0.000	checker-left
129.428	0.000	press-left
