onset	duration	trial_type
18.100	0.000	house-inverted
19.015	0.000	face-inverted
20.097	0.000	checker-left
20.439	0.000	press-left
21.062	0.000	checker-right
21.457	0.000	press-right
21.845	0.000	face-upright
22.711	0.000	house-upright
23.677	0.000	face-inverted
24.525	0.000	house-inverted
25.408	0.000	checker-right
25.830	0.000	press-right
26.190	0.000	house-upright
27.105	0.000	face-upright
27.905	0.000	checker-left
28.299	0.000	press-left
28.854	0.000	face-inverted
29.687	0.000	house-inverted
30.552	0.000	house-upright
31.501	0.000	checker-right
31.806	0.000	press-right
32.450	0.000	checker-left
32.863	0.000	press-left
33.466	0.000	face-upright
34.432	0.000	house-upright
35.464	0.000	house-inverted
36.496	0.000	face-inverted
37.312	0.000	checker-left
37.680	0.000	press-left
38.193	0.000	checker-right
38.638	0.000	press-right
39.226	0.000	face-upright
40.142	0.000	house-upright
40.940	0.000	house-inverted
41.890	0.000	face-upright
42.688	0.000	checker-left
43.081	0.000	press-left
43.621	0.000	checker-right
43.907	0.000	press-right
44.521	0.000	face-inverted
45.402	0.000	checker-left
45.781	0.000	press-left
46.435	0.000	face-inverted
47.268	0.000	house-inverted
48.232	0.000	face-upright
49.065	0.000	checker-right
49.430	0.000	press-right
49.914	0.000	house-upright
50.830	0.000	face-upright
51.629	0.000	checker-left
51.989	0.000	press-left
52.462	0.000	checker-right
52.805	0.000	press-right
53.244	0.000	house-inverted
54.026	0.000	face-inverted
54.792	0.000	house-upright
55.575	0.000	house-upright
56.407	0.000	checker-right
56.806	0.000	press-right
57.390	0.000	checker-left
57.702	0.000	press-left
58.389	0.000	face-inverted
59.254	0.000	house-inverted
60.037	0.000	face-upright
61.002	0.000	house-inverted
61.818	0.000	face-upright
62.717	0.000	house-upright
63.550	0.000	face-inverted
64.481	0.000	checker-left
64.877	0.000	press-left
65.314	0.000	checker-right
65.633	0.000	press-right
66.213	0.000	checker-right
66.569	0.000	press-right
67.295	0.000	face-inverted
68.078	0.000	house-inverted
69.061	0.000	face-upright
70.059	0.000	checker-left
70.398	0.000	press-left
70.892	0.000	house-upright
71.824	0.000	checker-right
72.142	0.000	press-right
72.590	0.000	checker-left
72.979	0.000	press-left
73.572	0.000	house-inverted
74.554	0.000	house-upright
