onset	duration	sample	type	value
85.4825675078987	0	85484	Markers	WiimoteButtonB pressed
85.6015669058309	0	85603	Markers	WiimoteButtonB released
100.101493544631	0	100103	Markers	WiimoteButtonB pressed
100.246492811019	0	100248	Markers	WiimoteButtonB released
104.5654709595	0	104567	Markers	Sub-No.-52
104.567470949381	0	104569	Markers	TES-START
104.589470838075	0	104591	Markers	Trial Start: No.0-angle:35-right-right-kongruent-yellow-FA:no
105.893464240626	0	105895	Markers	WiimoteButtonB pressed
106.016463618321	0	106018	Markers	WiimoteButtonB released
140.690288188924	0	140692	Markers	PAUSE
141.174285740178	0	141176	Markers	END-test
148.038251012503	0	148040	Markers	Sub-No.-52
148.041250997325	0	148043	Markers	TES-START
148.044250982147	0	148046	Markers	Trial Start: No.0-angle:60-right-right-kongruent-yellow-FA:no
149.506243585314	0	149508	Markers	Stim-60-R-test-122-yellow-1-kongruent
151.057235738195	0	151059	Markers	no-response
151.057235738195	0	151059	Markers	Reaction: incorrect
151.059235728077	0	151061	Markers	End-Trial-3.016
151.093235556057	0	151095	Markers	Trial Start: No.1-angle:40-left-left-kongruent-blue-FA:no
152.607227896136	0	152609	Markers	Stim-40-L-test-127-blue-1-kongruent
154.158220049017	0	154160	Markers	no-response
154.158220049017	0	154160	Markers	Reaction: incorrect
154.160220038899	0	154162	Markers	End-Trial-3.067
154.194219866879	0	154196	Markers	Trial Start: No.2-angle:60-none-right-inkongruent-none-FA:yes
155.769211898335	0	155771	Markers	Stim-60-L-test-120-none-1-inkongruent
157.320204051216	0	157322	Markers	no-response
157.320204051216	0	157322	Markers	Reaction: correct
157.322204041098	0	157324	Markers	End-Trial-3.128
157.356203869078	0	157358	Markers	Trial Start: No.3-angle:40-left-left-kongruent-blue-FA:no
158.951195799346	0	158953	Markers	Stim-40-L-test-136-blue-1-kongruent
159.548192778889	0	159550	Markers	WiimoteButtonB pressed
159.549192773829	0	159551	Markers	BUT-LEFT-ButtonB-Press
159.918190906913	0	159920	Markers	WiimoteButtonB released
160.040190289667	0	160042	Markers	WiimoteButtonB pressed
160.041190284608	0	160043	Markers	BUT-LEFT-ButtonB-Press
160.239189282848	0	160241	Markers	WiimoteButtonB released
160.503187947168	0	160505	Markers	Reaction: 0.597-left-blue-correct
160.504187942109	0	160506	Markers	End-Trial-3.148
160.538187770089	0	160540	Markers	Trial Start: No.4-angle:60-left-left-kongruent-blue-FA:no
162.149179619407	0	162151	Markers	Stim-60-L-test-120-blue-1-kongruent
162.668176993582	0	162670	Markers	WiimoteButtonB pressed
162.668176993582	0	162670	Markers	BUT-LEFT-ButtonB-Press
162.907175784387	0	162909	Markers	WiimoteButtonB released
163.345173568373	0	163347	Markers	WiimoteButtonB pressed
163.346173563314	0	163348	Markers	BUT-LEFT-ButtonB-Press
163.560172480603	0	163562	Markers	WiimoteButtonB released
163.700171772288	0	163702	Markers	Reaction: 0.519-left-blue-correct
163.701171767229	0	163703	Markers	End-Trial-3.163
163.73617159015	0	163738	Markers	Trial Start: No.5-angle:40-none-right-inkongruent-none-FA:yes
165.247163945407	0	165249	Markers	Stim-40-L-test-136-none-1-inkongruent
166.798156098289	0	166800	Markers	no-response
166.798156098289	0	166800	Markers	Reaction: correct
166.80015608817	0	166802	Markers	End-Trial-3.064
166.83315592121	0	166835	Markers	Trial Start: No.6-angle:40-right-right-kongruent-blue-FA:no
168.196149025257	0	168198	Markers	Stim-40-R-test-137-blue-1-kongruent
169.032144795604	0	169034	Markers	WiimoteButtonB pressed
169.032144795604	0	169034	Markers	BUT-RIGHT-ButtonB-Press
169.300143439687	0	169302	Markers	WiimoteButtonB released
169.463142615006	0	169465	Markers	WiimoteButtonB pressed
169.464142609946	0	169466	Markers	BUT-RIGHT-ButtonB-Press
169.688141476642	0	169690	Markers	WiimoteButtonB released
169.747141178138	0	169749	Markers	Reaction: 0.836-right-blue-correct
169.748141173079	0	169750	Markers	End-Trial-2.915
169.78214100106	0	169784	Markers	Trial Start: No.7-angle:60-left-left-kongruent-yellow-FA:no
171.144134110166	0	171146	Markers	Stim-60-L-test-121-yellow-1-kongruent
172.335128084429	0	172337	Markers	WiimoteButtonB pressed
172.33612807937	0	172338	Markers	BUT-LEFT-ButtonB-Press
172.530127097847	0	172532	Markers	WiimoteButtonB released
172.696126257988	0	172698	Markers	Reaction: 1.192-left-yellow-correct
172.697126252929	0	172699	Markers	End-Trial-2.915
172.731126080909	0	172733	Markers	Trial Start: No.8-angle:40-right-left-inkongruent-yellow-FA:no
174.143118937046	0	174145	Markers	Stim-40-R-test-136-yellow-1-inkongruent
174.460117333219	0	174462	Markers	WiimoteButtonB pressed
174.461117328159	0	174463	Markers	BUT-RIGHT-ButtonB-Press
174.648116382053	0	174650	Markers	WiimoteButtonB released
175.694111089927	0	175696	Markers	Reaction: 0.318-right-yellow-correct
175.696111079809	0	175698	Markers	End-Trial-2.965
175.730110907789	0	175732	Markers	Trial Start: No.9-angle:40-left-left-kongruent-yellow-FA:no
177.060104178796	0	177062	Markers	Stim-40-L-test-136-yellow-1-kongruent
178.083099003037	0	178085	Markers	WiimoteButtonB pressed
178.083099003037	0	178085	Markers	BUT-LEFT-ButtonB-Press
178.275098031634	0	178277	Markers	WiimoteButtonB released
178.610096336737	0	178612	Markers	Reaction: 1.024-left-yellow-correct
178.612096326618	0	178614	Markers	End-Trial-2.882
178.646096154599	0	178648	Markers	Trial Start: No.10-angle:40-right-right-kongruent-blue-FA:no
179.975089430666	0	179977	Markers	Stim-40-R-test-137-blue-1-kongruent
180.696085782843	0	180698	Markers	WiimoteButtonB pressed
180.696085782843	0	180698	Markers	BUT-RIGHT-ButtonB-Press
180.900084750727	0	180902	Markers	WiimoteButtonB released
180.992084285263	0	180994	Markers	WiimoteButtonB pressed
180.992084285263	0	180994	Markers	BUT-RIGHT-ButtonB-Press
181.177083349275	0	181179	Markers	WiimoteButtonB released
181.526081583547	0	181528	Markers	Reaction: 0.722-right-blue-correct
181.527081578487	0	181529	Markers	End-Trial-2.881
181.561081406468	0	181563	Markers	Trial Start: No.11-angle:60-right-right-kongruent-yellow-FA:no
183.007074090586	0	183009	Markers	Stim-60-R-test-121-yellow-1-kongruent
183.700070584426	0	183702	Markers	WiimoteButtonB pressed
183.701070579367	0	183703	Markers	BUT-RIGHT-ButtonB-Press
183.875069699032	0	183877	Markers	WiimoteButtonB released
184.558066243467	0	184560	Markers	Reaction: 0.694-right-yellow-correct
184.560066233348	0	184562	Markers	End-Trial-2.999
184.594066061329	0	184596	Markers	Trial Start: No.12-angle:35-left-left-kongruent-yellow-FA:no
186.155058163616	0	186157	Markers	R-Stim-35-L-test-142-yellow-1-kongruent
186.723055289881	0	186725	Markers	WiimoteButtonB pressed
186.724055284821	0	186726	Markers	R-BUT-LEFT-ButtonB-Press
