0.66831	-0.047388	-0.023559	-0.016601	-0.0087385	-0.0028632	0.0033554	0.014498	0.0076026	-0.0034559	-0.0076964	-0.018449	-0.034661	-0.010146	-0.010283	0.0075565	0.0056266	-0.0012238	0.0062086	0.0020583	0.0090941	0.0050984	0.0086513	-0.00030045	0.0055302	-0.0081536	0.0057467	0.010451	0.0044808	0.0033681	-0.00457	-0.0097226	-0.0029208	0.00024401	0.0020623	0.0069088	0.0075853	0.00366	0.0095115	-0.008464	-0.0070016	-0.0016768	0.0033923	0.0069801	0.0095462	0.0019069	0.012595	0.0062138	0.00046949	0.01158	0.0029353	0.0022098	0.00081587	0.0031666	-0.004066	-0.0055033	-0.04772	-0.042326	-0.044141	-0.022404	-0.018148	-0.00022523	0.011151	0.0059383	0.00031854	0.014999	0.00081958	-0.00053524	0.0021831	-0.0027324	-0.013385	-0.017056	-0.045475	-0.03893	-0.015831	-0.0051557	-0.001782	0.00889	0.013246	0.0068741	0.0096024	0.0013954	0.0055488	0.0021908	0.003803	0.0087463	0.0068096	-0.00038966	0.022064	-0.0036096	0.0048904	-0.00085834	-0.0037598	-0.005834	-0.015045	-0.0097333	0.00059028	-0.0014765	0.01711	0.005123	-0.0043624	0.0046445	0.00050829	0.0084718	0.005347	0.00084383	0.0013796	0.010909	0.0055524	0.0035977	-0.0038413
-0.047388	0.61542	-0.027746	-0.014382	-0.015785	-0.0035964	0.0038235	0.013739	0.008817	-0.011553	-0.0076877	-0.010861	-0.03744	-0.017961	-0.015108	-0.013689	0.0027773	-0.0010985	0.013076	0.0015047	0.00084228	0.0037088	0.014432	0.0087599	0.0072849	-0.01153	0.0063588	0.018656	-0.00083572	0.0018309	-0.0057831	-0.0099696	-0.0072651	3.1292e-05	0.0087161	0.013498	0.01095	0.0050521	0.015485	0.0038362	0.0022146	0.0048728	0.0042407	0.014303	-0.0059191	0.0079205	0.022872	0.011291	-0.0004221	0.017081	0.0014859	0.0054892	0.0032729	0.0047603	0.0026923	-8.6198e-05	-0.021137	-0.038443	-0.012859	-0.00036805	-0.0032084	0.0095146	0.016677	-0.0047325	0.0040514	0.02581	-0.0026792	0.004517	0.0037887	0.010035	-0.0089026	-0.009074	-0.01902	-0.028987	-0.00011504	-0.0011933	0.0025183	0.015737	0.018814	0.003454	0.027461	0.0031773	0.0036039	0.0044014	0.0032169	0.011051	0.009094	0.0013538	0.02848	-0.0071173	0.0046347	0.003615	0.0016015	0.0029525	-0.011492	-0.0086005	-0.0003255	-0.0022093	0.017163	0.013413	-0.011769	-0.0010726	0.007562	0.011331	-0.0005294	0.0068543	0.0026182	0.019466	0.0081298	0.0027821	-0.005264
-0.023559	-0.027746	0.45141	-0.013498	-0.011358	-0.004454	0.003481	0.015228	0.0075839	-0.0049828	-0.0049523	0.0056937	-0.0096094	-0.0032711	-0.0027404	0.00070216	0.0049618	-0.0042845	0.0060086	0.0080811	0.015749	0.0035693	0.017775	0.01201	0.0010845	-0.013093	0.0072931	0.019281	8.3537e-05	0.0043714	0.0079369	-0.0012313	0.0070557	0.001758	0.0059766	0.012991	0.010511	0.0054945	0.020242	0.00046098	0.001606	0.0070652	0.0038249	0.0038618	-0.0027962	0.0051243	0.019862	0.010732	0.001093	0.029327	0.0010949	0.0011418	0.0066226	0.0012815	0.0012443	-0.0041804	-0.0017183	-0.0094966	0.0063062	0.002447	0.0017385	0.017347	0.018143	0.0040522	0.0046967	0.026058	-0.00067411	-0.0012417	0.0040671	0.0032198	0.0072089	-0.0076963	-0.017217	-0.021052	-0.018017	-0.0025888	-0.0063663	0.0063221	0.018985	0.0035237	0.024772	0.00083123	0.00094456	0.0022395	-0.0026484	0.012814	-0.00095054	0.0029798	0.030374	-0.0074131	0.0098862	0.011267	0.00089473	-0.0030497	-0.022346	-0.016245	-0.0072901	0.00072569	0.016189	0.011099	-0.01205	0.0025262	0.0044032	0.0024965	-0.00095091	0.0084075	-0.0080378	0.018088	0.008802	0.003929	-0.0057662
-0.016601	-0.014382	-0.013498	0.38885	-0.0086089	-0.0042	-0.0071774	0.022031	0.016667	-0.011329	-0.003639	0.032744	-0.012776	-0.0033252	-0.006869	0.0042567	0.00017636	-0.0091822	0.013709	0.0082243	0.030325	0.0073772	0.026275	0.0052718	0.0060255	-0.018032	0.015277	0.029916	-0.0024205	0.0046419	0.012211	-0.0025564	0.012023	0.002366	0.012487	0.018514	0.018709	0.0064342	0.031747	0.013213	0.0091907	-0.00013063	0.010611	0.016546	-0.0055916	0.0064332	0.03884	0.016809	-0.0011282	0.035726	-0.0072997	0.0034065	0.0065511	0.0085673	0.0020052	-0.00028276	-0.0024095	-0.0034093	0.031606	0.016533	-0.0039408	0.024111	0.036358	-0.00082766	0.0055399	0.046387	-0.0028154	0.0048717	0.0077311	0.0095747	-0.0059149	-0.0020349	-0.0021799	-0.010141	0.011553	0.011958	0.0032991	0.017439	0.038465	0.0038796	0.035527	-0.00487	0.0071638	0.0030876	0.0026691	0.028085	0.0022526	0.0013367	0.058057	-0.01344	0.0094094	0.003212	-0.0014716	0.010026	-0.010303	-0.00022967	-0.0043094	-0.00090046	0.025396	0.017869	-0.02398	0.0050282	0.0052328	0.013374	-0.0046867	0.021446	-0.0090796	0.042629	0.006532	0.0041069	-0.012724
-0.0087385	-0.015785	-0.011358	-0.0086089	0.44135	-0.008844	-0.01579	0.019503	0.01562	-0.015364	-0.0022401	0.040079	-0.0058966	-0.0019168	-0.0089525	-0.0068932	-0.0030487	-0.010808	0.014893	0.011784	0.036254	0.011407	0.033202	0.011894	0.0039973	-0.025675	0.017135	0.028933	0.0044286	0.0069358	0.018657	0.0018749	0.011123	0.003131	0.0093089	0.021259	0.014542	0.003543	0.044167	0.020845	0.013142	0.0026132	0.0049356	0.021912	-0.00062091	0.0063079	0.042283	0.024754	-0.0034549	0.042035	-0.0020942	0.002833	0.008293	0.010348	-0.00099172	0.0027343	0.0023254	0.00023143	0.03901	0.015821	0.0058496	0.026359	0.039988	0.0018356	0.0038346	0.051999	-0.0080274	0.003661	0.0084549	0.011529	-0.0030526	0.0056573	-0.0035452	-0.0076552	0.015769	0.014872	-0.003018	0.028508	0.044311	0.0080787	0.043504	-0.0037184	0.0065806	0.0061267	0.005308	0.03218	0.0024323	0.0025147	0.063016	-0.01873	0.0072014	0.010062	-0.0050381	0.004107	-0.0075029	0.0085861	-0.0084612	-0.001345	0.03938	0.021712	-0.024321	0.007228	0.00044083	0.0017771	-0.009682	0.025662	-0.016089	0.034264	0.0045931	0.0058313	-0.010983
-0.0028632	-0.0035964	-0.004454	-0.0042	-0.008844	0.34183	-0.021233	0.0037681	-0.0049915	-0.0073331	-0.0044983	0.016441	0.0024291	0.001118	-0.0076524	-0.0099184	-0.0050904	-0.0065545	0.0085067	0.0026594	0.017388	0.00059247	0.01631	0.0079669	0.0033279	-0.014297	0.0097694	0.019792	0.00193	0.0053279	0.011227	0.00050793	0.0041303	0.0012041	0.0085133	0.012543	0.014809	0.0023629	0.026058	0.012071	0.0047431	0.0019507	0.0057672	0.012868	-0.0029163	0.003994	0.02103	0.010303	-0.00052654	0.023935	-0.001159	0.0058364	0.004138	0.0062402	0.0026596	0.0039777	0.0061019	0.0018093	0.025175	0.011271	5.8703e-05	0.011897	0.019622	-0.00047264	0.0045022	0.031053	-0.0024968	0.00033289	0.0048402	0.0095181	0.0089922	0.0008326	0.0011466	-0.0040209	0.0075238	0.0058382	-0.0012677	0.013939	0.024352	0.0027644	0.026101	0.00062239	0.0032225	0.0069801	0.0038588	0.019313	0.00099482	0.0022336	0.035339	-0.0091028	0.00823	0.0041324	-0.003506	0.0064054	-0.0020641	0.0011881	-0.0024274	-0.0012454	0.013562	0.010049	-0.013471	0.0040842	-0.0008158	-0.001173	-0.0078905	0.015094	-0.0084547	0.0123	-0.005161	-0.0014917	-0.009148
0.0033554	0.0038235	0.003481	-0.0071774	-0.01579	-0.021233	0.50858	-0.01528	-0.025252	-0.019077	-0.0071241	0.035977	0.0036211	0.0025583	-0.011218	-0.024485	-0.012806	-0.0148	0.0093128	0.0037931	0.02882	0.0091691	0.028604	0.010056	0.0017915	-0.021915	0.012197	0.022101	0.0017138	0.0086071	0.017835	0.0060059	0.012974	0.0016035	0.012979	0.016889	0.01387	0.00049053	0.032628	0.01616	0.0098244	0.0042271	0.0059057	0.010492	-0.00017652	0.0033656	0.036708	0.01578	0.0015854	0.033421	-0.0039975	0.0041996	0.0072823	0.0088673	-0.0028779	0.0017784	0.0091297	0.0081067	0.038688	0.0076503	0.0013775	0.022256	0.029175	0.0042996	0.0023989	0.041203	-0.0063559	0.0024258	0.005568	0.0084302	0.0064889	0.0074083	0.0099549	0.0073478	0.01639	0.0055113	-0.00056517	0.013893	0.028225	0.0067789	0.035203	0.001247	0.0078977	0.0063736	0.00017807	0.030883	0.00081148	0.0029968	0.051877	-0.011182	0.013897	0.0070442	0.0048484	0.0052209	-0.0011588	0.0060631	-0.0020482	-0.0027416	0.03154	0.016171	-0.01435	0.0027071	-0.0067967	-0.017486	-0.015945	0.013371	-0.026394	-0.0049532	-0.027858	-0.017889	-0.019402
0.014498	0.013739	0.015228	0.022031	0.019503	0.0037681	-0.01528	0.49615	0.098781	-0.0054788	0.014672	0.23686	0.012387	0.027866	0.012749	0.016437	-0.027544	-0.055961	0.038775	0.060225	0.15908	0.040246	0.10795	0.042488	0.010648	-0.099826	0.065897	0.12577	-0.0023924	0.036981	0.080598	0.010423	0.041509	0.0063141	0.035777	0.083017	0.08339	-0.0027645	0.16802	0.063005	0.046739	0.0037249	0.027263	0.073799	-0.014617	0.023362	0.17233	0.078701	0.0012217	0.16788	-0.025396	0.015697	0.028413	0.035513	0.0038806	0.0075264	0.015635	0.0084241	0.18902	0.069732	0.0033018	0.10662	0.14335	-0.0013109	0.019386	0.2065	-0.023432	0.011817	0.029648	0.032719	0.013431	0.0048278	0.014838	0.0060572	0.080451	0.048891	0.0019349	0.089701	0.16018	0.018621	0.17716	-0.013517	0.026787	0.013083	0.0096685	0.14135	0.0061453	0.0097347	0.25506	-0.083072	0.038757	0.033945	0.012656	0.050018	0.013766	0.090984	0.016789	0.0043487	0.13457	0.078475	-0.10042	0.020215	0.019946	0.043208	0.0076293	0.15796	0.0037572	0.19716	0.0046896	0.0035215	-0.060729
0.0076026	0.008817	0.0075839	0.016667	0.01562	-0.0049915	-0.025252	0.098781	0.72355	-0.016947	0.0053914	0.27422	0.010499	0.027771	-0.0094264	-0.00082434	-0.028806	-0.058207	0.054698	0.060358	0.18166	0.040392	0.12975	0.047286	0.01662	-0.1223	0.079598	0.15292	0.0026423	0.036136	0.096854	0.013033	0.049847	0.0056618	0.044767	0.097282	0.097904	-0.0044414	0.1981	0.074069	0.055538	0.0099216	0.025773	0.087629	-0.014215	0.025727	0.20421	0.092729	0.00023662	0.1954	-0.020747	0.018899	0.033086	0.041149	0.0087166	0.011588	0.019907	0.0083878	0.22922	0.081229	0.0016616	0.11489	0.17881	0.0023153	0.021117	0.24526	-0.03105	0.015626	0.038137	0.041	0.0085406	0.012343	0.017589	0.0063521	0.095074	0.054557	0.0031389	0.10598	0.1889	0.019985	0.2103	-0.012181	0.031038	0.021448	0.010672	0.17184	0.0065638	0.009088	0.29661	-0.10184	0.051217	0.039269	0.011316	0.052316	0.010834	0.10732	0.012111	0.0085351	0.16876	0.093509	-0.11793	0.022424	0.024443	0.048731	0.009499	0.18266	0.0024797	0.22817	0.024719	0.012562	-0.063357
-0.0034559	-0.011553	-0.0049828	-0.011329	-0.015364	-0.0073331	-0.019077	-0.0054788	-0.016947	0.40163	-0.0095253	-2.4636e-05	-0.0063996	-0.0081885	-0.012936	-0.03524	-0.0069151	-0.0051562	0.0073818	-0.01438	-0.0018322	-0.0043925	0.002636	-0.0029786	0.0056537	-0.0074729	0.007518	0.013956	0.0008455	-0.0022199	0.0013041	-0.002531	0.0062861	0.0011557	0.0028976	0.0083753	0.0090558	0.00019502	0.0099464	0.0087007	0.0078564	0.00096778	0.0017942	0.0084962	-0.001438	0.0038532	0.017617	0.0090652	-0.00085697	0.01378	-0.0033397	0.0035504	0.0018875	0.0078722	-0.00013987	0.0023691	0.0030569	0.0018672	0.012919	0.010132	-0.003143	0.012407	0.011207	-8.5895e-05	0.00253	0.017542	0.0020306	0.0045783	0.0013678	0.002015	0.0063119	-0.00028359	0.0014791	-0.0032927	0.010257	0.0076023	-0.0026549	0.010191	0.0092472	0.0060946	0.01132	0.0013334	0.0054728	0.00378	0.0039521	0.012178	0.0061652	-0.00011284	0.019227	0.0042163	0.0028112	-0.0022062	0.0030569	0.0025494	0.00061489	0.0025315	0.0016491	-0.0011314	0.0085635	0.0060396	-0.0076681	0.0009147	0.0058462	0.0086984	-0.0074305	0.0040684	-0.016109	0.0071202	-0.0030622	-0.00088027	-0.0035661
