onset	duration	response_time	button_press	stim_file
n/a	n/a	1.083	1	meg/u089.bmp
n/a	n/a	3.193	2	meg/u105.bmp
n/a	n/a	1.558	2	meg/u005.bmp
n/a	n/a	1.503	3	meg/f138.bmp
n/a	n/a	2.307	2	meg/u133.bmp
n/a	n/a	0.925	3	meg/f022.bmp
n/a	n/a	1.289	1	meg/u037.bmp
n/a	n/a	1.392	2	meg/u017.bmp
n/a	n/a	1.488	2	meg/u002.bmp
n/a	n/a	0.715	3	meg/f080.bmp
n/a	n/a	0.801	3	meg/f100.bmp
n/a	n/a	1.386	1	meg/u076.bmp
n/a	n/a	1.659	1	meg/u100.bmp
n/a	n/a	1.36	3	meg/f079.bmp
n/a	n/a	1.186	2	meg/u011.bmp
n/a	n/a	1.235	1	meg/u001.bmp
n/a	n/a	0.747	1	meg/u119.bmp
n/a	n/a	1.143	3	meg/f057.bmp
n/a	n/a	0.962	3	meg/f083.bmp
n/a	n/a	0.876	3	meg/f015.bmp
n/a	n/a	0.979	3	meg/f126.bmp
n/a	n/a	0.909	3	meg/f082.bmp
n/a	n/a	1.441	3	meg/f124.bmp
n/a	n/a	1.024	3	meg/f049.bmp
n/a	n/a	1.064	3	meg/f086.bmp
n/a	n/a	1.278	2	meg/u084.bmp
n/a	n/a	1.443	3	meg/f043.bmp
n/a	n/a	1.266	3	meg/f143.bmp
n/a	n/a	1.384	2	meg/u065.bmp
n/a	n/a	0.728	3	meg/f004.bmp
n/a	n/a	0.988	3	meg/f077.bmp
n/a	n/a	0.798	3	meg/f066.bmp
n/a	n/a	1.664	1	meg/u147.bmp
n/a	n/a	0.709	3	meg/f013.bmp
n/a	n/a	1.394	1	meg/u077.bmp
n/a	n/a	1.258	3	meg/f071.bmp
n/a	n/a	1.816	1	meg/u101.bmp
n/a	n/a	1.207	3	meg/f136.bmp
n/a	n/a	1.999	1	meg/u148.bmp
n/a	n/a	1.886	1	meg/f148.bmp
n/a	n/a	1.186	2	meg/u060.bmp
n/a	n/a	1.54	3	meg/f063.bmp
n/a	n/a	1.174	3	meg/f002.bmp
n/a	n/a	1.44	2	meg/u018.bmp
n/a	n/a	1.11	1	meg/f031.bmp
n/a	n/a	0.73	3	meg/f006.bmp
n/a	n/a	0.879	3	meg/f041.bmp
n/a	n/a	0.756	3	meg/f064.bmp
n/a	n/a	1.455	1	meg/u109.bmp
n/a	n/a	1.485	3	meg/f122.bmp
n/a	n/a	0.978	1	meg/u034.bmp
n/a	n/a	1.044	2	meg/u053.bmp
n/a	n/a	1.091	3	meg/f132.bmp
n/a	n/a	0.8	3	meg/f050.bmp
n/a	n/a	0.914	3	meg/f088.bmp
n/a	n/a	2.487	3	meg/u111.bmp
n/a	n/a	1.033	1	meg/u027.bmp
n/a	n/a	0.993	1	meg/u131.bmp
n/a	n/a	0.866	1	meg/u150.bmp
n/a	n/a	0.857	3	meg/f014.bmp
n/a	n/a	0.912	1	meg/u025.bmp
n/a	n/a	1.277	1	meg/u062.bmp
n/a	n/a	1.051	1	meg/u114.bmp
n/a	n/a	1.466	3	meg/f142.bmp
n/a	n/a	1.127	3	meg/f075.bmp
n/a	n/a	1.643	1	meg/u004.bmp
n/a	n/a	1.04	1	meg/u043.bmp
n/a	n/a	1.167	1	meg/u075.bmp
n/a	n/a	1.265	1	meg/u102.bmp
n/a	n/a	1.215	1	meg/u134.bmp
n/a	n/a	0.991	1	meg/u022.bmp
n/a	n/a	1.289	3	meg/f128.bmp
n/a	n/a	1.261	1	meg/u070.bmp
n/a	n/a	1.347	3	meg/f007.bmp
n/a	n/a	1.214	3	meg/f127.bmp
n/a	n/a	1.238	3	meg/f134.bmp
n/a	n/a	1.261	2	meg/u015.bmp
n/a	n/a	1.947	3	meg/u045.bmp
n/a	n/a	1.548	3	meg/f009.bmp
n/a	n/a	1.462	3	meg/f144.bmp
n/a	n/a	1.308	1	meg/u033.bmp
n/a	n/a	1.232	3	meg/f010.bmp
n/a	n/a	0.759	1	meg/u013.bmp
n/a	n/a	1.626	1	meg/u038.bmp
n/a	n/a	1.128	3	meg/f074.bmp
n/a	n/a	1.772	1	meg/u093.bmp
n/a	n/a	0.988	1	meg/u035.bmp
n/a	n/a	1.941	3	meg/f065.bmp
n/a	n/a	1.326	2	meg/u082.bmp
n/a	n/a	1.458	1	meg/f133.bmp
n/a	n/a	1.319	3	meg/f037.bmp
n/a	n/a	0.979	3	meg/f012.bmp
n/a	n/a	1.245	1	meg/u029.bmp
n/a	n/a	1.076	1	meg/u140.bmp
n/a	n/a	1.21	3	meg/f147.bmp
n/a	n/a	2.346	2	meg/u012.bmp
n/a	n/a	1.29	1	meg/f045.bmp
n/a	n/a	1.119	1	meg/u006.bmp
n/a	n/a	1.011	1	meg/u122.bmp
n/a	n/a	0.7	1	meg/u118.bmp
n/a	n/a	1.17	3	meg/f139.bmp
n/a	n/a	1.275	1	meg/u128.bmp
n/a	n/a	2.408	2	meg/u057.bmp
n/a	n/a	1.046	3	meg/f067.bmp
n/a	n/a	1.725	3	meg/f003.bmp
n/a	n/a	1.071	1	meg/u142.bmp
n/a	n/a	1.405	3	meg/f024.bmp
n/a	n/a	2.125	1	meg/u061.bmp
n/a	n/a	2.062	1	meg/u130.bmp
n/a	n/a	1.106	3	meg/f044.bmp
n/a	n/a	2.031	1	meg/u138.bmp
n/a	n/a	2.052	1	meg/u144.bmp
n/a	n/a	1.329	3	meg/f078.bmp
n/a	n/a	1.725	1	meg/u024.bmp
n/a	n/a	1.127	3	meg/f121.bmp
n/a	n/a	1.05	3	meg/f108.bmp
n/a	n/a	1.313	2	meg/u068.bmp
n/a	n/a	1.013	1	meg/u086.bmp
n/a	n/a	0.941	1	meg/u141.bmp
n/a	n/a	1.728	1	meg/u023.bmp
n/a	n/a	0.795	3	meg/f020.bmp
n/a	n/a	0.773	3	meg/f131.bmp
n/a	n/a	1.607	1	meg/u108.bmp
n/a	n/a	1.094	3	meg/f091.bmp
n/a	n/a	0.699	3	meg/f137.bmp
n/a	n/a	2.353	3	meg/f123.bmp
n/a	n/a	0.898	3	meg/f062.bmp
n/a	n/a	0.999	2	meg/u030.bmp
n/a	n/a	0.8	1	meg/u120.bmp
n/a	n/a	0.93	3	meg/f068.bmp
n/a	n/a	0.998	3	meg/f025.bmp
n/a	n/a	1.2	1	meg/u127.bmp
n/a	n/a	0.864	1	meg/u129.bmp
n/a	n/a	1.287	3	meg/u019.bmp
n/a	n/a	2.244	2	meg/u047.bmp
n/a	n/a	0.689	1	meg/u046.bmp
n/a	n/a	1.485	1	meg/u137.bmp
n/a	n/a	1.034	3	meg/f016.bmp
n/a	n/a	1.97	2	meg/u139.bmp
n/a	n/a	1.131	3	meg/f017.bmp
n/a	n/a	1.118	2	meg/u003.bmp
n/a	n/a	1.235	3	meg/f030.bmp
n/a	n/a	1.346	3	meg/f032.bmp
n/a	n/a	1.141	1	meg/u149.bmp
n/a	n/a	2.824	3	meg/f130.bmp
n/a	n/a	2.66	3	meg/f129.bmp
n/a	n/a	3.503	1	meg/u124.bmp
n/a	n/a	1.406	1	meg/u107.bmp
n/a	n/a	2.358	2	meg/u094.bmp
n/a	n/a	1.526	1	meg/u052.bmp
n/a	n/a	1.328	2	meg/u074.bmp
n/a	n/a	0.972	1	meg/u113.bmp
n/a	n/a	1.358	1	meg/u090.bmp
n/a	n/a	2.334	3	meg/u092.bmp
n/a	n/a	1.991	1	meg/u014.bmp
n/a	n/a	1.166	3	meg/f085.bmp
n/a	n/a	1.001	2	meg/u146.bmp
n/a	n/a	1.234	2	meg/u026.bmp
n/a	n/a	1.457	1	meg/u066.bmp
n/a	n/a	1.935	1	meg/u036.bmp
n/a	n/a	0.833	1	meg/u044.bmp
n/a	n/a	0.785	3	meg/f101.bmp
n/a	n/a	0.756	1	meg/u136.bmp
n/a	n/a	1.119	2	meg/u069.bmp
n/a	n/a	1.403	3	meg/f087.bmp
n/a	n/a	1.34	3	meg/f048.bmp
n/a	n/a	2.118	1	meg/u078.bmp
n/a	n/a	0.936	1	meg/u116.bmp
n/a	n/a	0.924	2	meg/u055.bmp
n/a	n/a	0.88	1	meg/u081.bmp
n/a	n/a	0.87	3	meg/f005.bmp
