onset	duration	trial_type	response_time	sample	value
104.4023437500	n/a	stimulus	n/a	26727.0000000000	128
107.4453125000	n/a	response	n/a	27506.0000000000	4
110.9843750000	n/a	response	n/a	28412.0000000000	2
239.5859375000	n/a	stimulus	n/a	61334.0000000000	128
243.0859375000	n/a	response	n/a	62230.0000000000	2
245.5234375000	n/a	response	n/a	62854.0000000000	2
275.7109375000	n/a	stimulus	n/a	70582.0000000000	128
281.1640625000	n/a	response	n/a	71978.0000000000	2
436.2187500000	n/a	stimulus	n/a	111672.0000000000	128
440.0585937500	n/a	response	n/a	112655.0000000000	2
446.9453125000	n/a	response	n/a	114418.0000000000	2
604.3476562500	n/a	stimulus	n/a	154713.0000000000	128
607.3710937500	n/a	response	n/a	155487.0000000000	4
755.9492187500	n/a	stimulus	n/a	193523.0000000000	128
759.6132812500	n/a	response	n/a	194461.0000000000	4
761.9648437500	n/a	response	n/a	195063.0000000000	2
764.6289062500	n/a	response	n/a	195745.0000000000	2
862.6250000000	n/a	stimulus	n/a	220832.0000000000	128
865.2968750000	n/a	response	n/a	221516.0000000000	2
867.9765625000	n/a	response	n/a	222202.0000000000	4
870.2617187500	n/a	response	n/a	222787.0000000000	2
939.2031250000	n/a	stimulus	n/a	240436.0000000000	128
943.3046875000	n/a	response	n/a	241486.0000000000	4
947.4765625000	n/a	response	n/a	242554.0000000000	2
951.5898437500	n/a	response	n/a	243607.0000000000	4
984.5859375000	n/a	stimulus	n/a	252054.0000000000	128
988.8085937500	n/a	response	n/a	253135.0000000000	2
991.5546875000	n/a	response	n/a	253838.0000000000	4
995.5273437500	n/a	response	n/a	254855.0000000000	4
1016.5234375000	n/a	stimulus	n/a	260230.0000000000	128
1023.3281250000	n/a	response	n/a	261972.0000000000	2
1027.7539062500	n/a	response	n/a	263105.0000000000	2
1030.5039062500	n/a	response	n/a	263809.0000000000	2
1149.5039062500	n/a	stimulus	n/a	294273.0000000000	128
1152.4765625000	n/a	response	n/a	295034.0000000000	4
1157.8359375000	n/a	response	n/a	296406.0000000000	2
1160.9882812500	n/a	response	n/a	297213.0000000000	2
1194.9804687500	n/a	stimulus	n/a	305915.0000000000	128
1198.5937500000	n/a	response	n/a	306840.0000000000	2
1201.2109375000	n/a	response	n/a	307510.0000000000	4
1205.0546875000	n/a	response	n/a	308494.0000000000	2
1261.0585937500	n/a	stimulus	n/a	322831.0000000000	128
1263.7695312500	n/a	response	n/a	323525.0000000000	4
1265.9375000000	n/a	response	n/a	324080.0000000000	2
1268.9609375000	n/a	response	n/a	324854.0000000000	2
1346.9609375000	n/a	stimulus	n/a	344822.0000000000	128
1349.9296875000	n/a	response	n/a	345582.0000000000	2
1352.1406250000	n/a	response	n/a	346148.0000000000	4
1354.4531250000	n/a	response	n/a	346740.0000000000	2
1385.4492187500	n/a	stimulus	n/a	354675.0000000000	128
1392.4531250000	n/a	response	n/a	356468.0000000000	2
1402.1718750000	n/a	response	n/a	358956.0000000000	2
1503.1640625000	n/a	stimulus	n/a	384810.0000000000	128
1506.3593750000	n/a	response	n/a	385628.0000000000	2
1510.5625000000	n/a	response	n/a	386704.0000000000	4
1513.1875000000	n/a	response	n/a	387376.0000000000	4
1639.1953125000	n/a	stimulus	n/a	419634.0000000000	128
1642.5156250000	n/a	response	n/a	420484.0000000000	4
1644.8710937500	n/a	response	n/a	421087.0000000000	2
1647.5429687500	n/a	response	n/a	421771.0000000000	2
1810.5546875000	n/a	stimulus	n/a	463502.0000000000	128
1814.1523437500	n/a	response	n/a	464423.0000000000	2
1817.8789062500	n/a	response	n/a	465377.0000000000	2
1820.8164062500	n/a	response	n/a	466129.0000000000	4
1862.8085937500	n/a	stimulus	n/a	476879.0000000000	128
1866.8632812500	n/a	response	n/a	477917.0000000000	2
1877.3710937500	n/a	response	n/a	480607.0000000000	4
2033.3828125000	n/a	stimulus	n/a	520546.0000000000	128
2042.8945312500	n/a	response	n/a	522981.0000000000	2
2045.2968750000	n/a	response	n/a	523596.0000000000	4
2130.2929687500	n/a	stimulus	n/a	545355.0000000000	128
2133.3359375000	n/a	response	n/a	546134.0000000000	4
2141.0820312500	n/a	response	n/a	548117.0000000000	4
2240.0898437500	n/a	stimulus	n/a	573463.0000000000	128
2244.1406250000	n/a	response	n/a	574500.0000000000	4
2247.0000000000	n/a	response	n/a	575232.0000000000	2
2250.1093750000	n/a	response	n/a	576028.0000000000	2
2273.1132812500	n/a	stimulus	n/a	581917.0000000000	128
2275.7500000000	n/a	response	n/a	582592.0000000000	2
2279.3632812500	n/a	response	n/a	583517.0000000000	4
2281.5859375000	n/a	response	n/a	584086.0000000000	4
2431.5898437500	n/a	stimulus	n/a	622487.0000000000	128
2438.7382812500	n/a	response	n/a	624317.0000000000	4
2454.9023437500	n/a	response	n/a	628455.0000000000	4
