onset	duration	trial_type	response_time	stim_file	value	sample	stage	trial	bci_prediction	bci_prediction_valid	n_repeated	latency
739.1013333333331	n/a	left	116.666666667	left_hand.png	n/a	n/a	2	9	right	1	0	-21.4
739.2180000000001	0	left	116.666666667	left_hand.png	1	3696090	2	9	right	1	0	-21.4
741.2556666666667	n/a	right	83.3333333333	right_hand.png	n/a	n/a	2	10	left	1	0	-24.4
744.2556666666667	n/a	right	83.3333333333	right_hand.png	n/a	n/a	2	10	left	1	0	-24.4
744.3389999999999	0	right	83.3333333333	right_hand.png	2	3721695	2	10	left	1	0	-24.4
746.5264	n/a	left	150.0	left_hand.png	n/a	n/a	2	11	right	1	0	-9.4
749.5264	n/a	left	150.0	left_hand.png	n/a	n/a	2	11	right	1	0	-9.4
749.6764	0	left	150.0	left_hand.png	1	3748382	2	11	right	1	0	-9.4
751.8304	n/a	left	150.0	right_hand.png	n/a	n/a	2	12	left	1	0	-39.8
754.8304	n/a	left	150.0	right_hand.png	n/a	n/a	2	12	left	1	0	-39.8
754.9804	0	left	150.0	right_hand.png	1	3774902	2	12	left	1	0	-39.8
757.255133333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	2	13	left	1	0	-29.6
760.255133333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	2	13	left	1	0	-29.6
760.3718	0	left	116.666666667	right_hand.png	1	3801859	2	13	left	1	0	-29.6
762.788533333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	2	14	left	1	0	-7.8
765.788533333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	2	14	left	1	0	-7.8
765.9052	0	left	116.666666667	right_hand.png	1	3829526	2	14	left	1	0	-7.8
768.6432666666667	n/a	left	83.3333333333	left_hand.png	n/a	n/a	2	15	right	1	0	-18.0
771.6432666666667	n/a	left	83.3333333333	left_hand.png	n/a	n/a	2	15	right	1	0	-18.0
771.7266	0	left	83.3333333333	left_hand.png	1	3858633	2	15	right	1	0	-18.0
773.8636	n/a	right	100.0	left_hand.png	n/a	n/a	2	16	right	1	0	-7.0
776.8636	n/a	right	100.0	left_hand.png	n/a	n/a	2	16	right	1	0	-7.0
776.9636	0	right	100.0	left_hand.png	2	3884818	2	16	right	1	0	-7.0
779.0340666666667	n/a	left	83.3333333333	left_hand.png	n/a	n/a	2	17	right	1	0	-15.2
782.0340666666667	n/a	left	83.3333333333	left_hand.png	n/a	n/a	2	17	right	1	0	-15.2
782.1174	0	left	83.3333333333	left_hand.png	1	3910587	2	17	right	1	0	-15.2
784.405266666667	n/a	left	133.33333333299998	right_hand.png	n/a	n/a	2	18	left	1	0	-15.2
787.405266666667	n/a	left	133.33333333299998	right_hand.png	n/a	n/a	2	18	left	1	0	-15.2
787.5386	0	left	133.33333333299998	right_hand.png	1	3937693	2	18	left	1	0	-15.2
789.8758666666668	n/a	left	83.3333333333	left_hand.png	n/a	n/a	2	19	right	1	0	-2.6
792.8758666666668	n/a	left	83.3333333333	left_hand.png	n/a	n/a	2	19	right	1	0	-2.6
792.9592	0	left	83.3333333333	left_hand.png	1	3964796	2	19	right	1	0	-2.6
795.117533333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	2	20	left	1	0	-29.6
798.117533333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	2	20	left	1	0	-29.6
798.2342	0	left	116.666666667	right_hand.png	1	3991171	2	20	left	1	0	-29.6
800.4674666666671	n/a	right	133.33333333299998	right_hand.png	n/a	n/a	2	21	left	1	0	5.4
803.4674666666671	n/a	right	133.33333333299998	right_hand.png	n/a	n/a	2	21	left	1	0	5.4
803.6008	0	right	133.33333333299998	right_hand.png	2	4018004	2	21	left	1	0	5.4
805.287866666667	n/a	left	133.33333333299998	right_hand.png	n/a	n/a	2	22	left	1	0	-27.8
808.287866666667	n/a	left	133.33333333299998	right_hand.png	n/a	n/a	2	22	left	1	0	-27.8
808.4212	0	left	133.33333333299998	right_hand.png	1	4042106	2	22	left	1	0	-27.8
810.545733333333	n/a	left	116.666666667	left_hand.png	n/a	n/a	2	23	right	1	0	-21.0
813.545733333333	n/a	left	116.666666667	left_hand.png	n/a	n/a	2	23	right	1	0	-21.0
813.6624	0	left	116.666666667	left_hand.png	1	4068312	2	23	right	1	0	-21.0
815.729133333333	n/a	right	166.66666666700002	left_hand.png	n/a	n/a	2	24	right	1	0	-6.4
818.729133333333	n/a	right	166.66666666700002	left_hand.png	n/a	n/a	2	24	right	1	0	-6.4
818.8958	0	right	166.66666666700002	left_hand.png	2	4094479	2	24	right	1	0	-6.4
820.6493333333331	n/a	right	116.666666667	right_hand.png	n/a	n/a	2	25	left	1	0	-12.6
823.6493333333331	n/a	right	116.666666667	right_hand.png	n/a	n/a	2	25	left	1	0	-12.6
823.7660000000001	0	right	116.666666667	right_hand.png	2	4118830	2	25	left	1	0	-12.6
825.536466666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	2	26	right	1	0	-26.8
828.536466666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	2	26	right	1	0	-26.8
828.6698	0	right	133.33333333299998	left_hand.png	2	4143349	2	26	right	1	0	-26.8
830.8068666666668	n/a	right	83.3333333333	right_hand.png	n/a	n/a	2	27	left	1	0	-31.0
833.8068666666668	n/a	right	83.3333333333	right_hand.png	n/a	n/a	2	27	left	1	0	-31.0
833.8902	0	right	83.3333333333	right_hand.png	2	4169451	2	27	left	1	0	-31.0
835.882	n/a	left	150.0	right_hand.png	n/a	n/a	2	28	left	1	0	-46.6
838.882	n/a	left	150.0	right_hand.png	n/a	n/a	2	28	left	1	0	-46.6
839.0319999999999	0	left	150.0	right_hand.png	1	4195160	2	28	left	1	0	-46.6
840.982133333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	2	29	left	1	0	-5.6
843.982133333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	2	29	left	1	0	-5.6
844.0988	0	left	116.666666667	right_hand.png	1	4220494	2	29	left	1	0	-5.6
846.189666666667	n/a	left	183.33333333299998	left_hand.png	n/a	n/a	2	30	right	1	0	-19.6
849.189666666667	n/a	left	183.33333333299998	left_hand.png	n/a	n/a	2	30	right	1	0	-19.6
849.373	0	left	183.33333333299998	left_hand.png	1	4246865	2	30	right	1	0	-19.6
851.393533333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	2	31	right	1	0	-11.2
854.393533333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	2	31	right	1	0	-11.2
854.5102	0	right	116.666666667	left_hand.png	2	4272551	2	31	right	1	0	-11.2
856.676933333333	n/a	right	116.666666667	right_hand.png	n/a	n/a	2	32	left	1	0	-24.6
859.676933333333	n/a	right	116.666666667	right_hand.png	n/a	n/a	2	32	left	1	0	-24.6
859.7936	0	right	116.666666667	right_hand.png	2	4298968	2	32	left	1	0	-24.6
862.048133333333	n/a	right	116.666666667	right_hand.png	n/a	n/a	2	33	left	1	0	-16.2
865.048133333333	n/a	right	116.666666667	right_hand.png	n/a	n/a	2	33	left	1	0	-16.2
865.1648	0	right	116.666666667	right_hand.png	2	4325824	2	33	left	1	0	-16.2
868.1901333333333	n/a	right	66.6666666667	right_hand.png	n/a	n/a	2	34	left	1	0	-15.4
871.1901333333333	n/a	right	66.6666666667	right_hand.png	n/a	n/a	2	34	left	1	0	-15.4
871.2568	0	right	66.6666666667	right_hand.png	2	4356284	2	34	left	1	0	-15.4
873.5569999999999	n/a	left	100.0	left_hand.png	n/a	n/a	2	35	right	1	0	-21.6
876.5569999999999	n/a	left	100.0	left_hand.png	n/a	n/a	2	35	right	1	0	-21.6
876.6569999999999	0	left	100.0	left_hand.png	1	4383285	2	35	right	1	0	-21.6
878.7785333333333	n/a	right	66.6666666667	left_hand.png	n/a	n/a	2	36	right	1	0	-7.0
881.7785333333333	n/a	right	66.6666666667	left_hand.png	n/a	n/a	2	36	right	1	0	-7.0
881.8452	0	right	66.6666666667	left_hand.png	2	4409226	2	36	right	1	0	-7.0
884.164933333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	2	37	left	1	0	-14.6
887.164933333333	n/a	left	116.666666667	right_hand.png	n/a	n/a	2	37	left	1	0	-14.6
887.2816	0	left	116.666666667	right_hand.png	1	4436408	2	37	left	1	0	-14.6
889.468933333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	2	38	right	1	0	-39.8
892.468933333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	2	38	right	1	0	-39.8
892.5856	0	right	116.666666667	left_hand.png	2	4462928	2	38	right	1	0	-39.8
894.8058	n/a	right	150.0	left_hand.png	n/a	n/a	2	39	right	1	0	-13.6
897.8058	n/a	right	150.0	left_hand.png	n/a	n/a	2	39	right	1	0	-13.6
897.9558	0	right	150.0	left_hand.png	2	4489779	2	39	right	1	0	-13.6
900.3602	n/a	right	100.0	right_hand.png	n/a	n/a	2	40	left	1	0	-14.0
903.3602	n/a	right	100.0	right_hand.png	n/a	n/a	2	40	left	1	0	-14.0
903.4602	0	right	100.0	right_hand.png	2	4517301	2	40	left	1	0	-14.0
905.6809333333333	n/a	right	66.6666666667	left_hand.png	n/a	n/a	2	41	right	1	0	-32.0
908.6809333333333	n/a	right	66.6666666667	left_hand.png	n/a	n/a	2	41	right	1	0	-32.0
908.7476	0	right	66.6666666667	left_hand.png	2	4543738	2	41	right	1	0	-32.0
911.1229333333333	n/a	right	66.6666666667	left_hand.png	n/a	n/a	2	42	right	1	0	-30.0
914.1229333333333	n/a	right	66.6666666667	left_hand.png	n/a	n/a	2	42	right	1	0	-30.0
914.1896	0	right	66.6666666667	left_hand.png	2	4570948	2	42	right	1	0	-30.0
916.2890666666667	n/a	right	83.3333333333	left_hand.png	n/a	n/a	2	43	right	1	0	-28.6
919.2890666666667	n/a	right	83.3333333333	left_hand.png	n/a	n/a	2	43	right	1	0	-28.6
919.3724	0	right	83.3333333333	left_hand.png	2	4596862	2	43	right	1	0	-28.6
921.8604	n/a	right	100.0	left_hand.png	n/a	n/a	2	44	right	1	0	-10.2
924.8604	n/a	right	100.0	left_hand.png	n/a	n/a	2	44	right	1	0	-10.2
924.9604	0	right	100.0	left_hand.png	2	4624802	2	44	right	1	0	-10.2
927.2478	n/a	right	100.0	left_hand.png	n/a	n/a	2	45	right	1	0	2.8
930.2478	n/a	right	100.0	left_hand.png	n/a	n/a	2	45	right	1	0	2.8
930.3478	0	right	100.0	left_hand.png	2	4651739	2	45	right	1	0	2.8
932.5366	n/a	right	100.0	left_hand.png	n/a	n/a	2	46	right	1	0	-36.8
935.5366	n/a	right	100.0	left_hand.png	n/a	n/a	2	46	right	1	0	-36.8
935.6366	0	right	100.0	left_hand.png	2	4678183	2	46	right	1	0	-36.8
938.4394	n/a	left	150.0	right_hand.png	n/a	n/a	2	47	left	1	0	-14.0
941.4394	n/a	left	150.0	right_hand.png	n/a	n/a	2	47	left	1	0	-14.0
941.5894	0	left	150.0	right_hand.png	1	4707947	2	47	left	1	0	-14.0
943.6768000000001	n/a	right	150.0	left_hand.png	n/a	n/a	2	48	right	1	0	-14.2
946.6768000000001	n/a	right	150.0	left_hand.png	n/a	n/a	2	48	right	1	0	-14.2
946.8268	0	right	150.0	left_hand.png	2	4734134	2	48	right	1	0	-14.2
949.047533333333	n/a	right	116.666666667	right_hand.png	n/a	n/a	2	49	left	1	0	-1.2
952.047533333333	n/a	right	116.666666667	right_hand.png	n/a	n/a	2	49	left	1	0	-1.2
952.1642	0	right	116.666666667	right_hand.png	2	4760821	2	49	left	1	0	-1.2
954.368666666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	2	50	right	1	0	-14.2
957.368666666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	2	50	right	1	0	-14.2
957.502	0	right	133.33333333299998	left_hand.png	2	4787510	2	50	right	1	0	-14.2
959.5392	n/a	right	50.0	left_hand.png	n/a	n/a	2	51	right	1	0	-5.8
962.5392	n/a	right	50.0	left_hand.png	n/a	n/a	2	51	right	1	0	-5.8
962.5892	0	right	50.0	left_hand.png	2	4812946	2	51	right	1	0	-5.8
964.6969333333333	n/a	right	66.6666666667	right_hand.png	n/a	n/a	2	52	left	1	0	-10.2
967.6969333333333	n/a	right	66.6666666667	right_hand.png	n/a	n/a	2	52	left	1	0	-10.2
967.7636	0	right	66.6666666667	right_hand.png	2	4838818	2	52	left	1	0	-10.2
969.8800666666667	n/a	right	83.3333333333	left_hand.png	n/a	n/a	2	53	right	1	0	-3.4
972.8800666666667	n/a	right	83.3333333333	left_hand.png	n/a	n/a	2	53	right	1	0	-3.4
972.9634	0	right	83.3333333333	left_hand.png	2	4864817	2	53	right	1	0	-3.4
975.1176666666671	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	2	54	right	1	0	-1.6
978.1176666666671	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	2	54	right	1	0	-1.6
978.2510000000001	0	right	133.33333333299998	left_hand.png	2	4891255	2	54	right	1	0	-1.6
980.5882	n/a	right	100.0	left_hand.png	n/a	n/a	2	55	right	1	0	-29.2
983.5882	n/a	right	100.0	left_hand.png	n/a	n/a	2	55	right	1	0	-29.2
983.6882	0	right	100.0	left_hand.png	2	4918441	2	55	right	1	0	-29.2
985.7257999999999	n/a	right	100.0	right_hand.png	n/a	n/a	2	56	left	1	0	-29.2
988.7257999999999	n/a	right	100.0	right_hand.png	n/a	n/a	2	56	left	1	0	-29.2
988.8258	0	right	100.0	right_hand.png	2	4944129	2	56	left	1	0	-29.2
991.4674666666667	n/a	right	83.3333333333	right_hand.png	n/a	n/a	2	57	left	1	0	-3.0
994.4674666666667	n/a	right	83.3333333333	right_hand.png	n/a	n/a	2	57	left	1	0	-3.0
994.5508	0	right	83.3333333333	right_hand.png	2	4972754	2	57	left	1	0	-3.0
996.804866666667	n/a	left	183.33333333299998	right_hand.png	n/a	n/a	2	58	left	1	0	-30.0
999.804866666667	n/a	left	183.33333333299998	right_hand.png	n/a	n/a	2	58	left	1	0	-30.0
999.9882	0	left	183.33333333299998	right_hand.png	1	4999941	2	58	left	1	0	-30.0
1001.959	n/a	left	150.0	left_hand.png	n/a	n/a	2	59	right	1	0	-5.2
1004.959	n/a	left	150.0	left_hand.png	n/a	n/a	2	59	right	1	0	-5.2
1005.1089999999999	0	left	150.0	left_hand.png	1	5025545	2	59	right	1	0	-5.2
1007.158733333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	2	60	right	1	0	-26.0
1010.158733333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	2	60	right	1	0	-26.0
1010.2754	0	right	116.666666667	left_hand.png	2	5051377	2	60	right	1	0	-26.0
1012.2962666666671	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	2	61	right	1	0	-34.6
1015.2962666666671	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	2	61	right	1	0	-34.6
1015.4296	0	right	133.33333333299998	left_hand.png	2	5077148	2	61	right	1	0	-34.6
1017.6	n/a	left	100.0	left_hand.png	n/a	n/a	2	62	right	1	0	-28.6
1020.6	n/a	left	100.0	left_hand.png	n/a	n/a	2	62	right	1	0	-28.6
1020.7	0	left	100.0	left_hand.png	1	5103500	2	62	right	1	0	-28.6
1022.4876000000002	n/a	right	100.0	left_hand.png	n/a	n/a	2	63	right	1	0	-23.4
1025.4876000000002	n/a	right	100.0	left_hand.png	n/a	n/a	2	63	right	1	0	-23.4
1025.5876	0	right	100.0	left_hand.png	2	5127938	2	63	right	1	0	-23.4
1027.9754666666668	n/a	left	83.3333333333	left_hand.png	n/a	n/a	2	64	right	1	0	-5.6
1030.9754666666668	n/a	left	83.3333333333	left_hand.png	n/a	n/a	2	64	right	1	0	-5.6
1031.0588	0	left	83.3333333333	left_hand.png	1	5155294	2	64	right	1	0	-5.6
1033.229133333333	n/a	left	166.66666666700002	right_hand.png	n/a	n/a	2	65	left	1	0	-18.2
1036.229133333333	n/a	left	166.66666666700002	right_hand.png	n/a	n/a	2	65	left	1	0	-18.2
1036.3958	0	left	166.66666666700002	right_hand.png	1	5181979	2	65	left	1	0	-18.2
1038.4830666666671	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	2	66	right	1	0	-7.0
1041.4830666666671	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	2	66	right	1	0	-7.0
1041.6164	0	right	133.33333333299998	left_hand.png	2	5208082	2	66	right	1	0	-7.0
1043.803266666667	n/a	right	183.33333333299998	left_hand.png	n/a	n/a	2	67	right	1	0	-20.6
1046.803266666667	n/a	right	183.33333333299998	left_hand.png	n/a	n/a	2	67	right	1	0	-20.6
1046.9866	0	right	183.33333333299998	left_hand.png	2	5234933	2	67	right	1	0	-20.6
1049.1449333333335	n/a	right	66.6666666667	right_hand.png	n/a	n/a	2	68	left	1	0	-3.8
1052.1449333333335	n/a	right	66.6666666667	right_hand.png	n/a	n/a	2	68	left	1	0	-3.8
1052.2116	0	right	66.6666666667	right_hand.png	2	5261058	2	68	left	1	0	-3.8
1054.461933333333	n/a	right	116.666666667	right_hand.png	n/a	n/a	2	69	left	1	0	-20.4
1057.461933333333	n/a	right	116.666666667	right_hand.png	n/a	n/a	2	69	left	1	0	-20.4
1057.5786	0	right	116.666666667	right_hand.png	2	5287893	2	69	left	1	0	-20.4
1059.235933333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	2	70	right	1	0	-10.6
1062.235933333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	2	70	right	1	0	-10.6
1062.3526	0	right	116.666666667	left_hand.png	2	5311763	2	70	right	1	0	-10.6
1064.502933333333	n/a	right	116.666666667	right_hand.png	n/a	n/a	2	71	left	1	0	-26.2
1067.502933333333	n/a	right	116.666666667	right_hand.png	n/a	n/a	2	71	left	1	0	-26.2
1067.6196	0	right	116.666666667	right_hand.png	2	5338098	2	71	left	1	0	-26.2
1069.3565999999998	n/a	left	150.0	right_hand.png	n/a	n/a	2	72	left	1	0	2.0
1072.3565999999998	n/a	left	150.0	right_hand.png	n/a	n/a	2	72	left	1	0	2.0
1072.5066	0	left	150.0	right_hand.png	1	5362533	2	72	left	1	0	2.0
1074.3937333333329	n/a	left	116.666666667	left_hand.png	n/a	n/a	2	73	right	1	0	-9.8
1077.3937333333329	n/a	left	116.666666667	left_hand.png	n/a	n/a	2	73	right	1	0	-9.8
1077.5104	0	left	116.666666667	left_hand.png	1	5387552	2	73	right	1	0	-9.8
1079.3474	n/a	right	100.0	left_hand.png	n/a	n/a	2	74	right	1	0	-6.0
1082.3474	n/a	right	100.0	left_hand.png	n/a	n/a	2	74	right	1	0	-6.0
1082.4474	0	right	100.0	left_hand.png	2	5412237	2	74	right	1	0	-6.0
1084.5846000000001	n/a	right	100.0	left_hand.png	n/a	n/a	2	75	right	1	0	-20.8
1087.5846000000001	n/a	right	100.0	left_hand.png	n/a	n/a	2	75	right	1	0	-20.8
1087.6846	0	right	100.0	left_hand.png	2	5438423	2	75	right	1	0	-20.8
1089.9890666666668	n/a	right	83.3333333333	right_hand.png	n/a	n/a	2	76	left	1	0	-7.0
1092.9890666666668	n/a	right	83.3333333333	right_hand.png	n/a	n/a	2	76	left	1	0	-7.0
1093.0724	0	right	83.3333333333	right_hand.png	2	5465362	2	76	left	1	0	-7.0
1095.0968	n/a	left	100.0	left_hand.png	n/a	n/a	2	77	right	1	0	-16.8
1098.0968	n/a	left	100.0	left_hand.png	n/a	n/a	2	77	right	1	0	-16.8
1098.1968	0	left	100.0	left_hand.png	1	5490984	2	77	right	1	0	-16.8
1100.363266666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	2	78	right	1	0	-12.0
1103.363266666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	2	78	right	1	0	-12.0
1103.4966	0	left	133.33333333299998	left_hand.png	1	5517483	2	78	right	1	0	-12.0
1105.5338000000002	n/a	left	100.0	left_hand.png	n/a	n/a	2	79	right	1	0	-29.2
1108.5338000000002	n/a	left	100.0	left_hand.png	n/a	n/a	2	79	right	1	0	-29.2
1108.6338	0	left	100.0	left_hand.png	1	5543169	2	79	right	1	0	-29.2
1110.654733333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	2	80	right	1	0	-21.2
1113.654733333333	n/a	right	116.666666667	left_hand.png	n/a	n/a	2	80	right	1	0	-21.2
1113.7714	0	right	116.666666667	left_hand.png	2	5568857	2	80	right	1	0	-21.2
1115.8584	n/a	left	50.0	left_hand.png	n/a	n/a	2	81	right	1	0	-14.8
1118.8584	n/a	left	50.0	left_hand.png	n/a	n/a	2	81	right	1	0	-14.8
1118.9084	0	left	50.0	left_hand.png	1	5594542	2	81	right	1	0	-14.8
1121.1292	n/a	left	50.0	left_hand.png	n/a	n/a	2	82	right	1	0	-35.4
1124.1292	n/a	left	50.0	left_hand.png	n/a	n/a	2	82	right	1	0	-35.4
1124.1792	0	left	50.0	left_hand.png	1	5620896	2	82	right	1	0	-35.4
1126.833333333333	n/a	right	116.666666667	right_hand.png	n/a	n/a	2	83	left	1	0	-33.2
1129.833333333333	n/a	right	116.666666667	right_hand.png	n/a	n/a	2	83	left	1	0	-33.2
1129.95	0	right	116.666666667	right_hand.png	2	5649750	2	83	left	1	0	-33.2
1132.3378	n/a	left	150.0	right_hand.png	n/a	n/a	2	84	left	1	0	-28.0
1135.3378	n/a	left	150.0	right_hand.png	n/a	n/a	2	84	left	1	0	-28.0
1135.4878	0	left	150.0	right_hand.png	1	5677439	2	84	left	1	0	-28.0
1137.8463333333334	n/a	right	66.6666666667	left_hand.png	n/a	n/a	2	85	right	1	0	-1.2
1140.8463333333334	n/a	right	66.6666666667	left_hand.png	n/a	n/a	2	85	right	1	0	-1.2
1140.913	0	right	66.6666666667	left_hand.png	2	5704565	2	85	right	1	0	-1.2
1142.7790666666667	n/a	right	83.3333333333	right_hand.png	n/a	n/a	2	86	left	1	0	-9.8
1145.7790666666667	n/a	right	83.3333333333	right_hand.png	n/a	n/a	2	86	left	1	0	-9.8
1145.8624	0	right	83.3333333333	right_hand.png	2	5729312	2	86	left	1	0	-9.8
1147.9168666666667	n/a	right	83.3333333333	right_hand.png	n/a	n/a	2	87	left	1	0	-34.2
1150.9168666666667	n/a	right	83.3333333333	right_hand.png	n/a	n/a	2	87	left	1	0	-34.2
1151.0002	0	right	83.3333333333	right_hand.png	2	5755001	2	87	left	1	0	-34.2
1153.053666666667	n/a	right	133.33333333299998	right_hand.png	n/a	n/a	2	88	left	1	0	-17.6
1156.053666666667	n/a	right	133.33333333299998	right_hand.png	n/a	n/a	2	88	left	1	0	-17.6
1156.187	0	right	133.33333333299998	right_hand.png	2	5780935	2	88	left	1	0	-17.6
1158.4246	n/a	left	100.0	right_hand.png	n/a	n/a	2	89	left	1	0	-30.4
1161.4246	n/a	left	100.0	right_hand.png	n/a	n/a	2	89	left	1	0	-30.4
1161.5246	0	left	100.0	right_hand.png	1	5807623	2	89	left	1	0	-30.4
1163.544866666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	2	90	right	1	0	-12.8
1166.544866666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	2	90	right	1	0	-12.8
1166.6782	0	right	133.33333333299998	left_hand.png	2	5833391	2	90	right	1	0	-12.8
1168.6325333333334	n/a	left	66.6666666667	left_hand.png	n/a	n/a	2	91	right	1	0	9.4
1171.6325333333334	n/a	left	66.6666666667	left_hand.png	n/a	n/a	2	91	right	1	0	9.4
1171.6992	0	left	66.6666666667	left_hand.png	1	5858496	2	91	right	1	0	9.4
1173.6532000000002	n/a	left	100.0	left_hand.png	n/a	n/a	2	92	right	1	0	-1.4
1176.6532000000002	n/a	left	100.0	left_hand.png	n/a	n/a	2	92	right	1	0	-1.4
1176.7532	0	left	100.0	left_hand.png	1	5883766	2	92	right	1	0	-1.4
1178.7566666666667	n/a	right	83.3333333333	right_hand.png	n/a	n/a	2	93	left	1	0	-19.4
1181.7566666666667	n/a	right	83.3333333333	right_hand.png	n/a	n/a	2	93	left	1	0	-19.4
1181.84	0	right	83.3333333333	right_hand.png	2	5909200	2	93	left	1	0	-19.4
1183.9608666666668	n/a	right	83.3333333333	left_hand.png	n/a	n/a	2	94	right	1	0	-27.8
1186.9608666666668	n/a	right	83.3333333333	left_hand.png	n/a	n/a	2	94	right	1	0	-27.8
1187.0442	0	right	83.3333333333	left_hand.png	2	5935221	2	94	right	1	0	-27.8
1189.1816000000001	n/a	right	100.0	right_hand.png	n/a	n/a	2	95	left	1	0	-41.8
1192.1816000000001	n/a	right	100.0	right_hand.png	n/a	n/a	2	95	left	1	0	-41.8
1192.2816	0	right	100.0	right_hand.png	2	5961408	2	95	left	1	0	-41.8
1194.2562	n/a	left	100.0	left_hand.png	n/a	n/a	2	96	right	1	0	3.6
1197.2562	n/a	left	100.0	left_hand.png	n/a	n/a	2	96	right	1	0	3.6
1197.3562	0	left	100.0	left_hand.png	1	5986781	2	96	right	1	0	3.6
1199.3892	n/a	right	100.0	left_hand.png	n/a	n/a	2	97	right	1	0	-33.8
1202.3892	n/a	right	100.0	left_hand.png	n/a	n/a	2	97	right	1	0	-33.8
1202.4892	0	right	100.0	left_hand.png	2	6012446	2	97	right	1	0	-33.8
1205.0268	n/a	left	100.0	left_hand.png	n/a	n/a	2	98	right	1	0	-15.0
1208.0268	n/a	left	100.0	left_hand.png	n/a	n/a	2	98	right	1	0	-15.0
1208.1268	0	left	100.0	left_hand.png	1	6040634	2	98	right	1	0	-15.0
1210.331266666667	n/a	left	133.33333333299998	right_hand.png	n/a	n/a	2	99	left	1	0	-2.4
1213.331266666667	n/a	left	133.33333333299998	right_hand.png	n/a	n/a	2	99	left	1	0	-2.4
1213.4646	0	left	133.33333333299998	right_hand.png	1	6067323	2	99	left	1	0	-2.4
1215.6723333333332	n/a	right	16.6666666667	left_hand.png	n/a	n/a	2	100	right	1	0	-23.6
1218.6723333333332	n/a	right	16.6666666667	left_hand.png	n/a	n/a	2	100	right	1	0	-23.6
1218.6889999999999	0	right	16.6666666667	left_hand.png	2	6093445	2	100	right	1	0	-23.6
1324.6686000000002	n/a	left	100.0	right_hand.png	n/a	n/a	3	1	left	1	0	-2.4
1327.6686000000002	n/a	left	100.0	right_hand.png	n/a	n/a	3	1	left	1	0	-2.4
1327.7686	0	left	100.0	right_hand.png	1	6638843	3	1	left	1	0	-2.4
1329.972266666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	2	right	1	0	9.0
1332.972266666667	n/a	left	133.33333333299998	left_hand.png	n/a	n/a	3	2	right	1	0	9.0
1333.1056	0	left	133.33333333299998	left_hand.png	1	6665528	3	2	right	1	0	9.0
1335.1627333333333	n/a	left	66.6666666667	right_hand.png	n/a	n/a	3	3	left	1	0	-18.4
1338.1627333333333	n/a	left	66.6666666667	right_hand.png	n/a	n/a	3	3	left	1	0	-18.4
1338.2294	0	left	66.6666666667	right_hand.png	1	6691147	3	3	left	1	0	-18.4
1340.731	n/a	left	150.0	left_hand.png	n/a	n/a	3	4	right	1	0	-12.4
1343.731	n/a	left	150.0	left_hand.png	n/a	n/a	3	4	right	1	0	-12.4
1343.881	0	left	150.0	left_hand.png	1	6719405	3	4	right	1	0	-12.4
1345.684866666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	3	5	right	1	0	-8.8
1348.684866666667	n/a	right	133.33333333299998	left_hand.png	n/a	n/a	3	5	right	1	0	-8.8
1348.8182	0	right	133.33333333299998	left_hand.png	2	6744091	3	5	right	1	0	-8.8
1350.7384	n/a	right	150.0	right_hand.png	n/a	n/a	3	6	left	1	0	-35.8
1353.7384	n/a	right	150.0	right_hand.png	n/a	n/a	3	6	left	1	0	-35.8
1353.8884	0	right	150.0	right_hand.png	2	6769442	3	6	left	1	0	-35.8
1355.559	n/a	left	100.0	right_hand.png	n/a	n/a	3	7	left	1	0	-19.2
