onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
164.000	3.000	parametric gain	-0.189	n/a	n/a	18	14	-9.530	3	0	1.651
170.000	3.000	parametric gain	0.361	n/a	n/a	40	13	14.430	1	1	1.723
174.000	3.000	parametric gain	0.161	n/a	n/a	32	19	-5.370	2	1	1.903
178.000	3.000	parametric gain	-0.289	n/a	n/a	14	12	-9.600	4	0	1.608
182.000	3.000	parametric gain	0.161	n/a	n/a	32	10	12.330	4	0	1.971
192.000	3.000	parametric gain	0.261	n/a	n/a	36	17	2.570	3	0	2.187
202.000	3.000	parametric gain	0.061	n/a	n/a	28	13	2.430	3	0	1.575
208.000	3.000	parametric gain	0.211	n/a	n/a	34	13	8.430	3	0	1.473
212.000	3.000	parametric gain	0.311	n/a	n/a	38	14	10.470	3	0	1.775
220.000	3.000	parametric gain	0.161	n/a	n/a	32	11	10.370	0	-1	0.000
224.000	3.000	parametric gain	0.161	n/a	n/a	32	9	14.300	1	1	1.090
234.000	3.000	parametric gain	0.111	n/a	n/a	30	16	-1.470	2	1	1.691
238.000	3.000	parametric gain	0.211	n/a	n/a	34	10	14.330	3	0	1.416
246.000	3.000	parametric gain	-0.189	n/a	n/a	18	8	2.270	3	0	1.940
250.000	3.000	parametric gain	0.211	n/a	n/a	34	20	-5.330	3	0	1.840
256.000	3.000	parametric gain	0.161	n/a	n/a	32	16	0.530	3	0	1.237
260.000	3.000	parametric gain	-0.039	n/a	n/a	24	12	0.400	3	0	1.776
266.000	3.000	parametric gain	0.311	n/a	n/a	38	12	14.400	3	0	1.323
272.000	3.000	parametric gain	0.311	n/a	n/a	38	10	18.330	3	0	1.099
280.000	3.000	parametric gain	-0.039	n/a	n/a	24	7	10.230	2	1	1.987
284.000	3.000	parametric gain	-0.239	n/a	n/a	16	13	-9.570	3	0	1.922
296.000	3.000	parametric gain	0.261	n/a	n/a	36	19	-1.370	3	0	1.316
310.000	3.000	parametric gain	0.161	n/a	n/a	32	5	22.170	1	1	1.662
316.000	3.000	parametric gain	0.211	n/a	n/a	34	9	16.300	1	1	1.708
320.000	3.000	parametric gain	0.061	n/a	n/a	28	7	14.230	1	1	1.361
324.000	3.000	parametric gain	-0.039	n/a	n/a	24	13	-1.570	3	0	1.688
330.000	3.000	parametric gain	0.311	n/a	n/a	38	5	28.170	1	1	1.331
336.000	3.000	parametric gain	-0.089	n/a	n/a	22	9	4.300	2	1	2.420
342.000	3.000	parametric gain	-0.389	n/a	n/a	10	11	-11.630	4	0	1.180
346.000	3.000	parametric gain	-0.339	n/a	n/a	12	14	-15.530	4	0	1.331
350.000	3.000	parametric gain	0.211	n/a	n/a	34	19	-3.370	3	0	1.618
360.000	3.000	parametric gain	0.311	n/a	n/a	38	7	24.230	1	1	1.557
364.000	3.000	parametric gain	0.111	n/a	n/a	30	6	18.200	1	1	1.882
368.000	3.000	parametric gain	0.011	n/a	n/a	26	18	-9.400	3	0	1.482
374.000	3.000	parametric gain	-0.289	n/a	n/a	14	6	2.200	3	0	1.740
378.000	3.000	parametric gain	-0.239	n/a	n/a	16	12	-7.600	3	0	1.835
382.000	3.000	parametric gain	-0.089	n/a	n/a	22	20	-17.330	4	0	1.642
386.000	3.000	parametric gain	-0.339	n/a	n/a	12	17	-21.430	4	0	0.985
398.000	3.000	parametric gain	-0.389	n/a	n/a	10	7	-3.770	4	0	1.757
402.000	3.000	parametric gain	-0.189	n/a	n/a	18	20	-21.330	4	0	1.282
408.000	3.000	parametric gain	-0.339	n/a	n/a	12	6	0.200	4	0	0.909
412.000	3.000	parametric gain	0.161	n/a	n/a	32	6	20.200	1	1	1.298
416.000	3.000	parametric gain	-0.189	n/a	n/a	18	7	4.230	3	0	1.722
420.000	3.000	parametric gain	0.361	n/a	n/a	40	10	20.330	2	1	1.858
424.000	3.000	parametric gain	-0.289	n/a	n/a	14	14	-13.530	4	0	1.636
428.000	3.000	parametric gain	0.111	n/a	n/a	30	19	-7.370	3	0	1.229
436.000	3.000	parametric gain	-0.039	n/a	n/a	24	18	-11.400	3	0	1.078
440.000	3.000	parametric gain	-0.389	n/a	n/a	10	12	-13.600	4	0	2.167
444.000	3.000	parametric gain	0.361	n/a	n/a	40	19	2.630	3	0	1.691
448.000	3.000	parametric gain	-0.039	n/a	n/a	24	9	6.300	2	1	2.173
458.000	3.000	parametric gain	-0.239	n/a	n/a	16	18	-19.400	4	0	1.655
462.000	3.000	parametric gain	0.261	n/a	n/a	36	12	12.400	3	0	1.747
466.000	3.000	parametric gain	0.011	n/a	n/a	26	9	8.300	2	1	2.154
470.000	3.000	parametric gain	-0.139	n/a	n/a	20	12	-3.600	3	0	2.371
474.000	3.000	parametric gain	-0.039	n/a	n/a	24	14	-3.530	3	0	1.578
