onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.191	2.000	feedback	1.120	1	2	10	L	1.755	1	L
4.588	2.000	feedback	-0.880	2	2	4	R	1.177	0	L
9.111	2.000	feedback	1.120	3	2	7	L	1.663	1	L
13.588	2.000	feedback	-0.880	4	2	3	L	1.489	0	R
18.089	2.000	feedback	-0.880	5	2	4	R	1.428	0	L
22.671	n/a	n/a	n/a	6	2	0	R	1.202	-	-
27.174	n/a	n/a	n/a	7	2	0	R	0.571	-	-
31.675	n/a	n/a	n/a	8	2	0	R	0.727	-	-
36.112	2.000	feedback	1.120	9	2	6	L	1.511	1	L
40.609	2.000	feedback	-0.880	10	2	7	R	1.392	0	L
45.110	2.000	feedback	1.120	11	2	10	L	1.354	1	L
49.588	2.000	feedback	-0.880	12	2	3	L	1.019	0	R
54.112	2.000	feedback	-0.880	13	2	7	R	2.111	0	L
58.669	n/a	n/a	n/a	14	2	0	L	1.878	-	-
63.173	n/a	n/a	n/a	15	2	0	L	0.638	-	-
67.671	n/a	n/a	n/a	16	2	0	L	0.580	-	-
72.187	2.000	feedback	-0.880	17	2	11	L	2.006	0	R
76.614	2.000	feedback	1.120	18	2	10	L	1.288	1	L
81.111	2.000	feedback	-0.880	19	2	7	R	1.506	0	L
85.588	2.000	feedback	-0.880	20	2	3	L	1.636	0	R
90.112	2.000	feedback	1.120	21	2	5	R	1.681	1	R
94.673	n/a	n/a	n/a	22	2	0	L	1.835	-	-
99.182	n/a	n/a	n/a	23	2	0	L	0.703	-	-
103.671	n/a	n/a	n/a	24	2	0	L	0.686	-	-
108.187	2.000	feedback	1.120	25	2	12	R	1.695	1	R
112.585	2.000	feedback	1.120	26	2	1	L	1.732	1	L
117.112	2.000	feedback	1.120	27	2	9	R	2.144	1	R
121.588	2.000	feedback	-0.880	28	2	3	L	1.038	0	R
126.187	2.000	feedback	1.120	29	2	12	R	1.415	1	R
130.672	n/a	n/a	n/a	30	2	0	L	1.830	-	-
135.174	n/a	n/a	n/a	31	2	0	L	0.632	-	-
139.671	n/a	n/a	n/a	32	2	0	L	0.568	-	-
144.088	2.000	feedback	-0.880	33	2	3	L	2.179	0	R
148.612	2.000	feedback	-0.880	34	2	8	L	1.231	0	R
153.184	2.000	feedback	-0.880	35	2	13	R	1.951	0	L
157.613	2.000	feedback	1.120	36	2	5	R	1.493	1	R
162.113	2.000	feedback	1.120	37	2	10	L	1.283	1	L
166.671	n/a	n/a	n/a	38	2	0	R	1.720	-	-
171.175	n/a	n/a	n/a	39	2	0	R	0.889	-	-
175.674	n/a	n/a	n/a	40	2	0	R	0.542	-	-
180.111	2.000	feedback	-0.880	41	2	7	R	1.974	0	L
184.685	2.000	feedback	-0.880	42	2	13	R	2.010	0	L
189.111	2.000	feedback	-0.880	43	2	8	L	1.541	0	R
193.613	2.000	feedback	-0.880	44	2	9	L	2.296	0	R
198.112	2.000	feedback	1.120	45	2	5	R	2.582	1	R
202.669	n/a	n/a	n/a	46	2	0	L	1.852	-	-
207.173	n/a	n/a	n/a	47	2	0	L	0.716	-	-
211.672	n/a	n/a	n/a	48	2	0	L	0.833	-	-
216.084	2.000	feedback	-0.880	49	2	1	R	2.363	0	L
220.582	2.000	feedback	-0.880	50	2	1	R	1.598	0	L
225.113	2.000	feedback	1.120	51	2	10	L	1.260	1	L
229.587	2.000	feedback	-0.880	52	2	4	R	1.508	0	L
234.087	2.000	feedback	-0.880	53	2	1	R	1.594	0	L
238.672	n/a	n/a	n/a	54	2	0	L	1.891	-	-
243.170	n/a	n/a	n/a	55	2	0	L	0.769	-	-
247.673	n/a	n/a	n/a	56	2	0	L	0.826	-	-
252.188	2.000	feedback	-0.880	57	2	13	R	2.277	0	L
256.684	2.000	feedback	-0.880	58	2	11	L	1.326	0	R
261.187	2.000	feedback	-0.880	59	2	13	R	2.167	0	L
265.690	2.000	feedback	-0.880	60	2	13	R	1.157	0	L
270.090	2.000	feedback	1.120	61	2	2	R	2.440	1	R
274.675	n/a	n/a	n/a	62	2	0	L	1.690	-	-
279.173	n/a	n/a	n/a	63	2	0	L	0.568	-	-
283.680	n/a	n/a	n/a	64	2	0	L	1.518	-	-
288.187	2.000	feedback	1.120	65	2	12	R	1.079	1	R
292.615	2.000	feedback	1.120	66	2	9	R	1.920	1	R
297.088	2.000	feedback	1.120	67	2	4	L	1.914	1	L
301.591	2.000	feedback	-0.880	68	2	2	L	2.158	0	R
306.113	2.000	feedback	1.120	69	2	10	L	1.305	1	L
310.674	n/a	n/a	n/a	70	2	0	R	1.308	-	-
315.172	n/a	n/a	n/a	71	2	0	R	0.483	-	-
319.680	n/a	n/a	n/a	72	2	0	R	0.366	-	-
324.085	2.000	feedback	-0.880	73	2	4	R	1.531	0	L
328.590	2.000	feedback	-0.880	74	2	2	L	1.803	0	R
333.201	2.000	feedback	1.120	75	2	13	L	2.413	1	L
337.609	2.000	feedback	1.120	76	2	6	L	1.047	1	L
342.187	2.000	feedback	1.120	77	2	11	R	2.458	1	R
346.669	n/a	n/a	n/a	78	2	0	L	1.499	-	-
351.175	n/a	n/a	n/a	79	2	0	L	0.577	-	-
355.675	n/a	n/a	n/a	80	2	0	L	0.509	-	-
