onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
272.400	2.000	classification-deterministic	115.000	2.000	7.000	R	0.924	0.000
275.679	2.000	classification-deterministic	117.000	2.000	12.000	R	0.769	1.000
281.701	2.000	classification-probabilistic	119.000	1.000	4.000	L	1.142	1.000
289.119	2.000	classification-probabilistic	121.000	1.000	6.000	R	1.091	0.000
293.423	2.000	classification-probabilistic	123.000	1.000	2.000	L	1.152	0.000
299.204	2.000	classification-deterministic	125.000	2.000	1.000	R	1.116	0.000
304.322	2.000	classification-deterministic	127.000	2.000	1.000	R	1.023	0.000
307.518	2.000	classification-deterministic	129.000	2.000	14.000	R	1.774	1.000
310.808	2.000	classification-deterministic	131.000	2.000	4.000	R	0.950	0.000
316.006	2.000	classification-probabilistic	133.000	1.000	6.000	R	1.297	0.000
322.319	2.000	classification-probabilistic	135.000	1.000	14.000	L	1.444	0.000
325.215	2.000	classification-probabilistic	137.000	1.000	10.000	R	1.857	0.000
328.418	2.000	classification-probabilistic	139.000	1.000	4.000	L	0.930	1.000
332.508	2.000	classification-deterministic	141.000	2.000	10.000	L	1.212	1.000
336.611	2.000	classification-deterministic	143.000	2.000	8.000	L	1.177	0.000
339.887	2.000	classification-deterministic	145.000	2.000	5.000	L	1.987	0.000
344.015	2.000	classification-deterministic	147.000	2.000	7.000	R	1.297	0.000
349.220	2.000	classification-deterministic	149.000	2.000	5.000	R	1.809	1.000
352.792	2.000	classification-probabilistic	151.000	1.000	12.000	L	1.729	-1.000
358.707	2.000	classification-probabilistic	153.000	1.000	2.000	L	0.830	0.000
362.383	2.000	classification-probabilistic	155.000	1.000	10.000	R	1.465	0.000
366.725	2.000	classification-probabilistic	157.000	1.000	5.000	L	1.604	0.000
372.724	2.000	classification-deterministic	159.000	2.000	8.000	L	0.973	0.000
376.996	2.000	classification-deterministic	161.000	2.000	6.000	R	2.426	0.000
379.998	2.000	classification-deterministic	163.000	2.000	10.000	R	0.836	0.000
383.700	2.000	classification-probabilistic	165.000	1.000	1.000	R	1.245	1.000
386.695	2.000	classification-probabilistic	167.000	1.000	3.000	R	1.367	0.000
391.403	2.000	classification-probabilistic	169.000	1.000	8.000	R	1.708	1.000
395.813	2.000	classification-deterministic	171.000	2.000	2.000	L	1.039	0.000
401.113	2.000	classification-deterministic	173.000	2.000	9.000	R	1.839	1.000
405.217	2.000	classification-probabilistic	175.000	1.000	10.000	R	1.944	0.000
408.399	2.000	classification-probabilistic	177.000	1.000	6.000	R	1.179	0.000
411.695	2.000	classification-deterministic	179.000	2.000	4.000	R	1.127	0.000
416.224	2.000	classification-deterministic	181.000	2.000	7.000	R	1.339	0.000
422.108	2.000	classification-probabilistic	183.000	1.000	10.000	L	1.424	1.000
426.685	2.000	classification-probabilistic	185.000	1.000	11.000	R	1.094	1.000
431.113	2.000	classification-probabilistic	187.000	1.000	8.000	R	1.540	1.000
434.610	2.000	classification-deterministic	189.000	2.000	10.000	R	1.425	0.000
437.722	2.000	classification-deterministic	191.000	2.000	10.000	R	0.891	0.000
443.220	2.000	classification-probabilistic	193.000	1.000	10.000	L	1.147	1.000
448.900	2.000	classification-probabilistic	n/a	n/a	n/a	n/a	n/a	n/a
448.950	n/a	n/a	195.000	1.000	2.000	L	0.783	0.000
452.110	2.000	classification-deterministic	197.000	2.000	10.000	R	1.278	0.000
456.509	2.000	classification-deterministic	199.000	2.000	7.000	R	1.351	0.000
