onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.191	2.000	feedback	1.160	1	1	6	L	1.283	1	L
4.617	2.000	feedback	-0.840	2	1	8	L	1.423	0	R
9.085	2.000	feedback	1.160	3	1	4	L	1.067	1	L
13.588	2.000	feedback	-0.840	4	1	1	L	0.881	0	R
18.186	2.000	feedback	-0.840	5	1	13	R	0.949	0	L
22.678	n/a	n/a	n/a	6	1	0	R	0.803	-	-
27.178	n/a	n/a	n/a	7	1	0	R	0.816	-	-
31.677	n/a	n/a	n/a	8	1	0	R	0.686	-	-
36.109	2.000	feedback	-0.840	9	1	10	L	1.483	1	R
40.612	2.000	feedback	-0.840	10	1	6	R	0.882	0	L
45.190	2.000	feedback	-0.840	11	1	13	R	1.282	0	L
49.610	2.000	feedback	1.160	12	1	10	L	1.895	1	L
54.088	2.000	feedback	1.160	13	1	2	R	1.055	1	R
58.677	n/a	n/a	n/a	14	1	0	L	1.518	-	-
63.177	n/a	n/a	n/a	15	1	0	L	1.274	-	-
67.676	n/a	n/a	n/a	16	1	0	L	0.519	-	-
72.113	2.000	feedback	-0.840	17	1	5	L	1.508	0	R
76.584	2.000	feedback	-0.840	18	1	4	L	1.091	1	R
81.115	2.000	feedback	1.160	19	1	8	R	0.938	1	R
85.612	2.000	feedback	1.160	20	1	10	L	1.317	1	L
90.082	2.000	feedback	1.160	21	1	3	R	1.732	0	R
94.678	n/a	n/a	n/a	22	1	0	R	1.239	-	-
99.175	n/a	n/a	n/a	23	1	0	R	0.566	-	-
103.683	n/a	n/a	n/a	24	1	0	R	0.530	-	-
108.118	2.000	feedback	-0.840	25	1	5	L	1.399	0	R
112.613	2.000	feedback	1.160	26	1	10	L	1.068	1	L
117.109	2.000	feedback	-0.840	27	1	10	R	1.296	0	L
121.687	2.000	feedback	-0.840	28	1	12	R	1.180	-1	L
126.108	2.000	feedback	1.160	29	1	6	L	1.146	1	L
130.681	n/a	n/a	n/a	30	1	0	R	1.189	-	-
135.177	n/a	n/a	n/a	31	1	0	R	0.606	-	-
139.683	n/a	n/a	n/a	32	1	0	R	0.347	-	-
144.116	2.000	feedback	-0.840	33	1	5	L	1.178	0	R
148.686	2.000	feedback	-0.840	34	1	12	L	1.087	-1	R
153.191	2.000	feedback	1.160	35	1	11	R	1.042	1	R
157.693	2.000	feedback	-0.840	36	1	11	L	2.138	0	R
162.111	2.000	feedback	1.160	37	1	6	L	1.286	1	L
166.677	n/a	n/a	n/a	38	1	0	R	1.101	-	-
171.170	n/a	n/a	n/a	39	1	0	R	0.694	-	-
175.669	n/a	n/a	n/a	40	1	0	R	1.276	-	-
180.082	2.000	feedback	1.160	41	1	4	L	1.336	1	L
184.585	2.000	feedback	-0.840	42	1	1	L	1.518	0	R
189.110	2.000	feedback	1.160	43	1	10	L	1.450	1	L
193.691	2.000	feedback	1.160	44	1	14	L	1.496	0	L
198.117	2.000	feedback	-0.840	45	1	5	L	1.585	0	R
202.678	n/a	n/a	n/a	46	1	0	L	1.884	-	-
207.177	n/a	n/a	n/a	47	1	0	L	0.705	-	-
211.675	n/a	n/a	n/a	48	1	0	L	0.655	-	-
216.092	2.000	feedback	-0.840	49	1	2	L	1.014	0	R
220.587	2.000	feedback	1.160	50	1	3	L	0.732	1	L
225.190	2.000	feedback	1.160	51	1	11	R	1.607	1	R
229.688	2.000	feedback	-0.840	52	1	11	R	1.647	1	L
234.085	2.000	feedback	-0.840	53	1	4	L	1.452	1	R
238.676	n/a	n/a	n/a	54	1	0	R	1.143	-	-
243.171	n/a	n/a	n/a	55	1	0	R	0.641	-	-
247.677	n/a	n/a	n/a	56	1	0	R	0.655	-	-
252.191	2.000	feedback	1.160	57	1	11	R	1.597	1	R
256.691	2.000	feedback	-0.840	58	1	11	L	1.571	0	R
261.087	2.000	feedback	-0.840	59	1	1	L	1.044	0	R
265.610	2.000	feedback	-0.840	60	1	10	R	1.778	0	L
270.117	2.000	feedback	-0.840	61	1	8	L	1.247	0	R
274.676	n/a	n/a	n/a	62	1	0	L	1.489	-	-
279.177	n/a	n/a	n/a	63	1	0	L	0.692	-	-
283.677	n/a	n/a	n/a	64	1	0	L	0.460	-	-
288.091	2.000	feedback	-0.840	65	1	2	L	1.677	0	R
292.691	2.000	feedback	1.160	66	1	14	R	1.820	1	R
297.109	2.000	feedback	-0.840	67	1	10	R	1.448	0	L
301.607	2.000	feedback	-0.840	68	1	10	R	1.001	0	L
306.110	2.000	feedback	-0.840	69	1	10	R	0.743	0	L
310.678	n/a	n/a	n/a	70	1	0	R	1.369	-	-
315.174	n/a	n/a	n/a	71	1	0	R	0.713	-	-
319.674	n/a	n/a	n/a	72	1	0	R	0.565	-	-
324.117	2.000	feedback	-0.840	73	1	5	L	1.458	0	R
328.610	2.000	feedback	-0.840	74	1	10	R	1.084	0	L
333.110	2.000	feedback	1.160	75	1	10	L	1.153	1	L
337.690	2.000	feedback	1.160	76	1	14	R	1.647	1	R
342.092	2.000	feedback	1.160	77	1	2	R	1.635	1	R
346.676	n/a	n/a	n/a	78	1	0	L	1.836	-	-
351.178	n/a	n/a	n/a	79	1	0	L	0.391	-	-
355.672	n/a	n/a	n/a	80	1	0	L	0.456	-	-
