name	type	units	sampling_frequency	tracking_system	tracked_point	component	placement
headRigid_quat_w	ORNT	n/a	78.0503358384748	HTCVive	headRigid	w	head
headRigid_quat_x	ORNT	n/a	78.0503358384748	HTCVive	headRigid	x	head
headRigid_quat_y	ORNT	n/a	78.0503358384748	HTCVive	headRigid	y	head
headRigid_quat_z	ORNT	n/a	78.0503358384748	HTCVive	headRigid	z	head
headRigid_cart_x	POS	m	78.0503358384748	HTCVive	headRigid	x	head
headRigid_cart_y	POS	m	78.0503358384748	HTCVive	headRigid	y	head
headRigid_cart_z	POS	m	78.0503358384748	HTCVive	headRigid	z	head
Rigid_headRigid_PS_offset_yaw	MISC	euler	78.0503358384748	HTCVive	headRigid	yaw	head
HTCVive_latency	LATENCY	seconds	78.0503358384748	HTCVive	n/a	latency	n/a
