onset	duration	trial_type	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT
4.001	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.48347	UT	UT	UT	UT
6.001	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.48347	UT	UT	UT	UT
8.042	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.48577	LC-MISS	0.31211	UT	UT
10.042	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.48577	LC-MISS	0.31211	UT	UT
12.078	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	0	0.70748	UT	UT	UT	UT
14.078	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	0	0.70748	UT	UT	UT	UT
16.116	1.000	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	1	0.56392	LC-MISS	 1.0634	UT	UT
20.116	0.500	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	1	0.56392	LC-MISS	 1.0634	UT	UT
22.156	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.49202	LC-MISS	0.82871	UT	UT
24.156	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.49202	LC-MISS	0.82871	UT	UT
26.192	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.68002	LC-MISS	 1.0433	UT	UT
30.192	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.68002	LC-MISS	 1.0433	UT	UT
32.233	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.55142	UT	UT	UT	UT
36.233	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.55142	UT	UT	UT	UT
38.272	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.54429	UT	UT	UT	UT
42.272	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.54429	UT	UT	UT	UT
44.312	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.55535	LC-MISS	0.70702	UT	UT
46.312	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.55535	LC-MISS	0.70702	UT	UT
