onset	duration	trial_type	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT
4.001	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.722	UT	UT	UT	UT
10.001	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.722	UT	UT	UT	UT
12.054	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	1.005	LC-MISS	0.89123	UT	UT
14.054	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	1.005	LC-MISS	0.89123	UT	UT
18.092	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.872	LC-MISS	0.75108	UT	UT
24.092	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.872	LC-MISS	0.75108	UT	UT
26.136	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.705	UT	UT	UT	UT
30.136	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.705	UT	UT	UT	UT
32.175	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.798	LC-HIT	 2.6707	0	0.74309
38.175	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.798	LC-HIT	 2.6707	0	0.74309
40.217	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.938	UT	UT	UT	UT
42.217	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.938	UT	UT	UT	UT
44.254	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.754	UT	UT	UT	UT
48.254	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.754	UT	UT	UT	UT
50.295	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.764	LC-HIT	 1.0984	0	0.19461
52.295	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.764	LC-HIT	 1.0984	0	0.19461
54.332	1.000	Invalid HC-Hit Cue: invalid cue where following object was a subsequent high confidence hit	OBJ	NV	1	0.701	HC-HIT	0.95541	1	1.6791
58.332	0.500	Invalid HC-Hit Obj: object that was a subsequent high confidence hit and that followed an invalid cue	OBJ	NV	1	0.701	HC-HIT	0.95541	1	1.6791
60.371	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	1.039	LC-MISS	 1.3664	UT	UT
62.371	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	1.039	LC-MISS	 1.3664	UT	UT
64.409	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.800	HC-HIT	 1.7519	1	0.24632
68.409	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.800	HC-HIT	 1.7519	1	0.24632
70.449	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.922	HC-HIT	 1.2898	1	0.35295
72.449	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.922	HC-HIT	 1.2898	1	0.35295
74.486	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.736	UT	UT	UT	UT
80.486	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.736	UT	UT	UT	UT
82.528	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.639	LC-MISS	0.57994	UT	UT
88.528	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.639	LC-MISS	0.57994	UT	UT
90.569	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.623	HC-HIT	  1.084	0	0.48416
94.569	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.623	HC-HIT	  1.084	0	0.48416
98.609	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.702	HC-HIT	   1.43	1	0.35153
102.609	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.702	HC-HIT	   1.43	1	0.35153
104.652	1.000	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	1	0.710	LC-MISS	0.55091	UT	UT
108.652	0.500	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	1	0.710	LC-MISS	0.55091	UT	UT
112.690	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.737	UT	UT	UT	UT
118.690	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.737	UT	UT	UT	UT
120.734	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.746	UT	UT	UT	UT
124.734	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.746	UT	UT	UT	UT
