onset	duration	trial_type	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT
4.0002	1.0	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	  1.187	UT	UT	UT	UT
10.0002	0.5	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	  1.187	UT	UT	UT	UT
12.0519	1.0	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	NR	NR	HC-HIT	0.90119	0	0.22275
16.0519	0.5	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	NR	NR	HC-HIT	0.90119	0	0.22275
18.0919	1.0	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.56955	UT	UT	UT	UT
24.0919	0.5	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.56955	UT	UT	UT	UT
28.1333	1.0	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	1	0.73492	LC-MISS	  0.888	UT	UT
32.1333	0.5	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	1	0.73492	LC-MISS	  0.888	UT	UT
36.1752	1.0	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.53184	UT	UT	UT	UT
42.1752	0.5	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.53184	UT	UT	UT	UT
44.2188	1.0	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.60606	UT	UT	UT	UT
46.2188	0.5	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.60606	UT	UT	UT	UT
48.2563	1.0	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.57438	UT	UT	UT	UT
52.2563	0.5	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.57438	UT	UT	UT	UT
54.2963	1.0	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.57372	LC-MISS	0.83176	UT	UT
60.2963	0.5	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.57372	LC-MISS	0.83176	UT	UT
62.3385	1.0	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	1	0.87233	LC-MISS	 2.1785	UT	UT
64.3385	0.5	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	1	0.87233	LC-MISS	 2.1785	UT	UT
66.3754	1.0	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	  0.565	UT	UT	UT	UT
72.3754	0.5	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	  0.565	UT	UT	UT	UT
74.4177	1.0	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.59989	UT	UT	UT	UT
76.4177	0.5	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.59989	UT	UT	UT	UT
78.4548	1.0	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.55275	LC-HIT	0.87023	1	0.1378
82.4548	0.5	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.55275	LC-HIT	0.87023	1	0.1378
84.4951	1.0	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.77216	LC-HIT	0.99766	0	0.41554
86.4951	0.5	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.77216	LC-HIT	0.99766	0	0.41554
88.5324	1.0	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.94908	HC-HIT	 1.6305	1	0.4397
90.5324	0.5	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.94908	HC-HIT	 1.6305	1	0.4397
92.5691	1.0	Invalid LC-Hit Cue: invalid cue where following object was a subsequent low confidence hit	OBJ	NV	1	0.60571	LC-HIT	 1.9239	1	0.60113
96.5691	0.5	Invalid LC-Hit Obj: object that was a subsequent low confidence hit and that followed an invalid cue	OBJ	NV	1	0.60571	LC-HIT	 1.9239	1	0.60113
98.6086	1.0	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.52396	LC-HIT	 1.2736	1	0.16287
104.6086	0.5	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.52396	LC-HIT	 1.2736	1	0.16287
106.6506	1.0	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	NR	NR	HC-HIT	 1.2107	0	0.27317
110.6506	0.5	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	NR	NR	HC-HIT	 1.2107	0	0.27317
112.69	1.0	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.56715	LC-MISS	 1.1105	UT	UT
114.69	0.5	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.56715	LC-MISS	 1.1105	UT	UT
116.7274	1.0	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	 0.5498	UT	UT	UT	UT
