onset	duration	trial_type	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT
4.001	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.59501	UT	UT	UT	UT
10.001	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.59501	UT	UT	UT	UT
12.045	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	 0.4328	HC-HIT	 1.3715	1	0.3361
16.045	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	 0.4328	HC-HIT	 1.3715	1	0.3361
18.084	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.42208	UT	UT	UT	UT
24.084	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.42208	UT	UT	UT	UT
28.127	1.000	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	1	0.60938	LC-MISS	 2.0775	UT	UT
32.127	0.500	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	1	0.60938	LC-MISS	 2.0775	UT	UT
34.169	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.58702	UT	UT	UT	UT
36.169	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.58702	UT	UT	UT	UT
38.206	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.58078	LC-MISS	  1.225	UT	UT
40.206	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.58078	LC-MISS	  1.225	UT	UT
42.243	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.52723	LC-HIT	 1.0657	1	0.26823
44.243	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.52723	LC-HIT	 1.0657	1	0.26823
46.281	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	 0.6428	LC-MISS	0.64155	UT	UT
48.281	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	 0.6428	LC-MISS	0.64155	UT	UT
50.318	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.39693	UT	UT	UT	UT
56.318	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.39693	UT	UT	UT	UT
58.360	1.000	Invalid Other Greeble Cue: invalid cue where following stimulus was an untested or no response greeble	GRE	NV	1	0.44889	UT	UT	UT	UT
60.360	0.500	Invalid Other Greeble: stimulus that was an untested or no response greeble and that followed a invalid cue	GRE	NV	1	0.44889	UT	UT	UT	UT
62.397	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.62893	LC-MISS	0.83433	UT	UT
64.397	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.62893	LC-MISS	0.83433	UT	UT
66.435	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.44943	UT	UT	UT	UT
72.435	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.44943	UT	UT	UT	UT
76.476	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.58537	LC-MISS	0.58108	UT	UT
80.476	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.58537	LC-MISS	0.58108	UT	UT
86.518	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.83142	LC-MISS	 3.0346	UT	UT
88.518	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.83142	LC-MISS	 3.0346	UT	UT
90.559	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.42196	LC-HIT	 1.0195	1	0.031865
94.559	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.42196	LC-HIT	 1.0195	1	0.031865
96.599	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	 0.6882	LC-MISS	0.71739	UT	UT
100.599	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	 0.6882	LC-MISS	0.71739	UT	UT
102.639	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.50055	UT	UT	UT	UT
108.639	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.50055	UT	UT	UT	UT
110.681	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.49172	LC-HIT	 1.5384	1	0.039878
114.681	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.49172	LC-HIT	 1.5384	1	0.039878
118.720	1.000	Invalid Other Greeble Cue: invalid cue where following stimulus was an untested or no response greeble	GRE	NV	1	0.51305	UT	UT	UT	UT
120.720	0.500	Invalid Other Greeble: stimulus that was an untested or no response greeble and that followed a invalid cue	GRE	NV	1	0.51305	UT	UT	UT	UT
122.760	1.000	Valid LC-Hit Cue: valid cue where following object was a subsequent low confidence hit	OBJ	V	1	0.50088	LC-HIT	 1.2734	1	0.34683
126.760	0.500	Valid LC-Hit Obj: object that was a subsequent low confidence hit and that followed a valid cue	OBJ	V	1	0.50088	LC-HIT	 1.2734	1	0.34683
