onset	duration	trial_type
0.139	4.000	dual-task classification
4.804	4.000	dual-task classification
9.397	4.000	dual-task classification
14.046	4.000	dual-task classification
18.639	4.000	dual-task classification
23.139	2.000	dual-task probe
40.978	4.000	dual-task classification
45.626	4.000	dual-task classification
50.278	4.000	dual-task classification
54.877	4.000	dual-task classification
59.532	4.000	dual-task classification
64.032	2.000	dual-task probe
81.738	4.000	dual-task classification
86.388	4.000	dual-task classification
91.040	4.000	dual-task classification
95.694	4.000	dual-task classification
100.289	4.000	dual-task classification
104.789	2.000	dual-task probe
122.615	4.000	dual-task classification
127.208	4.000	dual-task classification
131.913	4.000	dual-task classification
136.567	4.000	dual-task classification
141.218	4.000	dual-task classification
145.718	2.000	dual-task probe
163.488	4.000	dual-task classification
168.088	4.000	dual-task classification
172.741	4.000	dual-task classification
177.336	4.000	dual-task classification
181.929	4.000	dual-task classification
186.429	2.000	dual-task probe
204.252	4.000	dual-task classification
208.845	4.000	dual-task classification
213.557	4.000	dual-task classification
218.161	4.000	dual-task classification
222.865	4.000	dual-task classification
227.365	2.000	dual-task probe
245.167	4.000	dual-task classification
249.760	4.000	dual-task classification
254.356	4.000	dual-task classification
258.953	4.000	dual-task classification
263.554	4.000	dual-task classification
268.054	2.000	dual-task probe
285.971	4.000	dual-task classification
290.679	4.000	dual-task classification
295.326	4.000	dual-task classification
299.922	4.000	dual-task classification
304.515	4.000	dual-task classification
309.015	2.000	dual-task probe
326.853	4.000	dual-task classification
331.446	4.000	dual-task classification
336.096	4.000	dual-task classification
340.689	4.000	dual-task classification
345.284	4.000	dual-task classification
349.784	2.000	dual-task probe
367.550	4.000	dual-task classification
372.257	4.000	dual-task classification
376.853	4.000	dual-task classification
381.511	4.000	dual-task classification
386.165	4.000	dual-task classification
390.665	2.000	dual-task probe
