onset	duration	event_sample	trial_type	event_value	stim_file
23.5236	0	25876	Scrambled	17	s032.bmp
26.7982	0	29478	Scrambled	18	s032.bmp
30.1055	0	33116	Scrambled	17	s104.bmp
33.2964	0	36626	Famous	5	f139.bmp
36.6209	0	40283	Famous	5	f050.bmp
39.7109	0	43682	Famous	5	f138.bmp
42.8018	0	47082	Scrambled	17	s003.bmp
45.9418	0	50536	Scrambled	18	s003.bmp
49.2327	0	54156	Unfamiliar	13	u017.bmp
52.2564	0	57482	Scrambled	19	s104.bmp
55.4973	0	61047	Famous	5	f014.bmp
58.8045	0	64685	Famous	6	f014.bmp
61.9291	0	68122	Famous	7	f139.bmp
65.1027	0	71613	Unfamiliar	13	u039.bmp
68.31	0	75141	Unfamiliar	14	u039.bmp
71.2836	0	78412	Famous	7	f050.bmp
74.3745	0	81812	Famous	5	f039.bmp
77.4818	0	85230	Famous	7	f138.bmp
80.6891	0	88758	Scrambled	17	s022.bmp
83.8964	0	92286	Scrambled	18	s022.bmp
87.1873	0	95906	Scrambled	17	s049.bmp
90.3782	0	99416	Scrambled	18	s049.bmp
93.4682	0	102815	Unfamiliar	15	u017.bmp
96.6418	0	106306	Unfamiliar	13	u063.bmp
99.7827	0	109761	Unfamiliar	14	u063.bmp
102.956	0	113252	Famous	5	f149.bmp
106.031	0	116634	Unfamiliar	13	u121.bmp
109.121	0	120033	Famous	7	f039.bmp
112.161	0	123377	Unfamiliar	13	u145.bmp
115.352	0	126887	Famous	5	f066.bmp
118.425	0	130268	Unfamiliar	13	u132.bmp
121.666	0	133833	Scrambled	17	s149.bmp
124.807	0	137288	Scrambled	18	s149.bmp
127.865	0	140651	Famous	7	f149.bmp
130.938	0	144032	Scrambled	17	s063.bmp
133.945	0	147339	Scrambled	18	s063.bmp
137.135	0	150849	Unfamiliar	15	u121.bmp
140.426	0	154469	Unfamiliar	13	u066.bmp
143.55	0	157905	Unfamiliar	14	u066.bmp
146.775	0	161452	Unfamiliar	15	u145.bmp
150.065	0	165072	Unfamiliar	13	u119.bmp
153.323	0	168655	Famous	7	f066.bmp
156.547	0	172202	Unfamiliar	13	u106.bmp
159.755	0	175730	Unfamiliar	14	u106.bmp
