onset	duration	event_sample	trial_type	event_value	stim_file
24.5727	0	27030	Famous	5	f024.bmp
27.6791	0	30447	Famous	6	f024.bmp
30.7527	0	33828	Scrambled	17	s068.bmp
33.8936	0	37283	Scrambled	18	s068.bmp
37.0673	0	40774	Unfamiliar	13	u134.bmp
40.1909	0	44210	Unfamiliar	14	u134.bmp
43.2818	0	47610	Scrambled	17	s040.bmp
46.3555	0	50991	Unfamiliar	13	u048.bmp
49.4618	0	54408	Unfamiliar	14	u048.bmp
52.6527	0	57918	Scrambled	17	s103.bmp
55.8773	0	61465	Scrambled	18	s103.bmp
59.0173	0	64919	Famous	5	f084.bmp
62.0409	0	68245	Scrambled	17	s093.bmp
65.2318	0	71755	Famous	5	f075.bmp
68.4064	0	75247	Scrambled	19	s040.bmp
71.73	0	78903	Scrambled	17	s142.bmp
74.8209	0	82303	Famous	5	f055.bmp
78.0782	0	85886	Famous	6	f055.bmp
81.1355	0	89249	Scrambled	17	s116.bmp
84.3427	0	92777	Scrambled	18	s116.bmp
87.6173	0	96379	Famous	7	f084.bmp
90.7745	0	99852	Scrambled	17	s019.bmp
93.9645	0	103361	Scrambled	18	s019.bmp
97.1391	0	106853	Scrambled	19	s093.bmp
100.296	0	110326	Scrambled	17	s034.bmp
103.47	0	113817	Famous	7	f075.bmp
106.695	0	117364	Famous	5	f037.bmp
109.868	0	120855	Famous	6	f037.bmp
113.125	0	124438	Scrambled	19	s142.bmp
116.266	0	127893	Famous	5	f104.bmp
119.39	0	131329	Scrambled	17	s074.bmp
122.631	0	134894	Scrambled	18	s074.bmp
125.872	0	138459	Unfamiliar	13	u030.bmp
128.962	0	141858	Unfamiliar	13	u009.bmp
132.019	0	145221	Scrambled	19	s034.bmp
135.16	0	148676	Famous	5	f047.bmp
138.351	0	152186	Famous	5	f109.bmp
141.375	0	155512	Famous	6	f109.bmp
144.598	0	159058	Famous	7	f104.bmp
147.805	0	162586	Famous	5	f135.bmp
151.046	0	166151	Unfamiliar	13	u101.bmp
154.271	0	169698	Unfamiliar	15	u030.bmp
157.345	0	173079	Unfamiliar	13	u141.bmp
160.518	0	176570	Unfamiliar	15	u009.bmp
163.558	0	179914	Scrambled	17	s054.bmp
166.665	0	183332	Scrambled	18	s054.bmp
169.756	0	186732	Famous	7	f047.bmp
173.047	0	190352	Unfamiliar	13	u068.bmp
176.239	0	193863	Unfamiliar	14	u068.bmp
179.428	0	197371	Unfamiliar	13	u044.bmp
182.435	0	200679	Famous	7	f135.bmp
185.559	0	204115	Scrambled	17	s117.bmp
188.616	0	207478	Unfamiliar	15	u101.bmp
191.74	0	210914	Unfamiliar	13	u096.bmp
194.764	0	214240	Unfamiliar	14	u096.bmp
198.055	0	217860	Unfamiliar	15	u141.bmp
201.245	0	221370	Scrambled	17	s059.bmp
204.436	0	224880	Scrambled	18	s059.bmp
207.51	0	228261	Unfamiliar	13	u043.bmp
210.785	0	231863	Unfamiliar	14	u043.bmp
213.975	0	235372	Scrambled	17	s044.bmp
217.032	0	238735	Unfamiliar	15	u044.bmp
220.239	0	242263	Unfamiliar	13	u077.bmp
223.465	0	245811	Scrambled	19	s117.bmp
226.821	0	249503	Famous	5	f123.bmp
229.845	0	252829	Famous	6	f123.bmp
233.135	0	256449	Scrambled	17	s075.bmp
236.376	0	260014	Famous	5	f077.bmp
239.684	0	263652	Famous	5	f105.bmp
242.841	0	267125	Scrambled	19	s044.bmp
245.915	0	270507	Scrambled	17	s139.bmp
249.206	0	274127	Scrambled	18	s139.bmp
252.346	0	277581	Unfamiliar	15	u077.bmp
255.587	0	281146	Unfamiliar	13	u120.bmp
258.695	0	284564	Unfamiliar	14	u120.bmp
261.919	0	288111	Scrambled	17	s121.bmp
265.21	0	291731	Scrambled	18	s121.bmp
268.384	0	295222	Scrambled	19	s075.bmp
271.641	0	298805	Unfamiliar	13	u056.bmp
274.732	0	302205	Unfamiliar	14	u056.bmp
278.073	0	305880	Famous	7	f077.bmp
281.23	0	309353	Scrambled	17	s067.bmp
284.304	0	312734	Scrambled	18	s067.bmp
287.545	0	316299	Famous	7	f105.bmp
290.585	0	319643	Unfamiliar	13	u078.bmp
293.725	0	323098	Unfamiliar	13	u099.bmp
296.883	0	326571	Famous	5	f087.bmp
