0.63662	-0.1527	-0.035494	-0.0048972	0.016817	0.0042382	0.0090367	-0.0002651	0.016071	0.017604	0.0068863	0.0070078	0.0025281	-0.036616	0.0035319	0.0064068	0.0074613	0.0058833	0.0012709	-0.0059065	0.0019111	0.0074305	0.020248	0.0074892	0.024986	0.0027934	0.0084876	0.0051853	0.0012368	-0.0091501	0.010841	0.016286	0.0068918	0.00679	0.013901	0.00046766	0.0056398	0.0046727	0.0065246	0.0037476	-0.0099303	-0.0072464	0.027973	0.00074893	0.0028395	0.021574	0.0069852	0.010859	0.0075541	0.0064682	0.0061708	0.0037093	0.01278	0.021456	0.010913	0.0081851	0.0068471	0.0026915	0.0073669	0.0046027	0.014245	-0.02135	-0.084446	-0.087455	-0.051005	-0.010022	0.01654	0.019445	0.0049583	0.00022218	0.021445	0.0014402	0.0033516	0.0083175	0.0056151	0.010752	-0.030451	-0.054839	-0.086464	0.0091114	0.012517	0.0013181	0.014537	0.019054	0.0014803	0.023647	0.0013996	0.0039437	0.0023766	0.0051886	0.017964	0.0029375	0.00061396	0.031639	-0.00034027	-0.013609	0.0048371	0.0057171	0.0044984	0.004243	0.0055189	-0.0082016	0.0088736	0.014725	0.0044209	0.018471	0.012335	-0.0095054	0.00089951	0.003183	0.014527	0.0058253	0.023951	0.014138	0.0030261	-0.0035165
-0.1527	0.75701	-0.10245	-0.10332	0.0039245	0.0027282	0.0087855	0.0013274	0.01009	0.014252	-0.006895	-0.042256	-0.10341	-0.10544	-0.024186	0.0017802	0.0056226	0.0071476	-0.0012219	-0.0028413	-0.0021543	0.0020197	0.012532	0.0035398	0.012067	0.0027274	0.0067847	0.0023919	0.00035088	-0.0010696	0.0056175	0.007454	0.0049554	0.013313	0.0063176	0.0034898	0.0032857	0.0068324	0.0038315	0.0019678	-0.0030276	0.0004469	0.0047231	-0.00093119	0.0029423	0.0069105	0.010232	0.0026413	0.00075885	0.0023465	0.0038861	0.0010694	0.0058183	0.008386	0.0048203	0.0050353	0.0042011	0.0024984	-0.0013493	0.00021243	0.0076212	0.0074145	-0.0090199	-0.074616	0.0010728	0.0018093	0.0057982	0.010934	0.0026443	-0.00084899	0.0086836	0.0012671	0.001758	0.0059447	0.0036616	0.0032215	0.0010308	-0.022788	-0.079495	0.01042	0.0078172	0.0019738	0.0023951	0.0066474	0.0015079	0.009204	0.0020247	0.002288	0.0011143	0.002142	0.0094179	-0.00022654	0.0011895	0.0078366	0.00061352	-0.0039094	0.00063459	0.0024747	0.0059244	0.0055243	0.0043599	-0.0068723	-0.0050607	0.01253	0.002605	0.0078148	0.0059947	-0.0036533	0.00086037	0.0025015	0.0066441	0.0080588	0.015072	0.012615	0.00099354	0.00010705
-0.035494	-0.10245	0.62171	-0.095158	-0.023979	0.00062064	0.0088266	-0.0018703	0.0068389	0.004248	0.0002069	-0.0071363	-0.028819	-0.0013386	0.0027495	0.0079601	0.0025782	0.010736	-0.00063781	-0.0020895	0.00294	0.0053659	0.0076501	0.0075934	0.012338	0.0023029	-0.00091105	0.0023849	0.0023828	-0.0028081	0.0055696	0.0040426	0.0017312	0.0069389	0.00035843	-0.0037675	-0.00017638	-0.00031287	0.0013013	0.0010231	-0.00012813	0.00091457	0.0070825	0.0025469	0.0026547	0.0068123	0.0048567	0.003943	0.005375	-0.0025264	0.0030423	0.0032892	0.0019183	0.0068101	0.0031657	-0.00045732	0.0026274	0.0024735	0.0043331	0.0011917	-9.4371e-05	0.0033629	0.0082056	0.0017523	0.014425	0.0014909	0.0059657	0.0029687	-0.0002561	0.0037749	0.012635	0.0024904	0.0030556	-0.001524	0.00026425	0.0012187	0.0074797	-0.019653	-0.099465	-0.020418	0.0042526	0.0021397	0.0028465	0.0077873	0.00058932	0.0072868	-0.00050521	8.3766e-05	0.00063403	0.0041724	0.0069678	0.0025967	0.0025404	0.008297	-0.0006562	0.0016445	0.0035849	0.0092885	0.0050569	0.0034401	-0.014291	-0.046477	-0.056711	-0.030646	-0.00017418	0.0068564	0.0053253	-0.0027954	0.0028286	0.0060357	-0.00049249	-0.0061793	-0.040248	-0.012091	0.0053589	0.0028831
-0.0048972	-0.10332	-0.095158	0.69525	-0.097814	-0.0088634	-0.0051669	0.0014874	0.0031632	-0.0028334	-0.054692	-0.057242	-0.051689	-0.0096327	-0.011925	-0.0099081	0.00276	0.0060946	0.0061192	0.0024288	0.0059655	0.010878	0.01423	0.0031269	0.011008	0.0045526	0.012246	0.0028886	0.0017278	-0.0022499	0.0065614	0.0085919	0.0045986	0.0086522	0.0087614	0.0058759	0.0069828	0.00020545	0.0040039	0.0024018	-0.0039771	-0.0022093	0.012794	0.00017774	0.0012547	0.013417	0.0080097	0.003815	-0.001455	7.4484e-05	0.0041902	0.003863	0.0097811	0.013638	0.0045315	0.0019175	0.0047593	0.00088619	0.0044297	0.0069805	0.00046452	0.004956	0.010519	0.0019382	0.013802	0.0049393	0.0041864	0.0064904	0.0061094	0.003987	0.01514	0.002061	0.0011547	0.0036177	0.0046384	-0.0098962	0.0111	0.0054388	-0.011899	0.0079751	0.0083656	0.0048263	0.0061419	0.012221	0.0023061	0.016129	-0.0021221	0.0035983	0.0034516	0.00096734	0.012239	0.0026276	0.00089752	0.016134	-0.001765	-0.0041408	0.0024634	0.0055708	0.0099364	0.0055893	0.00058309	-0.0077618	-0.028471	-0.014542	0.0032995	0.014127	0.0089103	-0.0028179	0.0053785	0.011178	0.0099296	-0.010041	-0.075866	-0.03194	0.010469	0.0023087
0.016817	0.0039245	-0.023979	-0.097814	0.58914	-0.015271	-0.033108	-0.0029106	0.0017	-0.021015	-0.075685	-0.04102	0.0049229	0.0058019	-0.0045461	-0.019976	-0.0072105	0.0026714	0.0053755	0.0024897	0.0032207	0.010423	0.020765	0.0019453	0.01137	0.0056381	0.0068743	0.00040565	0.0047421	-0.0055034	0.008582	0.014098	0.0042607	0.0060867	0.0099289	0.0035453	0.0038474	0.0065248	0.0064914	0.0012312	-0.0079201	-0.004835	0.022414	0.0035006	0.0022029	0.015992	0.0043491	0.0050743	-0.00028268	0.0040275	0.0046442	0.0049277	0.009637	0.01809	0.0084031	0.0013363	0.0042456	0.0036357	0.0048643	0.0028137	0.0023832	0.0037359	0.0062414	0.0066238	0.0092025	0.00032733	0.0058409	0.014807	0.0041758	-0.0026875	0.019379	0.0029438	0.0041251	0.0077925	0.004866	0.0065527	-0.00061024	0.010181	0.0072667	0.01504	0.003948	-0.0023514	0.0054096	0.015538	0.0025874	0.016926	0.001248	0.0036689	0.00087301	0.002845	0.016556	0.00021158	0.0024143	0.023541	-0.0026282	-0.0062488	0.0039265	0.0095526	0.0073762	0.0039865	0.0072601	0.0028247	-0.0050831	-0.011169	-0.0026824	0.017821	0.0079762	-0.0024832	0.0090828	0.0078358	4.6842e-06	-0.026311	-0.08028	-0.076404	0.0015172	0.0023332
0.0042382	0.0027282	0.00062064	-0.0088634	-0.015271	0.21206	-0.015142	-0.0045009	-0.0039402	-0.01088	-0.016043	-0.0072847	0.0040063	0.0017545	-0.00034497	-0.0035697	-0.0048005	-0.0052742	-0.0029159	-0.0035115	0.0006791	0.00081234	0.00075193	0.00019931	0.005831	0.0021483	0.00088636	0.0038138	0.0012322	-0.0042338	0.0026453	0.0049109	-0.00049166	0.0018126	0.0028899	0.001826	0.0022941	0.0012301	0.0033766	0.0018805	-0.0029773	0.0012658	0.0064806	0.0021207	0.00030131	0.0067641	0.002516	0.0012443	0.0032828	0.0008556	0.0021954	0.0039533	0.0036756	0.006923	0.0020026	0.001342	0.0018572	0.0017857	0.00082922	0.0019471	0.0002112	0.0010546	0.0017721	0.0014819	0.0062397	0.00031725	0.0036216	0.0048651	0.0011021	0.0012275	0.0075019	-0.00026579	0.00189	0.00090073	0.001717	0.0037398	0.0010168	0.00094145	0.0018986	0.002104	0.002581	-0.0013563	0.0060336	0.0058523	0.0014287	0.0069298	0.00064225	0.0016976	0.0015717	-0.00022875	0.0044421	0.0014966	0.0016021	0.0092448	3.0976e-05	-0.0022022	0.0022684	0.002557	0.0024516	-0.00069745	0.0016454	0.0012635	-0.00028725	9.0394e-05	-0.001085	0.0043248	0.0017073	-0.0029597	-0.0013882	0.00021343	-0.0058639	-0.0041962	-0.0010101	-0.019121	-0.0055853	-0.00083885
0.0090367	0.0087855	0.0088266	-0.0051669	-0.033108	-0.015142	0.76179	-0.039567	-0.037455	-0.06201	-0.049734	-0.010343	0.031074	0.0084632	0.010441	0.0050268	-0.017705	-0.046903	-0.046991	-0.028871	-0.016713	-0.013548	0.0081721	0.0046589	0.025048	0.012987	0.011684	0.0013975	0.0017065	-0.0034889	0.012361	0.020214	0.0036867	0.0035368	0.017126	0.00304	0.0059068	0.0025609	0.011372	0.0027255	6.3828e-05	0.0041528	0.032111	0.001299	-0.00069195	0.020575	0.0066351	0.0046767	3.5014e-05	-0.0011064	0.0043724	0.006358	0.012661	0.023552	0.011889	0.004075	0.0060423	0.0021206	0.0027756	0.0037034	0.0050575	-9.7124e-05	-0.00078525	0.0056908	0.017576	0.0021167	0.0071274	0.014583	0.0023904	0.0059135	0.024364	-0.00034203	0.0015388	0.006911	0.005422	1.7888e-05	0.0070752	0.0012959	0.0062046	0.010896	0.006147	0.0036405	0.012519	0.01787	0.0020538	0.023286	0.001218	0.0056527	0.003377	0.0020877	0.014022	-0.00033371	0.0035985	0.029913	0.0023671	-0.0077765	-0.00077899	0.014347	0.0073207	-0.00084688	0.0064064	0.0033594	0.010627	0.00072658	-0.00509	0.016551	0.01097	-0.030661	-0.023385	-0.030163	-0.023521	-0.0067676	0.019054	-0.063892	-0.058518	-0.046923
-0.0002651	0.0013274	-0.0018703	0.0014874	-0.0029106	-0.0045009	-0.039567	0.33993	-0.023717	-0.023513	-0.0033398	0.0016009	-0.0014072	0.0020637	0.0020505	0.0001265	-0.0067604	-0.02489	-0.033871	-0.028225	-0.02319	-0.016729	-0.010756	0.0015592	-9.753e-05	0.0030886	-0.0011067	-0.0036957	-0.0017622	-0.00054405	0.00025109	-0.00058705	0.0007005	-0.00092594	0.0020937	-0.00093178	0.0010161	0.0014001	0.0007236	0.0023942	0.012851	0.0082639	-0.0040393	-0.00062542	-0.00061757	-0.0011956	-0.00057534	-0.00050787	-0.0028822	0.000952	-0.00068646	0.00018056	-0.0011867	-0.0020596	-0.0015416	-0.00061691	-0.0017351	0.00050164	-0.00053448	0.0019144	0.00089898	0.001656	-0.0012859	0.0013337	-0.0022524	-0.0004316	-0.0018164	-0.0015659	-0.0011569	0.0021644	-0.00090258	0.00066084	0.0012295	0.0018698	5.54e-05	-0.00060813	-0.00025827	0.002523	-0.00056811	-0.0029833	0.00086973	-0.00055094	-0.0025766	-0.00078045	0.00010235	-0.0012639	0.0026039	0.00043667	0.0010154	0.0023309	0.00013378	0.0018668	-0.0013129	-0.0042814	0.0011939	0.0072296	0.0007062	-0.0010629	-0.00054573	0.00050462	-0.00012992	0.00060324	0.0022608	0.00072096	7.0796e-05	-0.0011292	-0.0022981	-0.016741	-0.019791	-0.01528	-0.00024725	0.00211	-0.00010547	0.0029459	-0.028723	-0.034265
0.016071	0.01009	0.0068389	0.0031632	0.0017	-0.0039402	-0.037455	-0.023717	0.49417	-0.01937	-0.032317	-0.0067703	0.051208	0.010786	0.011293	0.0026936	-0.015048	-0.031974	-0.033102	-0.032109	-0.016161	-0.0035485	0.030067	0.00016078	0.042552	0.011116	0.0095564	0.00019307	-0.0013785	-0.018938	0.023718	0.031386	0.0037131	0.0098456	0.020669	0.0031652	0.010199	0.0032317	0.014448	0.0092203	-0.012774	-0.0031391	0.05782	-3.1597e-05	0.0025451	0.040299	0.010928	0.008407	0.0037597	0.0024427	0.0099059	0.0083815	0.023229	0.039321	0.017301	0.0022455	0.014187	0.0040093	0.0056591	0.0071457	0.0015177	0.0076324	0.010713	0.0033331	0.027598	0.0011676	0.022492	0.034749	0.006534	0.0026711	0.046573	-0.0013032	0.0035966	0.010008	0.0049982	0.0010953	0.0040696	0.010643	0.0043188	0.015191	0.01416	0.0026928	0.020639	0.036217	0.0031714	0.047012	-2.1421e-05	0.0046099	0.0061293	0.0041892	0.030046	0.00038939	0.0022259	0.058962	-0.006111	-0.013728	0.0076567	0.013295	0.010524	0.0014929	0.011442	0.004557	0.021621	0.0052244	-0.00013972	0.033391	0.020396	-0.029241	-0.0079543	-0.0095753	0.016829	0.0077411	0.041065	0.016013	-0.012204	-0.026487
0.017604	0.014252	0.004248	-0.0028334	-0.021015	-0.01088	-0.06201	-0.023513	-0.01937	0.69545	-0.12009	-0.047144	0.044633	0.017802	0.0054536	-0.025932	-0.041858	-0.05238	-0.029286	-0.013052	-0.0079527	-0.0065355	0.015049	-0.0020304	0.046022	0.015856	0.0082175	-0.0013977	-0.001058	-0.016721	0.021356	0.032841	0.00093076	0.0098535	0.02967	0.0021007	0.0078086	0.0022045	0.015866	0.0070351	-0.01898	-0.0053673	0.057787	0.0007318	0.0021546	0.04015	0.0096384	0.0081933	0.0036436	0.0034199	0.009648	0.0089962	0.023887	0.041387	0.022231	0.0020226	0.011338	0.0035212	0.0072316	0.0083241	0.0017296	0.002398	0.014182	0.0043823	0.023214	0.0056966	0.021328	0.03301	0.0016917	0.0085803	0.04802	-0.0010136	0.0046365	0.0082025	0.0040694	-0.0021947	0.0075778	0.011848	0.003971	0.015569	0.0076438	0.0025352	0.021514	0.038497	0.0040248	0.045123	-0.0015895	0.0040169	0.004776	0.0060321	0.030282	-0.0018072	0.002124	0.058376	-0.0039248	-0.017499	0.0085646	0.011476	0.0077805	0.0063518	0.011698	0.0039255	0.023097	0.0075288	0.0019964	0.036898	0.020859	-0.023971	-0.002267	0.0010827	0.021786	0.0089524	0.036811	0.0066345	-0.0035867	-0.010594
