onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
0.000	3.000	parametric gain	-0.139	n/a	n/a	20	15	-32.840	4	0	2.419
4.000	3.000	parametric gain	-0.189	n/a	n/a	18	12	-24.270	4	0	1.358
8.000	3.000	parametric gain	-0.389	n/a	n/a	10	15	-42.840	4	0	1.462
18.000	3.000	parametric gain	0.211	n/a	n/a	34	16	-22.360	2	1	2.189
24.000	3.000	parametric gain	-0.189	n/a	n/a	18	5	0.390	1	1	2.582
28.000	3.000	parametric gain	0.011	n/a	n/a	26	13	-19.800	3	0	2.823
38.000	3.000	parametric gain	0.161	n/a	n/a	32	17	-27.890	4	0	1.366
42.000	3.000	parametric gain	-0.239	n/a	n/a	16	5	-1.610	2	1	1.552
46.000	3.000	parametric gain	-0.089	n/a	n/a	22	7	-2.660	2	1	1.612
52.000	3.000	parametric gain	0.261	n/a	n/a	36	8	7.820	1	1	1.589
56.000	3.000	parametric gain	-0.239	n/a	n/a	16	10	-19.230	4	0	1.885
62.000	3.000	parametric gain	0.111	n/a	n/a	30	13	-15.800	3	0	2.885
74.000	3.000	parametric gain	-0.289	n/a	n/a	14	17	-45.890	4	0	1.263
78.000	3.000	parametric gain	0.061	n/a	n/a	28	19	-38.930	4	0	2.701
82.000	3.000	parametric gain	-0.289	n/a	n/a	14	20	-56.460	4	0	1.327
86.000	3.000	parametric gain	0.011	n/a	n/a	26	16	-30.360	4	0	1.448
90.000	3.000	parametric gain	0.361	n/a	n/a	40	5	22.390	1	1	1.792
94.000	3.000	parametric gain	0.061	n/a	n/a	28	12	-14.270	3	0	2.368
98.000	3.000	parametric gain	-0.139	n/a	n/a	20	16	-36.360	4	0	1.480
102.000	3.000	parametric gain	0.011	n/a	n/a	26	5	8.390	2	1	2.448
106.000	3.000	parametric gain	0.161	n/a	n/a	32	20	-38.460	4	0	1.296
110.000	3.000	parametric gain	-0.189	n/a	n/a	18	17	-41.890	4	0	1.240
116.000	3.000	parametric gain	-0.139	n/a	n/a	20	6	-1.140	2	1	2.831
120.000	3.000	parametric gain	-0.139	n/a	n/a	20	18	-43.410	4	0	1.553
126.000	3.000	parametric gain	0.361	n/a	n/a	40	7	15.340	1	1	1.265
130.000	3.000	parametric gain	0.261	n/a	n/a	36	6	14.860	1	1	1.369
134.000	3.000	parametric gain	-0.239	n/a	n/a	16	20	-54.460	4	0	1.457
140.000	3.000	parametric gain	0.361	n/a	n/a	40	15	-12.840	0	-1	0.000
148.000	3.000	parametric gain	-0.389	n/a	n/a	10	6	-11.140	3	0	0.001
156.000	3.000	parametric gain	-0.339	n/a	n/a	12	15	-40.840	4	0	1.297
160.000	3.000	parametric gain	0.211	n/a	n/a	34	17	-25.890	4	0	2.079
164.000	3.000	parametric gain	-0.189	n/a	n/a	18	14	-31.320	4	0	2.346
170.000	3.000	parametric gain	0.361	n/a	n/a	40	13	-5.800	4	0	2.170
174.000	3.000	parametric gain	0.161	n/a	n/a	32	19	-34.930	4	0	1.322
178.000	3.000	parametric gain	-0.289	n/a	n/a	14	12	-28.270	4	0	1.258
