onset	duration	trial_type	stim_file
119.2395	0.5	4	stim_95.png
119.7454	0.5	8	stim_211.png
120.2482	0.5	4	stim_111.png
120.7541	0.5	8	stim_211.png
121.2569	0.5	6	stim_172.png
121.7628	0.5	8	stim_211.png
122.2656	0.5	1	stim_2.png
122.7715	0.5	8	stim_211.png
123.2743	0.5	2	stim_42.png
123.78	0.5	8	stim_211.png
124.283	0.5	4	stim_109.png
124.789	0.5	8	stim_211.png
125.2917	0.5	1	stim_7.png
125.7976	0.5	8	stim_211.png
126.3005	0.5	4	stim_100.png
126.8064	0.5	8	stim_211.png
127.3092	0.5	4	stim_115.png
127.8151	0.5	8	stim_211.png
128.3178	0.5	2	stim_59.png
128.8238	0.5	8	stim_211.png
129.3265	0.5	2	stim_48.png
129.8325	0.5	8	stim_211.png
130.3353	0.5	2	stim_31.png
130.8411	0.5	8	stim_211.png
131.344	0.5	7	stim_190.png
131.8499	0.5	8	stim_211.png
132.3527	0.5	1	stim_6.png
132.8586	0.5	8	stim_211.png
133.3614	0.5	1	stim_10.png
133.8673	0.5	8	stim_211.png
134.3701	0.5	1	stim_24.png
134.8759	0.5	8	stim_211.png
135.3788	0.5	4	stim_103.png
135.8848	0.5	8	stim_211.png
136.3875	0.5	3	stim_85.png
136.8934	0.5	8	stim_211.png
137.3962	0.5	5	stim_130.png
137.9021	0.5	8	stim_211.png
138.4049	0.5	3	stim_70.png
138.9108	0.5	8	stim_211.png
139.4136	0.5	3	stim_78.png
139.9196	0.5	8	stim_211.png
140.4223	0.5	7	stim_191.png
140.9283	0.5	8	stim_211.png
141.431	0.5	6	stim_160.png
141.937	0.5	8	stim_211.png
142.4397	0.5	6	stim_157.png
142.9455	0.5	8	stim_211.png
143.4484	0.5	1	stim_22.png
143.9543	0.5	8	stim_211.png
144.4571	0.5	7	stim_196.png
144.9631	0.5	8	stim_211.png
145.4658	0.5	6	stim_153.png
145.9718	0.5	8	stim_211.png
146.4745	0.5	6	stim_154.png
146.9804	0.5	8	stim_211.png
147.4832	0.5	5	stim_126.png
147.9892	0.5	8	stim_211.png
148.4919	0.5	3	stim_90.png
148.9978	0.5	8	stim_211.png
149.5006	0.5	4	stim_102.png
150.0065	0.5	8	stim_211.png
150.5093	0.5	3	stim_86.png
151.0152	0.5	8	stim_211.png
151.5181	0.5	3	stim_67.png
152.024	0.5	8	stim_211.png
152.5267	0.5	3	stim_71.png
153.0327	0.5	8	stim_211.png
153.5355	0.5	5	stim_147.png
154.0414	0.5	8	stim_211.png
154.5442	0.5	4	stim_97.png
155.05	0.5	8	stim_211.png
155.5529	0.5	7	stim_207.png
156.0587	0.5	8	stim_211.png
156.5615	0.5	5	stim_142.png
157.0675	0.5	8	stim_211.png
157.5703	0.5	5	stim_125.png
158.0762	0.5	8	stim_211.png
158.5789	0.5	5	stim_150.png
159.085	0.5	8	stim_211.png
159.5877	0.5	4	stim_107.png
160.0937	0.5	8	stim_211.png
160.5963	0.5	2	stim_44.png
161.1023	0.5	8	stim_211.png
161.6051	0.5	6	stim_168.png
162.111	0.5	8	stim_211.png
162.6138	0.5	2	stim_45.png
163.1197	0.5	8	stim_211.png
163.6225	0.5	1	stim_15.png
164.1284	0.5	8	stim_211.png
164.6312	0.5	7	stim_184.png
165.1372	0.5	8	stim_211.png
165.6399	0.5	7	stim_202.png
166.1458	0.5	8	stim_211.png
166.6486	0.5	5	stim_138.png
167.1545	0.5	8	stim_211.png
167.6573	0.5	3	stim_76.png
168.1633	0.5	8	stim_211.png
168.666	0.5	5	stim_140.png
169.1719	0.5	8	stim_211.png
169.6747	0.5	6	stim_180.png
170.1807	0.5	8	stim_211.png
170.6834	0.5	1	stim_25.png
171.1893	0.5	8	stim_211.png
171.6921	0.5	5	stim_132.png
172.198	0.5	8	stim_211.png
172.7008	0.5	2	stim_52.png
173.2068	0.5	8	stim_211.png
173.7095	0.5	6	stim_164.png
174.2153	0.5	8	stim_211.png
174.7182	0.5	7	stim_199.png
175.2242	0.5	8	stim_211.png
175.7269	0.5	5	stim_141.png
176.2328	0.5	8	stim_211.png
176.7356	0.5	7	stim_203.png
177.2415	0.5	8	stim_211.png
177.7443	0.5	4	stim_91.png
178.2503	0.5	8	stim_211.png
178.753	0.5	4	stim_120.png
179.2589	0.5	8	stim_211.png
179.7617	0.5	7	stim_186.png
180.2675	0.5	8	stim_211.png
180.7705	0.5	3	stim_61.png
181.2764	0.5	8	stim_211.png
181.7791	0.5	7	stim_205.png
182.2851	0.5	8	stim_211.png
182.7879	0.5	2	stim_33.png
183.2937	0.5	8	stim_211.png
183.7966	0.5	1	stim_1.png
184.3025	0.5	8	stim_211.png
184.8053	0.5	3	stim_88.png
185.3112	0.5	8	stim_211.png
185.814	0.5	1	stim_9.png
186.3199	0.5	8	stim_211.png
186.8227	0.5	1	stim_26.png
187.3286	0.5	8	stim_211.png
187.8314	0.5	5	stim_148.png
188.3373	0.5	8	stim_211.png
188.8401	0.5	2	stim_46.png
189.346	0.5	8	stim_211.png
189.8487	0.5	3	stim_87.png
190.3548	0.5	8	stim_211.png
190.8575	0.5	7	stim_201.png
191.3633	0.5	8	stim_211.png
191.8662	0.5	6	stim_176.png
192.3721	0.5	8	stim_211.png
192.8749	0.5	1	stim_16.png
193.3808	0.5	8	stim_211.png
193.8836	0.5	6	stim_162.png
194.3895	0.5	8	stim_211.png
194.8923	0.5	7	stim_194.png
195.3983	0.5	8	stim_211.png
195.901	0.5	2	stim_49.png
196.4069	0.5	8	stim_211.png
196.9097	0.5	3	stim_69.png
197.4156	0.5	8	stim_211.png
197.9184	0.5	4	stim_92.png
198.4244	0.5	8	stim_211.png
198.9271	0.5	4	stim_101.png
199.433	0.5	8	stim_211.png
199.9358	0.5	1	stim_19.png
200.4418	0.5	8	stim_211.png
200.9445	0.5	7	stim_206.png
201.4503	0.5	8	stim_211.png
201.9532	0.5	3	stim_74.png
202.4591	0.5	8	stim_211.png
202.9619	0.5	5	stim_124.png
203.4679	0.5	8	stim_211.png
203.9706	0.5	6	stim_178.png
204.4765	0.5	8	stim_211.png
204.9793	0.5	2	stim_40.png
205.4852	0.5	8	stim_211.png
205.988	0.5	4	stim_94.png
206.494	0.5	8	stim_211.png
206.9967	0.5	3	stim_89.png
207.5026	0.5	8	stim_211.png
208.0054	0.5	5	stim_122.png
208.5114	0.5	8	stim_211.png
209.0141	0.5	2	stim_35.png
209.5201	0.5	8	stim_211.png
210.0228	0.5	6	stim_179.png
210.5287	0.5	8	stim_211.png
211.0315	0.5	4	stim_98.png
211.5375	0.5	8	stim_211.png
212.0403	0.5	7	stim_200.png
212.5462	0.5	8	stim_211.png
213.0489	0.5	3	stim_68.png
213.5548	0.5	8	stim_211.png
214.0576	0.5	1	stim_18.png
214.5635	0.5	8	stim_211.png
215.0664	0.5	4	stim_105.png
215.5721	0.5	8	stim_211.png
216.0751	0.5	1	stim_4.png
216.581	0.5	8	stim_211.png
217.0838	0.5	3	stim_73.png
217.5898	0.5	8	stim_211.png
218.0925	0.5	4	stim_96.png
218.5983	0.5	8	stim_211.png
219.1011	0.5	6	stim_167.png
219.6071	0.5	8	stim_211.png
220.1099	0.5	2	stim_54.png
220.6158	0.5	8	stim_211.png
221.1186	0.5	6	stim_156.png
221.6245	0.5	8	stim_211.png
222.1273	0.5	4	stim_118.png
222.6332	0.5	8	stim_211.png
223.136	0.5	1	stim_11.png
223.6419	0.5	8	stim_211.png
224.1447	0.5	5	stim_134.png
224.6506	0.5	8	stim_211.png
225.1534	0.5	7	stim_183.png
225.6594	0.5	8	stim_211.png
