onset	duration	trial_type	stim_file
54.44055	0.5	8	stim_211.png
54.94337	0.5	2	stim_58.png
55.44915	0.5	8	stim_211.png
55.9521	0.5	6	stim_174.png
56.45803	0.5	8	stim_211.png
56.96077	0.5	7	stim_197.png
57.46667	0.5	8	stim_211.png
57.96945	0.5	7	stim_204.png
58.47531	0.5	8	stim_211.png
58.97817	0.5	2	stim_43.png
59.48399	0.5	8	stim_211.png
59.98689	0.5	7	stim_185.png
60.49275	0.5	8	stim_211.png
60.99561	0.5	3	stim_80.png
61.50147	0.5	8	stim_211.png
62.00429	0.5	7	stim_188.png
62.51015	0.5	8	stim_211.png
63.01301	0.5	6	stim_159.png
63.51895	0.5	8	stim_211.png
64.02174	0.5	5	stim_128.png
64.5275	0.5	8	stim_211.png
65.03041	0.5	3	stim_66.png
65.53635	0.5	8	stim_211.png
66.03913	0.5	3	stim_79.png
66.54482	0.5	8	stim_211.png
67.04781	0.5	7	stim_209.png
67.55367	0.5	8	stim_211.png
68.0565	0.5	2	stim_39.png
68.56243	0.5	8	stim_211.png
69.06522	0.5	1	stim_12.png
69.57107	0.5	8	stim_211.png
70.07389	0.5	6	stim_152.png
70.57975	0.5	8	stim_211.png
71.08266	0.5	3	stim_75.png
71.58855	0.5	8	stim_211.png
72.09133	0.5	1	stim_28.png
72.59706	0.5	8	stim_211.png
73.10005	0.5	3	stim_83.png
73.60591	0.5	8	stim_211.png
74.10873	0.5	1	stim_3.png
74.61455	0.5	8	stim_211.png
75.11745	0.5	3	stim_72.png
75.62339	0.5	8	stim_211.png
76.12613	0.5	4	stim_108.png
76.63203	0.5	8	stim_211.png
77.13485	0.5	7	stim_182.png
77.64075	0.5	8	stim_211.png
78.14357	0.5	5	stim_144.png
78.64951	0.5	8	stim_211.png
79.15225	0.5	4	stim_119.png
79.65807	0.5	8	stim_211.png
80.16097	0.5	2	stim_55.png
80.66682	0.5	8	stim_211.png
81.16965	0.5	2	stim_41.png
81.67547	0.5	8	stim_211.png
82.17838	0.5	5	stim_135.png
82.68419	0.5	8	stim_211.png
83.18705	0.5	2	stim_51.png
83.69286	0.5	8	stim_211.png
84.19577	0.5	6	stim_170.png
84.70155	0.5	8	stim_211.png
85.20449	0.5	1	stim_13.png
85.71035	0.5	8	stim_211.png
86.21317	0.5	5	stim_133.png
86.71907	0.5	8	stim_211.png
87.22189	0.5	7	stim_210.png
87.72779	0.5	8	stim_211.png
88.23061	0.5	4	stim_113.png
88.73643	0.5	8	stim_211.png
89.23929	0.5	6	stim_166.png
89.74515	0.5	8	stim_211.png
90.24801	0.5	5	stim_149.png
90.75387	0.5	8	stim_211.png
91.25669	0.5	6	stim_175.png
91.76255	0.5	8	stim_211.png
92.26541	0.5	3	stim_63.png
92.77131	0.5	8	stim_211.png
93.27413	0.5	6	stim_158.png
93.77999	0.5	8	stim_211.png
94.28281	0.5	4	stim_116.png
94.78863	0.5	8	stim_211.png
95.29149	0.5	4	stim_106.png
95.79739	0.5	8	stim_211.png
96.30021	0.5	1	stim_17.png
96.80611	0.5	8	stim_211.png
97.30893	0.5	5	stim_143.png
97.8147	0.5	8	stim_211.png
98.31761	0.5	4	stim_110.png
98.82346	0.5	8	stim_211.png
99.32633	0.5	2	stim_56.png
99.83206	0.5	8	stim_211.png
100.3351	0.5	3	stim_84.png
100.841	0.5	8	stim_211.png
101.3438	0.5	2	stim_34.png
101.8496	0.5	8	stim_211.png
102.3525	0.5	3	stim_62.png
102.8583	0.5	8	stim_211.png
103.3611	0.5	5	stim_127.png
103.867	0.5	8	stim_211.png
104.3699	0.5	6	stim_173.png
104.8757	0.5	8	stim_211.png
105.3785	0.5	2	stim_60.png
105.8845	0.5	8	stim_211.png
106.3873	0.5	2	stim_38.png
106.8931	0.5	8	stim_211.png
107.396	0.5	1	stim_14.png
107.9019	0.5	8	stim_211.png
108.4047	0.5	7	stim_193.png
108.9105	0.5	8	stim_211.png
109.4134	0.5	5	stim_139.png
109.9193	0.5	8	stim_211.png
110.4221	0.5	7	stim_198.png
110.9279	0.5	8	stim_211.png
111.4308	0.5	7	stim_192.png
111.9366	0.5	8	stim_211.png
112.4395	0.5	4	stim_99.png
112.9453	0.5	8	stim_211.png
113.4482	0.5	7	stim_187.png
113.9541	0.5	8	stim_211.png
114.4569	0.5	1	stim_29.png
114.9627	0.5	8	stim_211.png
115.4656	0.5	1	stim_20.png
115.9715	0.5	8	stim_211.png
116.4743	0.5	2	stim_57.png
116.9801	0.5	8	stim_211.png
117.483	0.5	4	stim_117.png
117.9887	0.5	8	stim_211.png
118.4917	0.5	4	stim_95.png
118.9975	0.5	8	stim_211.png
119.5004	0.5	4	stim_111.png
120.0063	0.5	8	stim_211.png
120.5091	0.5	6	stim_172.png
121.015	0.5	8	stim_211.png
121.5178	0.5	1	stim_2.png
122.0238	0.5	8	stim_211.png
122.5265	0.5	2	stim_42.png
123.0323	0.5	8	stim_211.png
123.5353	0.5	4	stim_109.png
124.0409	0.5	8	stim_211.png
124.5439	0.5	1	stim_7.png
125.0498	0.5	8	stim_211.png
125.5527	0.5	4	stim_100.png
126.0584	0.5	8	stim_211.png
126.5613	0.5	4	stim_115.png
127.0672	0.5	8	stim_211.png
127.5701	0.5	2	stim_59.png
128.0759	0.5	8	stim_211.png
128.5787	0.5	2	stim_48.png
129.0846	0.5	8	stim_211.png
129.5874	0.5	2	stim_31.png
130.0933	0.5	8	stim_211.png
130.5961	0.5	7	stim_190.png
131.102	0.5	8	stim_211.png
131.6049	0.5	1	stim_6.png
132.1107	0.5	8	stim_211.png
132.6135	0.5	1	stim_10.png
133.1194	0.5	8	stim_211.png
133.6223	0.5	1	stim_24.png
134.128	0.5	8	stim_211.png
134.631	0.5	4	stim_103.png
135.1367	0.5	8	stim_211.png
135.6396	0.5	3	stim_85.png
136.1456	0.5	8	stim_211.png
136.6484	0.5	5	stim_130.png
137.1541	0.5	8	stim_211.png
137.657	0.5	3	stim_70.png
138.1629	0.5	8	stim_211.png
138.6658	0.5	3	stim_78.png
139.1715	0.5	8	stim_211.png
139.6745	0.5	7	stim_191.png
140.1803	0.5	8	stim_211.png
140.6832	0.5	6	stim_160.png
141.189	0.5	8	stim_211.png
141.6919	0.5	6	stim_157.png
142.1977	0.5	8	stim_211.png
142.7006	0.5	1	stim_22.png
143.2065	0.5	8	stim_211.png
143.7093	0.5	7	stim_196.png
144.2151	0.5	8	stim_211.png
144.718	0.5	6	stim_153.png
145.2238	0.5	8	stim_211.png
145.7267	0.5	6	stim_154.png
146.2326	0.5	8	stim_211.png
146.7354	0.5	5	stim_126.png
147.2412	0.5	8	stim_211.png
147.7441	0.5	3	stim_90.png
148.2499	0.5	8	stim_211.png
148.7528	0.5	4	stim_102.png
149.2587	0.5	8	stim_211.png
149.7615	0.5	3	stim_86.png
150.2673	0.5	8	stim_211.png
150.7702	0.5	3	stim_67.png
151.2759	0.5	8	stim_211.png
151.7789	0.5	3	stim_71.png
152.2847	0.5	8	stim_211.png
152.7876	0.5	5	stim_147.png
153.2935	0.5	8	stim_211.png
153.7963	0.5	4	stim_97.png
154.3021	0.5	8	stim_211.png
154.805	0.5	7	stim_207.png
155.3109	0.5	8	stim_211.png
155.8137	0.5	5	stim_142.png
156.3196	0.5	8	stim_211.png
156.8224	0.5	5	stim_125.png
157.3284	0.5	8	stim_211.png
157.8311	0.5	5	stim_150.png
158.3369	0.5	8	stim_211.png
158.8398	0.5	4	stim_107.png
159.3457	0.5	8	stim_211.png
159.8485	0.5	2	stim_44.png
160.3543	0.5	8	stim_211.png
160.8573	0.5	6	stim_168.png
161.3631	0.5	8	stim_211.png
161.8659	0.5	2	stim_45.png
162.3718	0.5	8	stim_211.png
162.8746	0.5	1	stim_15.png
163.3805	0.5	8	stim_211.png
163.8834	0.5	7	stim_184.png
164.3892	0.5	8	stim_211.png
164.892	0.5	7	stim_202.png
165.3978	0.5	8	stim_211.png
165.9008	0.5	5	stim_138.png
166.4066	0.5	8	stim_211.png
166.9095	0.5	3	stim_76.png
167.4153	0.5	8	stim_211.png
167.9182	0.5	5	stim_140.png
168.424	0.5	8	stim_211.png
168.9269	0.5	6	stim_180.png
169.4327	0.5	8	stim_211.png
169.9356	0.5	1	stim_25.png
170.4414	0.5	8	stim_211.png
170.9443	0.5	5	stim_132.png
171.4501	0.5	8	stim_211.png
171.953	0.5	2	stim_52.png
172.4588	0.5	8	stim_211.png
172.9617	0.5	6	stim_164.png
173.4675	0.5	8	stim_211.png
173.9704	0.5	7	stim_199.png
174.4762	0.5	8	stim_211.png
174.9791	0.5	5	stim_141.png
175.4849	0.5	8	stim_211.png
175.9878	0.5	7	stim_203.png
176.4937	0.5	8	stim_211.png
176.9965	0.5	4	stim_91.png
177.5023	0.5	8	stim_211.png
178.0052	0.5	4	stim_120.png
178.511	0.5	8	stim_211.png
179.0139	0.5	7	stim_186.png
179.5198	0.5	8	stim_211.png
180.0226	0.5	3	stim_61.png
180.5285	0.5	8	stim_211.png
181.0313	0.5	7	stim_205.png
181.5371	0.5	8	stim_211.png
182.04	0.5	2	stim_33.png
182.5459	0.5	8	stim_211.png
183.0487	0.5	1	stim_1.png
183.5546	0.5	8	stim_211.png
184.0574	0.5	3	stim_88.png
184.5633	0.5	8	stim_211.png
185.0661	0.5	1	stim_9.png
185.572	0.5	8	stim_211.png
186.0748	0.5	1	stim_26.png
186.5806	0.5	8	stim_211.png
187.0835	0.5	5	stim_148.png
187.5894	0.5	8	stim_211.png
188.0923	0.5	2	stim_46.png
188.5981	0.5	8	stim_211.png
189.101	0.5	3	stim_87.png
189.6068	0.5	8	stim_211.png
190.1096	0.5	7	stim_201.png
190.6155	0.5	8	stim_211.png
191.1184	0.5	6	stim_176.png
191.6242	0.5	8	stim_211.png
192.1271	0.5	1	stim_16.png
192.6329	0.5	8	stim_211.png
193.1357	0.5	6	stim_162.png
193.6415	0.5	8	stim_211.png
194.1445	0.5	7	stim_194.png
194.6503	0.5	8	stim_211.png
195.1532	0.5	2	stim_49.png
195.6589	0.5	8	stim_211.png
196.1619	0.5	3	stim_69.png
196.6678	0.5	8	stim_211.png
197.1706	0.5	4	stim_92.png
197.6765	0.5	8	stim_211.png
198.1793	0.5	4	stim_101.png
198.6851	0.5	8	stim_211.png
199.188	0.5	1	stim_19.png
199.6938	0.5	8	stim_211.png
200.1967	0.5	7	stim_206.png
200.7025	0.5	8	stim_211.png
201.2054	0.5	3	stim_74.png
201.7113	0.5	8	stim_211.png
202.2141	0.5	5	stim_124.png
202.72	0.5	8	stim_211.png
203.2228	0.5	6	stim_178.png
203.7286	0.5	8	stim_211.png
204.2315	0.5	2	stim_40.png
204.7373	0.5	8	stim_211.png
205.2402	0.5	4	stim_94.png
205.746	0.5	8	stim_211.png
206.2489	0.5	3	stim_89.png
206.7548	0.5	8	stim_211.png
207.2576	0.5	5	stim_122.png
207.7635	0.5	8	stim_211.png
208.2663	0.5	2	stim_35.png
208.7721	0.5	8	stim_211.png
209.275	0.5	6	stim_179.png
209.7809	0.5	8	stim_211.png
210.2837	0.5	4	stim_98.png
210.7896	0.5	8	stim_211.png
211.2924	0.5	7	stim_200.png
211.7983	0.5	8	stim_211.png
212.3011	0.5	3	stim_68.png
212.8069	0.5	8	stim_211.png
213.3098	0.5	1	stim_18.png
213.8157	0.5	8	stim_211.png
214.3185	0.5	4	stim_105.png
214.8244	0.5	8	stim_211.png
215.3273	0.5	1	stim_4.png
215.8331	0.5	8	stim_211.png
216.3359	0.5	3	stim_73.png
216.8417	0.5	8	stim_211.png
217.3447	0.5	4	stim_96.png
217.8505	0.5	8	stim_211.png
218.3533	0.5	6	stim_167.png
218.8591	0.5	8	stim_211.png
219.362	0.5	2	stim_54.png
219.8679	0.5	8	stim_211.png
220.3708	0.5	6	stim_156.png
220.8767	0.5	8	stim_211.png
221.3795	0.5	4	stim_118.png
221.8853	0.5	8	stim_211.png
222.3882	0.5	1	stim_11.png
222.894	0.5	8	stim_211.png
223.3969	0.5	5	stim_134.png
223.9027	0.5	8	stim_211.png
224.4056	0.5	7	stim_183.png
224.9114	0.5	8	stim_211.png
