name	x	y	z
g1	18.007	59.962	-29.15
g2	17.708	69.586	-9.955
g3	10.191	73.618	16.097
g4	14.253	76.87	40.27
g5	36.504	65.576	-34.252
g6	31.983	74.157	-11.214
g7	27.776	75.9	15.442
g8	36.363	76.135	37.227
g9	52.616	67.053	-10.274
g10	48.901	63.428	13.361
g11	66.466	66.881	39.32
g12	76.673	52.707	21.085
g13	89.598	50.855	40.444
g14	96.261	29.09	19.673
g15	108.81	16.737	39.942
g16	61.728	36.071	-41.981
g17	110.127	-16.586	41.682
g18	102.956	-16.018	17.953
g19	93.898	-47.025	46.561
g20	81.499	-47.304	17.618
g21	71.226	-64.174	45.56
g22	58.976	-59.667	10.517
g23	56.191	-67.207	-6.04
g24	42.5	-78.279	47.997
g25	31.691	-80.18	22.788
g26	34.512	-76.256	-4.682
g27	40.611	-68.239	-32.413
g28	14.742	-84.675	51.314
g29	9.266	-86.444	25.666
g30	12.233	-82.542	-3.276
g31	8.899	-76.183	-29.107
g32	65.239	-30.207	-36.586
y1	-3.135	82.294	72.136
y2	17.559	73.983	92.508
y3	5.188	60.071	120.379
y4	-8.197	30.151	143.947
y5	24.527	78.526	65.863
y6	44.495	63.089	90.125
y7	30.319	51.796	116.857
y8	22.567	32.036	134.753
y9	52.451	69.087	63.072
y10	77.34	54.316	65.415
y11	66.958	49.22	89.812
y12	53.405	33.195	116.171
y13	96.717	31.596	66.103
y14	84.06	22.72	96.385
y15	104.801	1.874	69.244
y16	64.695	7.426	118.882
y17	85.788	-12.384	98.992
y18	98.006	-27.713	69.585
y19	38.273	8.454	134.615
y20	55.762	-21.684	119.933
y21	70.863	-40.938	95.872
y22	79.655	-51.289	70.203
y23	55.058	-66.749	71.834
y24	26.118	-18.901	138.527
y25	36.115	-42.052	122.761
y26	46.835	-58.179	98.93
y27	29.816	-78.398	72.354
y28	-20.351	5.018	147.982
y29	-3.432	-23.233	146.468
y30	7.535	-51.358	128.337
y31	19.684	-70.966	100.36
y32	1.657	-85.173	78.896
r1	-44.809	75.524	22.341
r2	-21.988	79.205	44.592
r3	-47.871	73.44	52.549
r4	-70.87	64.694	61.92
r5	-93.445	43.982	72.039
r6	-26.601	75.283	72.123
r7	-53.464	67.208	84.05
r8	-74.723	50.575	94.937
r9	-90.674	21.96	103.744
r10	-8.29	72.202	95.933
r11	-35.642	63.163	107.699
r12	-54.71	48.776	117.616
r13	-70.625	16.235	124.804
r14	-16.904	53.315	126.549
r15	-38.511	31.351	137.871
r16	-46.775	3.709	142.278
r17	-39.273	-23.894	143.21
r18	-19.137	-45.307	138.432
r19	-71.818	-17.367	128.526
r20	-54.794	-44.09	126.127
r21	-35.471	-63.145	119.379
r22	-8.187	-72.659	111.436
r23	-93.525	-3.912	108.412
r24	-87	-33.51	108.642
r25	-70.524	-56.702	101.35
r26	-49.632	-73.011	96.02
r27	-23.36	-83.43	87.205
r28	-86.067	-55.895	79.814
r29	-68.108	-71.204	73.677
r30	-46.59	-82.323	68.309
r31	-19.619	-88.759	60.164
r32	-36.606	-88.648	39.497
w1	-52.696	59.412	-19.184
w2	-75.754	49.29	-8.969
w3	-96.033	30.722	0.881
w4	-108.972	7.398	5.358
w5	-55.443	65.786	2.614
w6	-68.487	58.947	6.766
w7	-87.822	46.889	16.715
w8	-101.008	31.843	24.229
w9	-110.924	7.507	27.19
w10	-60.564	67.059	32.741
w11	-84.033	54.885	42.043
w12	-100.628	37.551	47.777
w13	-111.954	11.928	53.63
w14	-104.055	17.284	82.526
w15	-106.919	-9.267	82.893
w16	-99.322	-35.227	86.169
w17	-112.743	-9.649	58.028
w18	-108.578	-37.171	54.533
w19	-91.946	-58.164	58.004
w20	-73.81	-72.354	50.643
w21	-51.216	-81.841	44.487
w22	-109.886	-14.527	31.438
w23	-105.297	-36.513	30.709
w24	-94.073	-58.472	29.41
w25	-79.146	-69.568	23.776
w26	-62.003	-76.224	16.281
w27	-51.375	-84.162	10.072
w28	-113.293	-14.615	9.885
w29	-106.4	-40.259	10.32
w30	-84.309	-62.207	5.813
w31	-66.909	-73.247	-6.771
w32	-45.121	-78.816	-13.694
n1	-35.709	44.061	-82.154
n2	-52.71	51.806	-60.871
n3	-79.522	37.831	-37.924
n4	-99.701	11.02	-23.301
n5	-99.415	-22.296	-22.502
n6	-83.597	-51.216	-32.945
n7	-56.984	-65.32	-51.321
n8	-36.899	-66.851	-74.652
n9	-54.912	49.962	-79.323
n10	-77.672	44.36	-54.413
n11	-94.379	26.742	-42.429
n12	-106.982	-13.336	-37.048
n13	-96.167	-40.233	-47.888
n14	-78.123	-59.512	-58.163
n15	-51.078	-67.807	-81.763
n16	-71.396	52.299	-83.754
n17	-100.351	34.336	-59.168
n18	-117.24	7.68	-50.347
n19	-114.499	-19.018	-50.72
n20	-98.919	-49.849	-60.423
n21	-72.448	-70.414	-79.639
n22	-71.272	53.973	-103.814
n23	-96.418	48.093	-78.63
n24	-116.307	26.521	-67.986
n25	-126.85	-11.515	-60.506
n26	-121.03	-44.292	-65.665
n27	-97.203	-68.462	-75.447
n28	-66.255	-75.208	-99.635
n32	12.933	9.368	144.509
