onset	duration	event_sample	trial_type	event_value	stim_file
36.5118	0	40163	Scrambled	17	s036.bmp
39.6855	0	43654	Scrambled	17	s136.bmp
42.7591	0	47035	Scrambled	17	s096.bmp
45.7827	0	50361	Scrambled	18	s096.bmp
48.9909	0	53890	Famous	5	f104.bmp
52.0645	0	57271	Famous	6	f104.bmp
55.1545	0	60670	Scrambled	17	s146.bmp
58.2618	0	64088	Scrambled	18	s146.bmp
61.4027	0	67543	Famous	5	f014.bmp
64.4764	0	70924	Scrambled	19	s036.bmp
67.7	0	74470	Scrambled	17	s125.bmp
70.9909	0	78090	Scrambled	18	s125.bmp
73.9982	0	81398	Scrambled	19	s136.bmp
77.1391	0	84853	Famous	5	f139.bmp
80.3464	0	88381	Unfamiliar	13	u069.bmp
83.5364	0	91890	Scrambled	17	s119.bmp
86.6609	0	95327	Famous	5	f057.bmp
89.9018	0	98892	Famous	6	f057.bmp
93.0082	0	102309	Famous	7	f014.bmp
96.1655	0	105782	Unfamiliar	13	u030.bmp
99.3227	0	109255	Unfamiliar	13	u112.bmp
102.397	0	112637	Unfamiliar	14	u112.bmp
105.454	0	115999	Famous	7	f139.bmp
108.477	0	119325	Famous	5	f077.bmp
111.768	0	122945	Unfamiliar	15	u069.bmp
114.893	0	126382	Famous	5	f039.bmp
118.016	0	129818	Scrambled	19	s119.bmp
121.157	0	133273	Famous	5	f061.bmp
124.415	0	136856	Unfamiliar	13	u044.bmp
127.505	0	140255	Unfamiliar	14	u044.bmp
130.679	0	143747	Unfamiliar	15	u030.bmp
133.97	0	147367	Famous	5	f133.bmp
136.994	0	150693	Unfamiliar	13	u023.bmp
140.201	0	154221	Famous	7	f077.bmp
143.375	0	157712	Unfamiliar	13	u037.bmp
146.565	0	161222	Famous	7	f039.bmp
149.673	0	164640	Unfamiliar	13	u085.bmp
152.88	0	168168	Unfamiliar	14	u085.bmp
156.087	0	171696	Famous	7	f061.bmp
159.245	0	175169	Unfamiliar	13	u027.bmp
162.335	0	178569	Unfamiliar	14	u027.bmp
165.425	0	181968	Unfamiliar	13	u116.bmp
168.683	0	185551	Unfamiliar	14	u116.bmp
172.024	0	189226	Famous	7	f133.bmp
175.181	0	192699	Famous	5	f022.bmp
178.355	0	196191	Famous	6	f022.bmp
181.496	0	199646	Unfamiliar	15	u023.bmp
184.77	0	203247	Scrambled	17	s110.bmp
187.927	0	206720	Scrambled	18	s110.bmp
191.202	0	210322	Unfamiliar	15	u037.bmp
194.393	0	213832	Unfamiliar	13	u055.bmp
197.6	0	217360	Famous	5	f117.bmp
200.724	0	220796	Famous	5	f144.bmp
203.797	0	224177	Famous	6	f144.bmp
206.921	0	227613	Famous	5	f149.bmp
210.112	0	231123	Unfamiliar	13	u101.bmp
213.219	0	234541	Unfamiliar	13	u009.bmp
216.377	0	238015	Unfamiliar	14	u009.bmp
219.634	0	241597	Unfamiliar	15	u055.bmp
222.825	0	245107	Famous	5	f143.bmp
225.915	0	248506	Famous	7	f117.bmp
229.089	0	251998	Scrambled	17	s040.bmp
232.28	0	255508	Scrambled	18	s040.bmp
235.42	0	258962	Famous	5	f124.bmp
238.645	0	262509	Famous	6	f124.bmp
241.835	0	266018	Famous	7	f149.bmp
245.093	0	269602	Unfamiliar	13	u081.bmp
248.316	0	273148	Unfamiliar	14	u081.bmp
251.424	0	276566	Unfamiliar	15	u101.bmp
254.515	0	279966	Scrambled	17	s032.bmp
257.555	0	283310	Unfamiliar	13	u062.bmp
260.812	0	286893	Famous	7	f143.bmp
264.054	0	290459	Scrambled	17	s028.bmp
267.31	0	294041	Scrambled	18	s028.bmp
270.435	0	297478	Scrambled	17	s107.bmp
273.491	0	300840	Scrambled	17	s056.bmp
276.598	0	304258	Famous	5	f102.bmp
279.906	0	307897	Scrambled	19	s032.bmp
282.946	0	311241	Famous	5	f051.bmp
286.137	0	314751	Unfamiliar	15	u062.bmp
289.345	0	318279	Famous	5	f042.bmp
292.552	0	321807	Scrambled	17	s100.bmp
295.725	0	325298	Scrambled	18	s100.bmp
299.016	0	328918	Scrambled	19	s107.bmp
302.291	0	332520	Scrambled	17	s120.bmp
305.432	0	335975	Scrambled	19	s056.bmp
308.589	0	339448	Famous	5	f099.bmp
311.696	0	342866	Famous	6	f099.bmp
314.987	0	346486	Famous	7	f102.bmp
318.127	0	349940	Famous	5	f079.bmp
321.285	0	353413	Famous	6	f079.bmp
324.593	0	357052	Famous	7	f051.bmp
327.816	0	360598	Unfamiliar	13	u076.bmp
330.806	0	363887	Unfamiliar	14	u076.bmp
333.881	0	367269	Famous	7	f042.bmp
337.188	0	370907	Unfamiliar	13	u074.bmp
340.379	0	374417	Unfamiliar	14	u074.bmp
343.586	0	377945	Scrambled	17	s088.bmp
346.71	0	381381	Scrambled	18	s088.bmp
349.834	0	384817	Scrambled	19	s120.bmp
353.008	0	388309	Scrambled	17	s022.bmp
356.299	0	391929	Scrambled	18	s022.bmp
