onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.976	.523	UNFAMILIAR	13	7	.843	func/u119.bmp
3.207	.910	.450	SCRAMBLED	17	7	.848	func/s121.bmp
6.431	.879	.441	SCRAMBLED	18	4	.674	func/s121.bmp
9.505	.913	.409	UNFAMILIAR	13	7	.789	func/u122.bmp
12.745	.912	.553	UNFAMILIAR	14	7	.739	func/u122.bmp
15.902	.939	.455	FAMOUS	5	4	.762	func/f129.bmp
19.059	.960	.445	FAMOUS	6	4	.675	func/f129.bmp
22.199	.871	.415	SCRAMBLED	17	4	1.057	func/s124.bmp
25.44	.932	.592	SCRAMBLED	18	4	.941	func/s124.bmp
28.112	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.691	.930	.535	SCRAMBLED	17	4	1.147	func/s116.bmp
51.982	.965	.590	UNFAMILIAR	15	7	.861	func/u119.bmp
55.206	.989	.459	FAMOUS	5	7	.851	func/f124.bmp
58.38	.814	.415	UNFAMILIAR	13	7	.785	func/u128.bmp
61.436	.978	.453	UNFAMILIAR	13	7	.787	func/u130.bmp
64.693	.876	.501	SCRAMBLED	17	4	.829	func/s123.bmp
67.784	.986	.444	SCRAMBLED	18	4	.578	func/s123.bmp
71.108	.978	.558	FAMOUS	5	4	.719	func/f123.bmp
74.315	.919	.459	SCRAMBLED	19	4	.563	func/s116.bmp
77.422	.914	.426	SCRAMBLED	17	4	.642	func/s114.bmp
80.596	.961	.501	SCRAMBLED	18	4	.598	func/s114.bmp
83.736	.851	.416	FAMOUS	7	4	.657	func/f124.bmp
86.926	.868	.574	FAMOUS	5	7	.935	func/f127.bmp
90.033	.865	.474	UNFAMILIAR	15	7	.880	func/u128.bmp
93.257	.807	.587	UNFAMILIAR	13	4	.917	func/u116.bmp
96.297	.950	.455	UNFAMILIAR	14	4	.683	func/u116.bmp
99.537	.813	.524	UNFAMILIAR	15	7	.861	func/u130.bmp
102.527	.853	.401	UNFAMILIAR	13	7	1.068	func/u127.bmp
105.617	.950	.472	UNFAMILIAR	13	7	.709	func/u124.bmp
