onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.933	.436	UNFAMILIAR	13	4	.805	func/u102.bmp
3.223	.914	.508	FAMOUS	5	4	.775	func/f112.bmp
6.431	.938	.429	FAMOUS	6	4	.677	func/f112.bmp
9.755	.888	.593	UNFAMILIAR	13	7	.935	func/u107.bmp
12.962	.801	.546	UNFAMILIAR	14	7	.724	func/u107.bmp
16.035	.904	.507	SCRAMBLED	17	4	.715	func/s099.bmp
19.293	.984	.584	SCRAMBLED	18	4	.695	func/s099.bmp
22.483	.803	.448	UNFAMILIAR	13	4	.835	func/u099.bmp
25.623	.995	.558	UNFAMILIAR	14	4	.881	func/u099.bmp
28.363	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.941	.958	.517	SCRAMBLED	17	4	.782	func/s109.bmp
52.132	.835	.467	UNFAMILIAR	15	4	.755	func/u102.bmp
55.189	.890	.452	UNFAMILIAR	13	4	.706	func/u105.bmp
58.262	.814	.405	SCRAMBLED	17	4	.761	func/s105.bmp
61.436	.804	.600	SCRAMBLED	18	4	.636	func/s105.bmp
64.559	.953	.547	UNFAMILIAR	13	4	.728	func/u100.bmp
67.783	.940	.468	FAMOUS	5	4	.651	func/f110.bmp
70.924	.807	.434	SCRAMBLED	17	4	.672	func/s113.bmp
74.03	1.000	.529	SCRAMBLED	19	4	.736	func/s109.bmp
77.371	.967	.565	SCRAMBLED	17	4	.597	func/s101.bmp
80.578	.997	.469	UNFAMILIAR	15	4	.766	func/u105.bmp
83.919	.837	.558	FAMOUS	5	4	.531	func/f103.bmp
86.959	.929	.431	SCRAMBLED	17	4	.561	func/s103.bmp
90.183	.810	.533	SCRAMBLED	18	4	.697	func/s103.bmp
93.29	.870	.523	UNFAMILIAR	15	4	.583	func/u100.bmp
96.38	.890	.455	SCRAMBLED	17	4	.537	func/s112.bmp
99.554	.952	.503	SCRAMBLED	18	4	.593	func/s112.bmp
102.811	.841	.546	FAMOUS	7	4	.614	func/f110.bmp
105.968	.810	.522	FAMOUS	5	4	.625	func/f100.bmp
109.041	.943	.495	FAMOUS	6	4	.634	func/f100.bmp
112.265	.851	.509	SCRAMBLED	19	4	.936	func/s113.bmp
114.854	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
135.483	.979	.594	UNFAMILIAR	13	4	.705	func/u109.bmp
