onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.801	.514	SCRAMBLED	17	7	1.048	func/s017.bmp
3.024	.960	.411	FAMOUS	5	4	.862	func/f027.bmp
6.431	.842	.572	FAMOUS	6	4	1.197	func/f027.bmp
9.454	.909	.402	SCRAMBLED	17	4	1.238	func/s019.bmp
12.645	.891	.505	UNFAMILIAR	13	4	1.175	func/u028.bmp
15.802	.915	.468	UNFAMILIAR	13	4	1.201	func/u031.bmp
19.092	.911	.583	UNFAMILIAR	13	4	.953	func/u019.bmp
22.35	.817	.584	UNFAMILIAR	14	4	.952	func/u019.bmp
25.39	.833	.457	SCRAMBLED	19	7	1.114	func/s017.bmp
28.53	.903	.548	UNFAMILIAR	13	4	1.471	func/u025.bmp
31.186	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
51.765	.822	.538	SCRAMBLED	17	4	1.287	func/s029.bmp
54.905	.913	.536	SCRAMBLED	19	4	.929	func/s019.bmp
58.079	.828	.498	FAMOUS	5	4	1.142	func/f028.bmp
61.236	.886	.562	FAMOUS	6	4	1.165	func/f028.bmp
64.426	.868	.536	UNFAMILIAR	15	4	.983	func/u028.bmp
67.466	.832	.404	UNFAMILIAR	13	4	.828	func/u029.bmp
70.657	.896	.598	UNFAMILIAR	14	4	.877	func/u029.bmp
73.897	.860	.571	UNFAMILIAR	15	4	1.068	func/u031.bmp
77.121	.853	.590	UNFAMILIAR	13	4	1.057	func/u030.bmp
80.228	.987	.475	UNFAMILIAR	14	4	1.047	func/u030.bmp
83.552	.899	.553	SCRAMBLED	17	7	1.002	func/s031.bmp
86.792	.946	.577	SCRAMBLED	18	7	.938	func/s031.bmp
90.084	.893	.585	UNFAMILIAR	15	4	1.509	func/u025.bmp
93.157	.967	.403	FAMOUS	5	7	1.082	func/f030.bmp
96.347	.819	.455	SCRAMBLED	19	7	1.213	func/s029.bmp
99.504	.932	.546	SCRAMBLED	17	7	1.302	func/s024.bmp
102.661	.966	.463	SCRAMBLED	18	7	1.161	func/s024.bmp
105.901	.831	.501	FAMOUS	5	7	1.047	func/f021.bmp
108.474	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
129.12	.858	.597	SCRAMBLED	17	4	1.537	func/s027.bmp
132.193	.844	.449	SCRAMBLED	18	4	1.038	func/s027.bmp
135.25	.925	.429	SCRAMBLED	17	4	1.216	func/s028.bmp
138.457	.832	.515	SCRAMBLED	18	4	.845	func/s028.bmp
141.531	.923	.484	SCRAMBLED	17	4	.862	func/s020.bmp
144.771	.907	.536	SCRAMBLED	18	4	.773	func/s020.bmp
148.045	.801	.593	FAMOUS	7	7	.909	func/f030.bmp
151.102	.837	.496	SCRAMBLED	17	4	.984	func/s021.bmp
154.225	.945	.502	SCRAMBLED	18	4	.876	func/s021.bmp
157.466	.835	.530	SCRAMBLED	17	4	.820	func/s030.bmp
160.589	.964	.532	FAMOUS	7	7	1.017	func/f021.bmp
163.863	.901	.549	UNFAMILIAR	13	4	1.337	func/u032.bmp
166.953	.833	.424	FAMOUS	5	4	1.312	func/f020.bmp
169.977	.879	.428	FAMOUS	6	4	.922	func/f020.bmp
173.184	.810	.556	UNFAMILIAR	13	4	.789	func/u024.bmp
176.358	.930	.598	FAMOUS	5	4	.870	func/f024.bmp
179.648	.884	.590	FAMOUS	6	4	.730	func/f024.bmp
182.722	.810	.429	UNFAMILIAR	13	4	.852	func/u026.bmp
185.829	.904	.525	UNFAMILIAR	14	4	.684	func/u026.bmp
189.036	.895	.529	SCRAMBLED	19	4	.985	func/s030.bmp
191.675	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
212.17	.858	.459	FAMOUS	5	4	.918	func/f032.bmp
215.327	.891	.530	UNFAMILIAR	15	4	.953	func/u032.bmp
218.501	.846	.516	UNFAMILIAR	13	4	.889	func/u027.bmp
221.675	.999	.561	FAMOUS	5	4	.974	func/f023.bmp
224.999	.814	.554	UNFAMILIAR	15	4	.784	func/u024.bmp
228.206	.882	.568	FAMOUS	5	7	.891	func/f031.bmp
231.379	.817	.526	FAMOUS	5	4	1.174	func/f026.bmp
234.436	.846	.476	FAMOUS	6	4	.869	func/f026.bmp
237.643	.901	.598	SCRAMBLED	17	4	.936	func/s025.bmp
