onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.905	.541	SCRAMBLED	17	4	.874	func/s132.bmp
3.173	.990	.465	FAMOUS	5	7	.850	func/f145.bmp
6.648	.814	.598	FAMOUS	5	7	1.045	func/f142.bmp
9.705	.881	.474	FAMOUS	6	7	.733	func/f142.bmp
12.895	.865	.545	FAMOUS	5	7	.956	func/f143.bmp
16.069	.816	.541	FAMOUS	6	7	.708	func/f143.bmp
19.142	.927	.495	UNFAMILIAR	13	7	.952	func/u137.bmp
22.266	.811	.430	UNFAMILIAR	14	7	.766	func/u137.bmp
25.439	.925	.594	UNFAMILIAR	13	7	.862	func/u142.bmp
28.631	.879	.501	SCRAMBLED	19	7	.680	func/s132.bmp
31.252	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
51.714	.819	.423	UNFAMILIAR	13	4	1.193	func/u139.bmp
54.838	1.000	.547	UNFAMILIAR	14	4	.647	func/u139.bmp
58.112	.834	.510	FAMOUS	7	7	.879	func/f145.bmp
61.152	.948	.445	UNFAMILIAR	13	4	.986	func/u138.bmp
64.309	.825	.445	UNFAMILIAR	14	4	.745	func/u138.bmp
67.316	.974	.411	UNFAMILIAR	13	4	.670	func/u140.bmp
70.539	.921	.479	FAMOUS	5	4	.601	func/f133.bmp
73.813	.871	.572	UNFAMILIAR	13	4	.640	func/u146.bmp
76.937	.823	.482	UNFAMILIAR	15	4	.678	func/u142.bmp
79.943	.967	.401	SCRAMBLED	17	4	.716	func/s140.bmp
83.234	.962	.563	SCRAMBLED	18	4	.680	func/s140.bmp
86.541	.928	.573	UNFAMILIAR	13	7	.834	func/u133.bmp
89.648	.865	.405	UNFAMILIAR	14	7	.778	func/u133.bmp
92.855	.810	.572	UNFAMILIAR	13	4	.852	func/u144.bmp
95.879	.837	.440	UNFAMILIAR	14	4	.686	func/u144.bmp
98.969	.856	.474	UNFAMILIAR	15	4	.616	func/u140.bmp
102.193	.951	.585	SCRAMBLED	17	4	.659	func/s142.bmp
105.316	.964	.413	FAMOUS	7	4	1.229	func/f133.bmp
108.022	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
128.585	.896	.533	SCRAMBLED	17	4	.781	func/s143.bmp
131.758	.886	.513	UNFAMILIAR	15	7	1.002	func/u146.bmp
134.915	.975	.501	FAMOUS	5	4	1.032	func/f137.bmp
138.206	.856	.543	FAMOUS	6	4	.591	func/f137.bmp
141.346	.839	.467	SCRAMBLED	17	4	.748	func/s136.bmp
144.37	.845	.411	SCRAMBLED	18	4	.555	func/s136.bmp
147.577	.906	.596	UNFAMILIAR	13	7	.798	func/u136.bmp
150.834	.843	.577	UNFAMILIAR	14	7	.744	func/u136.bmp
153.924	.974	.482	FAMOUS	5	4	.758	func/f132.bmp
157.114	.932	.444	FAMOUS	6	4	.670	func/f132.bmp
160.255	.999	.435	SCRAMBLED	19	4	.838	func/s142.bmp
163.462	.880	.418	SCRAMBLED	17	4	.830	func/s133.bmp
166.569	.818	.463	SCRAMBLED	19	4	.677	func/s143.bmp
169.592	.935	.435	SCRAMBLED	17	4	.625	func/s134.bmp
172.716	.919	.421	UNFAMILIAR	13	4	.712	func/u132.bmp
175.839	.824	.425	SCRAMBLED	17	4	.695	func/s135.bmp
178.879	.988	.438	SCRAMBLED	18	4	.688	func/s135.bmp
182.07	.832	.427	UNFAMILIAR	13	4	.527	func/u131.bmp
185.193	.959	.533	SCRAMBLED	17	4	.799	func/s145.bmp
188.334	.909	.410	SCRAMBLED	19	4	.823	func/s133.bmp
190.989	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
211.535	.823	.512	SCRAMBLED	17	4	.824	func/s139.bmp
214.558	.840	.426	SCRAMBLED	19	4	1.088	func/s134.bmp
217.632	.894	.464	SCRAMBLED	17	4	.741	func/s138.bmp
220.889	.986	.598	SCRAMBLED	18	4	.680	func/s138.bmp
224.064	.836	.435	UNFAMILIAR	15	7	.795	func/u132.bmp
227.22	.911	.563	FAMOUS	5	4	.742	func/f139.bmp
230.41	.830	.453	UNFAMILIAR	13	7	.810	func/u145.bmp
233.584	.967	.571	UNFAMILIAR	14	7	.730	func/u145.bmp
236.741	.862	.431	UNFAMILIAR	15	7	.902	func/u131.bmp
239.931	.873	.556	FAMOUS	5	4	.970	func/f138.bmp
243.172	.978	.590	FAMOUS	6	7	.817	func/f138.bmp
246.413	.966	.501	SCRAMBLED	19	7	.765	func/s145.bmp
249.619	.895	.483	UNFAMILIAR	13	n/a	0	func/u141.bmp
252.743	.806	.467	SCRAMBLED	19	4	.693	func/s139.bmp
255.833	.840	.514	SCRAMBLED	17	4	.947	func/s141.bmp
258.907	.972	.453	SCRAMBLED	18	4	.678	func/s141.bmp
262.181	.818	.521	FAMOUS	5	4	.626	func/f134.bmp
265.287	.967	.528	FAMOUS	6	4	.674	func/f134.bmp
268.511	.861	.493	FAMOUS	7	4	.798	func/f139.bmp
271.117	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
291.646	.890	.491	SCRAMBLED	17	4	.867	func/s144.bmp
294.719	.827	.414	SCRAMBLED	18	4	.637	func/s144.bmp
297.876	.870	.560	SCRAMBLED	17	4	.613	func/s137.bmp
301.117	.876	.594	SCRAMBLED	17	4	.592	func/s146.bmp
304.224	.822	.456	SCRAMBLED	18	4	.545	func/s146.bmp
307.314	.842	.493	UNFAMILIAR	15	4	.578	func/u141.bmp
310.371	.883	.439	FAMOUS	5	4	.946	func/f141.bmp
313.594	.981	.568	FAMOUS	5	4	.844	func/f135.bmp
316.802	.915	.465	UNFAMILIAR	13	7	.767	func/u134.bmp
320.059	.961	.577	UNFAMILIAR	13	4	.734	func/u143.bmp
323.299	.912	.513	SCRAMBLED	19	4	.829	func/s137.bmp
326.49	.908	.508	FAMOUS	5	7	.891	func/f140.bmp
329.63	.889	.455	FAMOUS	6	7	.771	func/f140.bmp
332.77	.989	.472	FAMOUS	5	7	.941	func/f144.bmp
335.944	.919	.406	FAMOUS	6	7	.753	func/f144.bmp
339.034	.847	.404	FAMOUS	7	7	.782	func/f141.bmp
342.241	.888	.596	FAMOUS	5	4	.965	func/f131.bmp
345.432	.834	.525	FAMOUS	6	7	.716	func/f131.bmp
348.522	.955	.500	FAMOUS	7	4	.691	func/f135.bmp
351.228	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
371.69	.860	.422	FAMOUS	5	4	1.150	func/f136.bmp
374.78	.968	.455	UNFAMILIAR	15	7	.859	func/u134.bmp
378.004	.899	.497	SCRAMBLED	17	4	.737	func/s131.bmp
381.161	.959	.492	UNFAMILIAR	15	4	.847	func/u143.bmp
384.385	.828	.498	UNFAMILIAR	13	7	.868	func/u135.bmp
387.391	.813	.406	UNFAMILIAR	14	4	.796	func/u135.bmp
390.431	.946	.452	FAMOUS	5	7	.734	func/f146.bmp
393.171	.012	0	n/a	999	0	0	func/Circle.bmp
