onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.866	.461	SCRAMBLED	17	7	.925	func/s015.bmp
3.106	.887	.480	SCRAMBLED	18	7	1.017	func/s015.bmp
6.497	.818	.585	FAMOUS	5	4	1.008	func/f007.bmp
9.554	.883	.469	SCRAMBLED	17	7	.975	func/s016.bmp
12.644	.920	.449	SCRAMBLED	17	7	1.244	func/s001.bmp
15.868	.868	.508	UNFAMILIAR	13	4	1.103	func/u005.bmp
19.125	.935	.593	FAMOUS	5	4	1.080	func/f003.bmp
22.249	.873	.422	FAMOUS	6	4	.947	func/f003.bmp
25.456	.867	.564	FAMOUS	5	7	1.148	func/f008.bmp
28.529	.803	.436	FAMOUS	6	7	1.386	func/f008.bmp
31.536	.813	.444	FAMOUS	7	4	1.257	func/f007.bmp
34.092	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
54.671	.827	.540	UNFAMILIAR	13	4	1.087	func/u003.bmp
57.828	.928	.565	SCRAMBLED	19	7	.710	func/s016.bmp
61.018	.975	.491	UNFAMILIAR	13	4	.757	func/u001.bmp
64.175	.847	.412	UNFAMILIAR	14	4	.988	func/u001.bmp
67.198	.908	.402	SCRAMBLED	19	7	1.046	func/s001.bmp
70.372	.880	.498	FAMOUS	5	7	.950	func/f004.bmp
73.546	.912	.534	FAMOUS	6	7	.927	func/f004.bmp
76.686	.903	.461	UNFAMILIAR	15	4	.890	func/u005.bmp
79.943	.807	.573	SCRAMBLED	17	7	.921	func/s004.bmp
83.067	.952	.534	FAMOUS	5	4	1.021	func/f013.bmp
86.191	.818	.403	FAMOUS	6	4	.962	func/f013.bmp
89.264	.824	.463	UNFAMILIAR	13	4	.999	func/u011.bmp
92.287	.932	.427	UNFAMILIAR	14	4	.898	func/u011.bmp
95.461	.818	.472	UNFAMILIAR	15	4	1.036	func/u003.bmp
98.618	.970	.574	UNFAMILIAR	13	4	.939	func/u012.bmp
101.959	.950	.589	UNFAMILIAR	14	4	1.260	func/u012.bmp
105.133	.824	.452	FAMOUS	5	4	1.109	func/f012.bmp
107.705	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
128.267	.931	.519	UNFAMILIAR	13	4	1.068	func/u014.bmp
131.524	.876	.564	SCRAMBLED	19	7	1.100	func/s004.bmp
134.732	.887	.544	FAMOUS	5	4	.820	func/f001.bmp
137.955	.988	.534	SCRAMBLED	17	7	.936	func/s009.bmp
141.28	.936	.568	SCRAMBLED	18	7	.841	func/s009.bmp
144.403	.905	.424	FAMOUS	5	4	.936	func/f015.bmp
147.593	.956	.512	UNFAMILIAR	13	4	1.265	func/u002.bmp
150.884	.918	.552	UNFAMILIAR	14	4	.859	func/u002.bmp
154.124	.868	.559	FAMOUS	7	4	.848	func/f012.bmp
157.248	.994	.463	UNFAMILIAR	13	4	.955	func/u010.bmp
160.573	.811	.568	UNFAMILIAR	15	4	.851	func/u014.bmp
163.562	.925	.416	UNFAMILIAR	13	4	1.069	func/u013.bmp
166.652	.844	.400	FAMOUS	7	4	.978	func/f001.bmp
169.676	.981	.413	SCRAMBLED	17	7	1.115	func/s003.bmp
173.016	.852	.590	SCRAMBLED	18	7	1.003	func/s003.bmp
