onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.801	.524	UNFAMILIAR	13	4	.762	func/u044.bmp
3.157	.865	.568	SCRAMBLED	17	7	1.200	func/s047.bmp
6.448	.989	.564	SCRAMBLED	18	7	.989	func/s047.bmp
9.672	.968	.455	FAMOUS	5	4	.902	func/f037.bmp
12.845	.917	.436	FAMOUS	6	4	.821	func/f037.bmp
16.086	.883	.555	UNFAMILIAR	13	4	.789	func/u039.bmp
19.293	.812	.562	UNFAMILIAR	14	4	.735	func/u039.bmp
22.366	.910	.485	UNFAMILIAR	13	4	.804	func/u043.bmp
25.59	.945	.544	UNFAMILIAR	14	4	.729	func/u043.bmp
28.28	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.808	.887	.467	SCRAMBLED	17	7	1.285	func/s034.bmp
52.049	.872	.574	SCRAMBLED	18	7	.787	func/s034.bmp
55.139	.984	.443	UNFAMILIAR	15	4	.785	func/u044.bmp
58.363	.936	.467	FAMOUS	5	7	1.212	func/f041.bmp
61.503	.940	.436	FAMOUS	6	7	.899	func/f041.bmp
64.694	.835	.484	FAMOUS	5	4	.843	func/f036.bmp
67.817	.978	.508	FAMOUS	5	7	.906	func/f040.bmp
71.008	.948	.436	FAMOUS	5	4	.858	func/f038.bmp
74.298	.953	.550	SCRAMBLED	17	7	1.098	func/s041.bmp
77.572	.840	.560	UNFAMILIAR	13	4	.893	func/u033.bmp
80.729	.904	.543	UNFAMILIAR	13	4	.833	func/u042.bmp
83.953	.805	.544	UNFAMILIAR	14	4	.893	func/u042.bmp
87.11	.810	.581	FAMOUS	7	4	.852	func/f036.bmp
90.25	.922	.527	SCRAMBLED	17	7	1.020	func/s039.bmp
93.507	.876	.557	SCRAMBLED	18	7	1.040	func/s039.bmp
96.664	.802	.513	FAMOUS	7	7	.857	func/f040.bmp
99.738	.993	.515	UNFAMILIAR	13	4	.875	func/u047.bmp
102.996	.970	.501	FAMOUS	7	4	.817	func/f038.bmp
106.252	.816	.511	UNFAMILIAR	13	4	.815	func/u041.bmp
109.359	.926	.521	SCRAMBLED	19	7	.919	func/s041.bmp
112.032	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
132.661	.957	.596	SCRAMBLED	17	7	1.111	func/s033.bmp
135.801	.836	.405	UNFAMILIAR	15	7	1.338	func/u033.bmp
