onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	reported_gs	correct_gs	included_trial	reason_for_exclusion
9.97999999998137	25.02	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
35	8.84760159999132	1	stimulus	n/a	n/a	CCGOOGQO	2	2	0	test trial
35.7600000000093	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
36.3699999999953	0	1	foot step	1	1	n/a	n/a	n/a	0	test trial
37.0600000000559	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
37.7099999999627	0	1	foot step	3	3	n/a	n/a	n/a	0	test trial
38.3800000000047	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
39.0600000000559	0	1	foot step	1	1	n/a	n/a	n/a	0	test trial
39.7199999999721	0	1	foot step	3	3	n/a	n/a	n/a	0	test trial
40.4799999999814	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
41.1199999999953	0	1	foot step	4	4	n/a	n/a	n/a	0	test trial
41.7900000000373	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
42.4200000000419	0	1	foot step	4	4	n/a	n/a	n/a	0	test trial
43.0600000000559	0	1	foot step	1	1	n/a	n/a	n/a	0	test trial
43.8399999999674	5	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
56.4799999999814	24.02	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
80.5023911000462	9.53825400001369	2	stimulus	n/a	n/a	CGGOGQOQ	3	3	1	n/a
81.5523911000928	0	2	foot step	2	2	n/a	n/a	n/a	1	n/a
82.212391100009	0	2	foot step	1	1	n/a	n/a	n/a	1	n/a
82.9323911000974	0	2	foot step	2	2	n/a	n/a	n/a	1	n/a
83.5823911000043	0	2	foot step	3	3	n/a	n/a	n/a	1	n/a
84.3423911000136	0	2	foot step	2	2	n/a	n/a	n/a	1	n/a
84.9923911000369	0	2	foot step	1	1	n/a	n/a	n/a	1	n/a
85.6223911000416	0	2	foot step	3	3	n/a	n/a	n/a	1	n/a
86.3823911000509	0	2	foot step	2	2	n/a	n/a	n/a	1	n/a
87.0523911000928	0	2	foot step	4	4	n/a	n/a	n/a	1	n/a
87.7423911000369	0	2	foot step	2	2	n/a	n/a	n/a	1	n/a
88.3823911000509	0	2	foot step	4	4	n/a	n/a	n/a	1	n/a
89.0123911000555	0	2	foot step	1	1	n/a	n/a	n/a	1	n/a
90.0400000000373	5	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
98.1600000000326	22.02	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
120.188334100065	9.83019909996074	3	stimulus	n/a	n/a	COQGQOCO	1	1	1	n/a
121.278334100032	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
121.918334100046	0	3	foot step	1	1	n/a	n/a	n/a	1	n/a
122.578334100079	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
123.228334100102	0	3	foot step	3	3	n/a	n/a	n/a	1	n/a
123.938334100065	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
124.55833410006	0	3	foot step	1	1	n/a	n/a	n/a	1	n/a
125.208334100083	0	3	foot step	3	3	n/a	n/a	n/a	1	n/a
125.928334100056	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
126.578334100079	0	3	foot step	4	4	n/a	n/a	n/a	1	n/a
127.248334100121	0	3	foot step	2	2	n/a	n/a	n/a	1	n/a
127.888334100018	0	3	foot step	4	4	n/a	n/a	n/a	1	n/a
128.548334100051	0	3	foot step	1	1	n/a	n/a	n/a	1	n/a
130.020000000019	5	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
137.459999999963	21.02	4	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
