onset	duration	trial_type	easy_par	hard_par
16.009	4.500	easy_par	-0.208	n/a
21.253	4.500	easy_par	-0.208	n/a
31.759	4.500	easy_par	-0.208	n/a
37.003	4.500	easy_par	-0.208	n/a
42.264	4.500	hard_par	n/a	-0.167
47.508	4.500	hard_par	n/a	-0.167
52.752	4.500	easy_par	-0.208	n/a
58.013	4.500	easy_par	-0.208	n/a
63.257	4.500	hard_par	n/a	-0.167
68.501	4.500	hard_par	n/a	-0.167
73.762	4.500	easy_par	0.792	n/a
79.007	4.500	hard_par	n/a	-0.167
84.251	4.500	easy_par	-0.208	n/a
89.512	4.500	hard_par	n/a	0.833
94.756	4.500	easy_par	-0.208	n/a
105.261	4.500	hard_par	n/a	0.833
110.505	4.500	hard_par	n/a	-0.167
115.766	4.500	hard_par	n/a	-0.167
121.011	4.500	easy_par	-0.208	n/a
126.255	4.500	hard_par	n/a	-0.167
131.516	4.500	hard_par	n/a	-0.167
136.760	4.500	hard_par	n/a	-0.167
142.004	4.500	hard_par	n/a	-0.167
147.265	4.500	hard_par	n/a	-0.167
152.510	4.500	hard_par	n/a	0.833
157.754	4.500	hard_par	n/a	0.833
163.015	4.500	easy_par	-0.208	n/a
168.259	4.500	easy_par	-0.208	n/a
178.764	4.500	easy_par	-0.208	n/a
184.008	4.500	easy_par	-0.208	n/a
189.253	4.500	hard_par	n/a	-0.167
194.514	4.500	easy_par	-0.208	n/a
199.758	4.500	hard_par	n/a	-0.167
205.002	4.500	hard_par	n/a	-0.167
210.263	4.500	hard_par	n/a	0.833
215.507	4.500	hard_par	n/a	-0.167
220.751	4.500	hard_par	n/a	-0.167
226.012	4.500	easy_par	-0.208	n/a
231.257	4.500	hard_par	n/a	-0.167
236.501	4.500	easy_par	0.792	n/a
241.762	4.500	hard_par	n/a	0.833
252.267	4.500	easy_par	0.792	n/a
257.511	4.500	hard_par	n/a	-0.167
262.755	4.500	hard_par	n/a	-0.167
268.016	4.500	hard_par	n/a	-0.167
273.261	4.500	hard_par	n/a	-0.167
278.505	4.500	hard_par	n/a	-0.167
283.766	4.500	hard_par	n/a	-0.167
289.010	4.500	easy_par	-0.208	n/a
294.254	4.500	easy_par	-0.208	n/a
299.515	4.500	hard_par	n/a	-0.167
304.759	4.500	hard_par	n/a	0.833
310.004	4.500	hard_par	n/a	-0.167
315.265	4.500	easy_par	-0.208	n/a
325.753	4.500	easy_par	-0.208	n/a
331.014	4.500	easy_par	-0.208	n/a
336.258	4.500	hard_par	n/a	-0.167
341.502	4.500	hard_par	n/a	-0.167
346.763	4.500	hard_par	n/a	-0.167
352.008	4.500	easy_par	-0.208	n/a
357.252	4.500	easy_par	-0.208	n/a
362.513	4.500	easy_par	0.792	n/a
367.757	4.500	hard_par	n/a	-0.167
373.001	4.500	easy_par	0.792	n/a
378.262	4.500	easy_par	-0.208	n/a
383.506	4.500	hard_par	n/a	-0.167
388.767	4.500	easy_par	-0.208	n/a
399.256	4.500	easy_par	-0.208	n/a
404.517	4.500	hard_par	n/a	0.833
409.761	4.500	hard_par	n/a	-0.167
415.005	4.500	easy_par	-0.208	n/a
420.266	4.500	easy_par	0.792	n/a
425.510	4.500	easy_par	0.792	n/a
430.755	4.500	easy_par	-0.208	n/a
436.015	4.500	easy_par	-0.208	n/a
441.260	4.500	easy_par	-0.208	n/a
446.504	4.500	easy_par	-0.208	n/a
451.765	4.500	hard_par	n/a	-0.167
457.009	4.500	easy_par	-0.208	n/a
462.253	4.500	easy_par	-0.208	n/a
472.759	4.500	hard_par	n/a	-0.167
478.003	4.500	easy_par	0.792	n/a
483.264	4.500	easy_par	-0.208	n/a
488.508	4.500	easy_par	-0.208	n/a
493.752	4.500	hard_par	n/a	-0.167
499.013	4.500	hard_par	n/a	-0.167
504.257	4.500	easy_par	-0.208	n/a
509.502	4.500	hard_par	n/a	-0.167
514.763	4.500	hard_par	n/a	-0.167
520.007	4.500	easy_par	0.792	n/a
525.251	4.500	easy_par	-0.208	n/a
530.512	4.500	hard_par	n/a	-0.167
535.756	4.500	easy_par	0.792	n/a
546.261	4.500	easy_par	-0.208	n/a
551.506	4.500	easy_par	-0.208	n/a
556.766	4.500	hard_par	n/a	-0.167
