onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.01	6.0	rocknroll	5	6	612	0	rocknroll_002.wav	rocknroll	6	0	0.006199999999807915	1725.6799
12.0	6.0	symphonic	5	6	618	6	symphonic_003.wav	symphonic	6	0	0.003999999999905413	1737.6793
24.0	6.0	rocknroll	5	6	624	12	rocknroll_001.wav	rocknroll	6	0	0.0025000000000545697	1749.6795
36.0	6.0	metal	5	6	630	18	metal_004.wav	metal	6	0	0.0025000000000545697	1761.6792
48.01	6.0	symphonic	5	6	636	24	symphonic_002.wav	symphonic	8	1	0.012600000000020373	1773.6792
62.0	6.0	country	5	6	643	31	country_003.wav	country	6	0	0.0027000000000043656	1787.6794
74.0	6.0	country	5	6	649	37	country_002.wav	country	6	0	0.003300000000081127	1799.6802
86.0	6.0	ambient	5	6	655	43	ambient_001.wav	ambient	6	0	0.004099999999880311	1811.6793
98.01	6.0	ambient	5	6	661	49	ambient_004.wav	ambient	8	1	0.007399999999961437	1823.6795
112.0	6.0	country	5	6	668	56	country_000.wav	country	4	0	0.0036999999999807187	1837.6796
122.0	6.0	symphonic	5	6	673	61	symphonic_001.wav	symphonic	6	0	0.002899999999954161	1847.6793
134.0	6.0	symphonic	5	6	679	67	symphonic_004.wav	symphonic	4	0	0.002600000000029468	1859.6795
144.0	6.0	ambient	5	6	684	72	ambient_003.wav	ambient	6	0	0.0036999999999807187	1869.6793
156.0	6.0	metal	5	6	690	78	metal_003.wav	metal	4	0	0.003300000000081127	1881.6793
166.0	6.0	metal	5	6	695	83	metal_000.wav	metal	6	0	0.0035000000000309233	1891.6795
178.0	6.0	ambient	5	6	701	89	ambient_000.wav	ambient	6	0	0.0035000000000309233	1903.6794
190.01	6.0	rocknroll	5	6	707	95	rocknroll_003.wav	rocknroll	8	1	0.014800000000150247	1915.6797
204.0	6.0	country	5	6	714	102	country_004.wav	country	6	0	0.0024000000000796717	1929.6802
216.0	6.0	rocknroll	5	6	720	108	rocknroll_004.wav	rocknroll	4	0	0.002600000000029468	1941.6801
226.0	6.0	ambient	5	6	725	113	ambient_002.wav	ambient	4	0	0.003400000000056025	1951.6798
236.0	6.0	symphonic	5	6	730	118	symphonic_000.wav	symphonic	6	0	0.0022000000001298763	1961.6795
248.01	6.0	metal	5	6	736	124	metal_002.wav	metal	8	1	0.0102999999999156	1973.6794
262.01	6.0	country	5	6	743	131	country_001.wav	country	8	1	0.010200000000168076	1987.6798
276.0	6.0	metal	5	6	750	138	metal_001.wav	metal	6	0	0.002600000000029468	2001.6798
288.0	6.0	rocknroll	5	6	756	144	rocknroll_000.wav	rocknroll	6	0	0.003899999999930515	2013.6794
