onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
0.000	3.000	parametric gain	-0.139	n/a	n/a	20	15	-5.210	4	0	1.155
4.000	3.000	parametric gain	-0.189	n/a	n/a	18	12	-2.170	4	0	1.098
8.000	3.000	parametric gain	-0.389	n/a	n/a	10	15	-15.210	4	0	0.963
18.000	3.000	parametric gain	0.211	n/a	n/a	34	16	7.110	2	1	1.206
24.000	3.000	parametric gain	-0.189	n/a	n/a	18	5	9.600	2	1	1.350
28.000	3.000	parametric gain	0.011	n/a	n/a	26	13	4.150	3	0	1.557
38.000	3.000	parametric gain	0.161	n/a	n/a	32	17	3.420	3	0	1.106
42.000	3.000	parametric gain	-0.239	n/a	n/a	16	5	7.600	2	1	1.157
46.000	3.000	parametric gain	-0.089	n/a	n/a	22	7	10.230	2	1	1.386
52.000	3.000	parametric gain	0.261	n/a	n/a	36	8	22.550	1	1	1.294
56.000	3.000	parametric gain	-0.239	n/a	n/a	16	10	-0.810	4	0	1.484
62.000	3.000	parametric gain	0.111	n/a	n/a	30	13	8.150	2	1	1.284
74.000	3.000	parametric gain	-0.289	n/a	n/a	14	17	-14.580	4	0	0.975
78.000	3.000	parametric gain	0.061	n/a	n/a	28	19	-3.940	4	0	1.067
82.000	3.000	parametric gain	-0.289	n/a	n/a	14	20	-19.620	4	0	1.356
86.000	3.000	parametric gain	0.011	n/a	n/a	26	16	-0.890	4	0	1.663
90.000	3.000	parametric gain	0.361	n/a	n/a	40	5	31.600	1	1	1.035
94.000	3.000	parametric gain	0.061	n/a	n/a	28	12	7.830	2	1	1.717
98.000	3.000	parametric gain	-0.139	n/a	n/a	20	16	-6.890	4	0	1.396
102.000	3.000	parametric gain	0.011	n/a	n/a	26	5	17.600	1	1	1.246
106.000	3.000	parametric gain	0.161	n/a	n/a	32	20	-1.620	4	0	1.436
110.000	3.000	parametric gain	-0.189	n/a	n/a	18	17	-10.580	4	0	1.012
116.000	3.000	parametric gain	-0.139	n/a	n/a	20	6	9.910	1	1	1.096
120.000	3.000	parametric gain	-0.139	n/a	n/a	20	18	-10.260	4	0	1.284
126.000	3.000	parametric gain	0.361	n/a	n/a	40	7	28.230	1	1	0.871
130.000	3.000	parametric gain	0.261	n/a	n/a	36	6	25.910	1	1	0.917
134.000	3.000	parametric gain	-0.239	n/a	n/a	16	20	-17.620	4	0	0.983
140.000	3.000	parametric gain	0.361	n/a	n/a	40	15	14.790	2	1	1.328
148.000	3.000	parametric gain	-0.389	n/a	n/a	10	6	-0.090	4	0	1.144
156.000	3.000	parametric gain	-0.339	n/a	n/a	12	15	-13.210	4	0	0.944
