onset	duration	onset_sample	stim_type	trigger	stim_file
26.963	0	27513	Famous	5	meg/f108.bmp
30.528	0	31078	Scrambled	17	meg/s141.bmp
34.037	0	34587	Scrambled	18	meg/s141.bmp
37.474	0	38024	Unfamiliar	13	meg/u132.bmp
40.965	0	41515	Unfamiliar	14	meg/u132.bmp
44.309	0	44859	Scrambled	17	meg/s033.bmp
47.929	0	48479	Scrambled	18	meg/s033.bmp
51.421	0	51971	Scrambled	17	meg/s062.bmp
54.93	0	55480	Famous	5	meg/f102.bmp
58.33	0	58880	Famous	6	meg/f102.bmp
61.711	0	62261	Famous	7	meg/f108.bmp
65.204	0	65754	Unfamiliar	13	meg/u106.bmp
68.878	0	69428	Scrambled	17	meg/s017.bmp
72.442	0	72992	Unfamiliar	13	meg/u024.bmp
75.971	0	76521	Famous	5	meg/f051.bmp
79.646	0	80196	Scrambled	19	meg/s062.bmp
83.119	0	83669	Scrambled	17	meg/s025.bmp
86.629	0	87179	Unfamiliar	13	meg/u097.bmp
90.212	0	90762	Unfamiliar	15	meg/u106.bmp
93.813	0	94363	Famous	5	meg/f147.bmp
97.397	0	97947	Scrambled	19	meg/s017.bmp
100.851	0	101401	Scrambled	17	meg/s080.bmp
104.306	0	104856	Scrambled	18	meg/s080.bmp
107.705	0	108255	Unfamiliar	15	meg/u024.bmp
111.16	0	111710	Unfamiliar	13	meg/u098.bmp
114.762	0	115312	Unfamiliar	14	meg/u098.bmp
118.235	0	118785	Famous	7	meg/f051.bmp
121.91	0	122460	Unfamiliar	13	meg/u100.bmp
125.383	0	125933	Scrambled	19	meg/s025.bmp
128.819	0	129369	Famous	5	meg/f099.bmp
132.219	0	132769	Famous	6	meg/f099.bmp
135.526	0	136076	Unfamiliar	15	meg/u097.bmp
139.165	0	139715	Scrambled	17	meg/s071.bmp
142.638	0	143188	Scrambled	18	meg/s071.bmp
146.221	0	146771	Famous	7	meg/f147.bmp
149.841	0	150391	Unfamiliar	13	meg/u091.bmp
153.277	0	153827	Unfamiliar	14	meg/u091.bmp
156.842	0	157392	Scrambled	17	meg/s106.bmp
160.389	0	160939	Scrambled	18	meg/s106.bmp
163.806	0	164356	Famous	5	meg/f034.bmp
167.353	0	167903	Unfamiliar	15	meg/u100.bmp
170.844	0	171394	Scrambled	17	meg/s006.bmp
174.299	0	174849	Scrambled	18	meg/s006.bmp
177.79	0	178340	Unfamiliar	13	meg/u083.bmp
181.319	0	181869	Scrambled	17	meg/s015.bmp
184.939	0	185489	Scrambled	17	meg/s142.bmp
188.485	0	189035	Scrambled	18	meg/s142.bmp
192.087	0	192637	Famous	5	meg/f075.bmp
195.541	0	196091	Famous	7	meg/f034.bmp
199.088	0	199638	Unfamiliar	13	meg/u103.bmp
202.469	0	203019	Unfamiliar	13	meg/u071.bmp
205.924	0	206474	Unfamiliar	14	meg/u071.bmp
209.378	0	209928	Unfamiliar	15	meg/u083.bmp
212.906	0	213456	Scrambled	17	meg/s043.bmp
216.361	0	216911	Scrambled	19	meg/s015.bmp
219.742	0	220292	Unfamiliar	13	meg/u122.bmp
223.38	0	223930	Unfamiliar	13	meg/u028.bmp
227.037	0	227587	Unfamiliar	14	meg/u028.bmp
230.455	0	231005	Famous	7	meg/f075.bmp
233.799	0	234349	Unfamiliar	13	meg/u105.bmp
237.309	0	237859	Unfamiliar	15	meg/u103.bmp
240.727	0	241277	Famous	5	meg/f041.bmp
244.421	0	244971	Unfamiliar	13	meg/u022.bmp
247.82	0	248370	Unfamiliar	14	meg/u022.bmp
251.275	0	251825	Scrambled	19	meg/s043.bmp
254.785	0	255335	Unfamiliar	13	meg/u023.bmp
258.166	0	258716	Unfamiliar	15	meg/u122.bmp
261.695	0	262245	Famous	5	meg/f028.bmp
265.185	0	265735	Famous	6	meg/f028.bmp
268.677	0	269227	Unfamiliar	13	meg/u052.bmp
272.186	0	272736	Unfamiliar	14	meg/u052.bmp
275.733	0	276283	Unfamiliar	15	meg/u105.bmp
279.151	0	279701	Unfamiliar	13	meg/u017.bmp
282.661	0	283211	Famous	7	meg/f041.bmp
286.225	0	286775	Famous	5	meg/f089.bmp
289.662	0	290212	Famous	6	meg/f089.bmp
293.135	0	293685	Unfamiliar	13	meg/u104.bmp
296.497	0	297047	Unfamiliar	15	meg/u023.bmp
300.117	0	300667	Famous	5	meg/f149.bmp
303.59	0	304140	Famous	5	meg/f120.bmp
306.971	0	307521	Famous	6	meg/f120.bmp
310.408	0	310958	Scrambled	17	meg/s072.bmp
313.862	0	314412	Scrambled	18	meg/s072.bmp
317.372	0	317922	Unfamiliar	15	meg/u017.bmp
321.029	0	321579	Famous	5	meg/f013.bmp
324.484	0	325034	Famous	6	meg/f013.bmp
327.975	0	328525	Famous	5	meg/f004.bmp
331.411	0	331961	Famous	6	meg/f004.bmp
334.921	0	335471	Unfamiliar	15	meg/u104.bmp
338.542	0	339092	Famous	5	meg/f109.bmp
342.033	0	342583	Famous	7	meg/f149.bmp
345.707	0	346257	Famous	5	meg/f136.bmp
349.144	0	349694	Scrambled	17	meg/s048.bmp
352.727	0	353277	Scrambled	18	meg/s048.bmp
356.402	0	356952	Scrambled	17	meg/s067.bmp
359.894	0	360444	Scrambled	17	meg/s126.bmp
363.311	0	363861	Scrambled	18	meg/s126.bmp
366.821	0	367371	Unfamiliar	13	meg/u150.bmp
370.313	0	370863	Unfamiliar	14	meg/u150.bmp
373.767	0	374317	Famous	7	meg/f109.bmp
377.332	0	377882	Famous	5	meg/f080.bmp
380.787	0	381337	Famous	6	meg/f080.bmp
384.278	0	384828	Famous	7	meg/f136.bmp
387.769	0	388319	Famous	5	meg/f073.bmp
