onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.898	.418	SCRAMBLED	17	7	.696	func/s082.bmp
3.124	.808	.465	SCRAMBLED	18	7	.550	func/s082.bmp
6.231	.869	.409	SCRAMBLED	17	4	1.004	func/s095.bmp
9.455	.905	.571	UNFAMILIAR	13	7	.789	func/u094.bmp
12.595	.845	.464	UNFAMILIAR	14	7	.553	func/u094.bmp
15.752	.960	.539	UNFAMILIAR	13	7	.723	func/u097.bmp
19.026	.815	.543	UNFAMILIAR	14	7	.537	func/u097.bmp
22.133	.859	.519	FAMOUS	5	7	.868	func/f088.bmp
25.206	.831	.413	SCRAMBLED	17	4	.790	func/s086.bmp
27.779	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.358	.965	.527	FAMOUS	5	4	.715	func/f090.bmp
51.682	.937	.600	SCRAMBLED	19	4	.930	func/s095.bmp
54.839	.856	.445	FAMOUS	5	7	.813	func/f092.bmp
58.03	.828	.561	FAMOUS	6	7	.679	func/f092.bmp
61.203	.959	.579	SCRAMBLED	17	4	.850	func/s089.bmp
64.377	.826	.422	UNFAMILIAR	13	7	1.576	func/u093.bmp
67.517	.825	.540	UNFAMILIAR	14	7	.568	func/u093.bmp
70.591	.894	.471	FAMOUS	7	4	.763	func/f088.bmp
73.831	.964	.578	SCRAMBLED	17	4	.841	func/s083.bmp
77.156	.831	.598	SCRAMBLED	19	4	.665	func/s086.bmp
80.229	.807	.443	UNFAMILIAR	13	7	1.292	func/u084.bmp
83.369	.999	.558	FAMOUS	7	4	.766	func/f090.bmp
86.71	.863	.567	UNFAMILIAR	13	7	.877	func/u088.bmp
89.934	.961	.594	UNFAMILIAR	14	7	.539	func/u088.bmp
93.241	.888	.579	FAMOUS	5	7	.798	func/f095.bmp
96.499	.841	.599	FAMOUS	6	7	.651	func/f095.bmp
99.539	.820	.426	SCRAMBLED	19	4	.802	func/s089.bmp
102.646	.872	.534	UNFAMILIAR	13	4	1.019	func/u090.bmp
105.753	.929	.455	UNFAMILIAR	14	4	.635	func/u090.bmp
108.425	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
129.004	.986	.526	FAMOUS	5	7	.866	func/f083.bmp
132.161	.972	.409	SCRAMBLED	19	4	.715	func/s083.bmp
135.402	.953	.466	UNFAMILIAR	13	7	1.109	func/u086.bmp
138.609	.809	.498	UNFAMILIAR	15	7	1.327	func/u084.bmp
141.666	.899	.478	SCRAMBLED	17	7	1.368	func/s097.bmp
144.773	.860	.440	UNFAMILIAR	13	4	.694	func/u082.bmp
147.88	.973	.478	FAMOUS	5	7	.919	func/f096.bmp
151.154	.981	.520	FAMOUS	6	7	.933	func/f096.bmp
154.512	.892	.596	SCRAMBLED	17	7	.902	func/s094.bmp
157.568	.809	.400	SCRAMBLED	18	7	.852	func/s094.bmp
160.708	.857	.555	FAMOUS	7	7	1.471	func/f083.bmp
163.815	.905	.471	UNFAMILIAR	13	7	.980	func/u087.bmp
