onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.863	.463	SCRAMBLED	17	7	.626	func/s124.bmp
3.207	.989	.562	FAMOUS	5	7	.598	func/f123.bmp
6.614	.934	.545	FAMOUS	6	4	.781	func/f123.bmp
9.738	.991	.424	FAMOUS	5	7	.640	func/f128.bmp
12.995	.936	.486	FAMOUS	6	7	.593	func/f128.bmp
16.236	.899	.538	FAMOUS	5	7	.827	func/f125.bmp
19.393	.811	.493	FAMOUS	6	7	.535	func/f125.bmp
22.516	.996	.547	FAMOUS	5	7	.778	func/f124.bmp
25.79	.852	.477	FAMOUS	5	7	.687	func/f118.bmp
28.997	.994	.594	FAMOUS	6	7	.558	func/f118.bmp
32.188	.913	.419	SCRAMBLED	19	7	.878	func/s124.bmp
34.844	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
55.289	.907	.405	UNFAMILIAR	13	7	.772	func/u121.bmp
58.43	.871	.451	UNFAMILIAR	13	7	.536	func/u125.bmp
61.67	.894	.593	FAMOUS	5	7	1.366	func/f119.bmp
64.877	.912	.541	FAMOUS	5	7	.936	func/f130.bmp
68.051	.892	.497	FAMOUS	6	7	.561	func/f130.bmp
71.292	.800	.575	FAMOUS	7	4	1.125	func/f124.bmp
74.383	.829	.512	SCRAMBLED	17	7	1.001	func/s126.bmp
77.389	.964	.414	SCRAMBLED	18	7	.598	func/s126.bmp
80.68	.957	.568	SCRAMBLED	17	4	.736	func/s116.bmp
83.853	.912	.448	SCRAMBLED	18	4	.653	func/s116.bmp
87.027	.972	.491	UNFAMILIAR	15	7	.672	func/u121.bmp
90.335	.835	.568	UNFAMILIAR	13	7	.518	func/u126.bmp
93.341	.836	.411	UNFAMILIAR	14	7	.700	func/u126.bmp
96.531	.885	.595	UNFAMILIAR	15	7	.641	func/u125.bmp
99.772	.801	.598	UNFAMILIAR	13	7	.756	func/u120.bmp
102.895	.971	.557	FAMOUS	7	7	.753	func/f119.bmp
106.053	.913	.409	FAMOUS	5	7	.781	func/f120.bmp
109.26	.903	.505	UNFAMILIAR	13	4	.935	func/u115.bmp
111.899	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
132.478	.837	.548	SCRAMBLED	17	4	.789	func/s114.bmp
135.635	.845	.550	SCRAMBLED	18	4	.582	func/s114.bmp
138.792	.912	.538	UNFAMILIAR	13	7	1.006	func/u124.bmp
142.049	.987	.582	UNFAMILIAR	13	7	.816	func/u127.bmp
145.373	.834	.558	UNFAMILIAR	14	7	.683	func/u127.bmp
148.397	.886	.424	UNFAMILIAR	15	7	.728	func/u120.bmp
151.554	.821	.505	UNFAMILIAR	13	7	.576	func/u118.bmp
154.627	.816	.470	FAMOUS	7	7	.681	func/f120.bmp
157.734	.811	.521	UNFAMILIAR	13	4	.794	func/u116.bmp
160.841	.858	.526	UNFAMILIAR	15	4	1.032	func/u115.bmp
163.965	.871	.493	UNFAMILIAR	13	7	.742	func/u123.bmp
167.105	.902	.493	FAMOUS	5	7	1.098	func/f115.bmp
