onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.851	.585	UNFAMILIAR	13	7	1.314	func/u015.bmp
3.056	.812	.447	UNFAMILIAR	14	7	.978	func/u015.bmp
6.364	.915	.580	UNFAMILIAR	13	7	.870	func/u012.bmp
9.604	.940	.514	UNFAMILIAR	13	4	.754	func/u007.bmp
12.828	.985	.515	UNFAMILIAR	13	7	.753	func/u013.bmp
16.119	.951	.540	UNFAMILIAR	14	7	.706	func/u013.bmp
19.476	.975	.595	FAMOUS	5	7	.977	func/f005.bmp
22.734	.882	.503	FAMOUS	6	4	1.054	func/f005.bmp
25.991	.951	.587	SCRAMBLED	17	7	1.093	func/s009.bmp
28.68	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
49.343	.867	.588	UNFAMILIAR	13	4	.902	func/u006.bmp
52.5	.996	.523	UNFAMILIAR	15	7	.809	func/u012.bmp
55.707	.994	.416	FAMOUS	5	7	.783	func/f004.bmp
59.031	.838	.565	FAMOUS	6	7	.781	func/f004.bmp
62.055	.871	.414	UNFAMILIAR	15	4	.953	func/u007.bmp
65.128	.921	.403	SCRAMBLED	17	4	.899	func/s005.bmp
68.235	.867	.406	SCRAMBLED	17	7	.997	func/s002.bmp
71.276	.945	.417	SCRAMBLED	18	7	.812	func/s002.bmp
74.566	.885	.572	FAMOUS	5	7	.705	func/f008.bmp
77.689	.993	.470	SCRAMBLED	19	4	.726	func/s009.bmp
80.863	.890	.407	FAMOUS	5	7	.936	func/f013.bmp
84.004	.945	.483	UNFAMILIAR	15	4	.803	func/u006.bmp
87.211	.826	.477	UNFAMILIAR	13	4	.901	func/u005.bmp
90.251	.922	.448	UNFAMILIAR	14	4	.673	func/u005.bmp
93.425	.812	.463	SCRAMBLED	17	7	.864	func/s001.bmp
96.515	.998	.507	SCRAMBLED	18	4	.699	func/s001.bmp
99.789	.904	.506	SCRAMBLED	19	4	1.051	func/s005.bmp
102.962	.940	.497	UNFAMILIAR	13	4	.889	func/u011.bmp
106.153	.923	.470	SCRAMBLED	17	7	1.003	func/s011.bmp
109.344	.947	.501	SCRAMBLED	18	7	.941	func/s011.bmp
112.617	.960	.563	FAMOUS	7	7	.883	func/f008.bmp
115.323	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
135.919	.880	.546	UNFAMILIAR	13	4	.694	func/u003.bmp
139.043	.932	.475	FAMOUS	7	7	.777	func/f013.bmp
142.134	.951	.400	FAMOUS	5	4	.768	func/f015.bmp
145.424	.820	.573	SCRAMBLED	17	4	.852	func/s010.bmp
148.514	.815	.497	SCRAMBLED	18	4	.826	func/s010.bmp
151.604	.844	.510	SCRAMBLED	17	7	.729	func/s004.bmp
154.778	.951	.567	SCRAMBLED	18	7	.751	func/s004.bmp
157.986	.902	.501	UNFAMILIAR	15	4	.810	func/u011.bmp
161.242	.978	.573	UNFAMILIAR	13	4	.770	func/u001.bmp
164.483	.889	.496	UNFAMILIAR	13	7	.600	func/u002.bmp
167.59	.885	.446	UNFAMILIAR	15	4	.800	func/u003.bmp
170.747	.869	.515	UNFAMILIAR	13	4	.650	func/u009.bmp
173.837	.938	.457	UNFAMILIAR	14	4	.670	func/u009.bmp
177.145	.827	.590	FAMOUS	7	4	1.055	func/f015.bmp
180.352	.986	.558	FAMOUS	5	7	.588	func/f001.bmp
183.659	.810	.559	FAMOUS	5	7	.646	func/f011.bmp
186.717	.802	.485	FAMOUS	6	7	.562	func/f011.bmp
189.255	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
209.7	.882	.416	FAMOUS	5	7	.944	func/f010.bmp
212.807	.930	.454	UNFAMILIAR	15	4	.883	func/u001.bmp
216.031	.812	.523	FAMOUS	5	7	.835	func/f014.bmp
219.105	.831	.495	UNFAMILIAR	15	7	.840	func/u002.bmp
222.295	.908	.594	UNFAMILIAR	13	4	1.478	func/u008.bmp
225.519	.889	.539	UNFAMILIAR	14	4	1.155	func/u008.bmp
228.693	.951	.404	SCRAMBLED	17	4	.758	func/s014.bmp
231.866	.832	.459	SCRAMBLED	18	4	.747	func/s014.bmp
234.873	.997	.414	FAMOUS	7	4	.815	func/f001.bmp
238.181	.872	.542	SCRAMBLED	17	7	1.082	func/s015.bmp
241.338	.877	.502	FAMOUS	5	4	.697	func/f003.bmp
244.578	.912	.588	FAMOUS	6	4	.760	func/f003.bmp
247.668	.946	.402	FAMOUS	7	7	.862	func/f010.bmp
250.809	.832	.431	SCRAMBLED	17	7	.909	func/s007.bmp
253.932	.820	.525	SCRAMBLED	18	7	.743	func/s007.bmp
257.106	.811	.573	FAMOUS	7	7	.619	func/f014.bmp
260.113	.968	.422	SCRAMBLED	17	4	.810	func/s012.bmp
263.253	.954	.408	SCRAMBLED	18	7	.926	func/s012.bmp
266.46	.890	.469	FAMOUS	5	7	.831	func/f006.bmp
269.099	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
289.629	.951	.490	FAMOUS	5	7	.819	func/f007.bmp
292.936	.857	.591	FAMOUS	6	7	.708	func/f007.bmp
296.11	.959	.540	SCRAMBLED	19	4	.837	func/s015.bmp
299.283	.895	.440	UNFAMILIAR	13	4	1.207	func/u010.bmp
302.457	.876	.513	FAMOUS	5	7	.669	func/f009.bmp
305.664	.909	.560	FAMOUS	6	7	.573	func/f009.bmp
308.805	.858	.453	UNFAMILIAR	13	7	.737	func/u016.bmp
311.928	.816	.485	SCRAMBLED	17	7	.769	func/s008.bmp
314.952	1.000	.443	SCRAMBLED	18	7	.964	func/s008.bmp
318.226	.831	.513	FAMOUS	7	7	.754	func/f006.bmp
321.249	.957	.426	FAMOUS	5	4	.760	func/f016.bmp
324.54	.979	.566	UNFAMILIAR	13	4	.890	func/u014.bmp
327.73	.949	.436	UNFAMILIAR	14	4	.863	func/u014.bmp
330.887	.906	.437	UNFAMILIAR	15	4	.845	func/u010.bmp
334.061	.938	.500	SCRAMBLED	17	7	.775	func/s016.bmp
337.185	.940	.410	SCRAMBLED	18	7	.626	func/s016.bmp
340.492	.918	.584	SCRAMBLED	17	7	1.268	func/s006.bmp
343.599	.926	.425	UNFAMILIAR	15	7	.727	func/u016.bmp
346.773	.877	.480	FAMOUS	5	7	1.383	func/f002.bmp
349.395	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
369.974	.844	.544	UNFAMILIAR	13	4	.648	func/u004.bmp
373.031	.857	.444	UNFAMILIAR	14	4	.617	func/u004.bmp
376.171	.962	.506	FAMOUS	7	4	.708	func/f016.bmp
379.479	.985	.578	FAMOUS	5	4	.870	func/f012.bmp
382.753	.894	.519	SCRAMBLED	17	7	.846	func/s013.bmp
385.943	.850	.528	SCRAMBLED	17	4	.987	func/s003.bmp
388.951	.830	.401	SCRAMBLED	18	4	.603	func/s003.bmp
