onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.802	.442	SCRAMBLED	17	7	.783	func/s105.bmp
2.973	.926	.403	FAMOUS	5	7	.742	func/f100.bmp
6.23	.863	.463	FAMOUS	6	7	.564	func/f100.bmp
9.421	.801	.552	SCRAMBLED	17	4	.803	func/s109.bmp
12.395	.871	.417	UNFAMILIAR	13	4	.701	func/u098.bmp
15.568	.858	.519	UNFAMILIAR	14	4	.608	func/u098.bmp
18.758	.933	.564	FAMOUS	5	7	.772	func/f102.bmp
21.982	.987	.532	FAMOUS	6	7	.598	func/f102.bmp
25.156	.824	.415	FAMOUS	5	4	.678	func/f103.bmp
28.229	.816	.473	SCRAMBLED	19	7	.864	func/s105.bmp
30.785	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
51.23	.885	.405	FAMOUS	5	4	.968	func/f109.bmp
54.438	.842	.564	FAMOUS	6	7	.530	func/f109.bmp
57.494	.934	.436	SCRAMBLED	17	4	1.107	func/s112.bmp
60.685	.882	.489	SCRAMBLED	19	4	.854	func/s109.bmp
63.892	.874	.556	SCRAMBLED	17	7	.861	func/s098.bmp
67.032	.968	.495	FAMOUS	5	7	.797	func/f104.bmp
70.256	.944	.499	FAMOUS	6	7	.598	func/f104.bmp
73.564	.868	.544	UNFAMILIAR	13	7	.808	func/u113.bmp
76.704	.887	.512	UNFAMILIAR	14	7	.698	func/u113.bmp
79.811	.833	.464	FAMOUS	7	4	.754	func/f103.bmp
83.002	.987	.600	SCRAMBLED	17	7	1.018	func/s099.bmp
86.292	.851	.522	SCRAMBLED	18	7	.564	func/s099.bmp
89.449	.890	.549	FAMOUS	5	7	.837	func/f107.bmp
92.623	.901	.517	SCRAMBLED	19	4	.895	func/s112.bmp
95.713	.910	.408	UNFAMILIAR	13	4	1.803	func/u102.bmp
98.937	.814	.545	SCRAMBLED	19	4	.696	func/s098.bmp
102.01	.931	.489	SCRAMBLED	17	4	.804	func/s106.bmp
105.151	.857	.448	SCRAMBLED	18	4	.750	func/s106.bmp
108.358	.904	.574	SCRAMBLED	17	7	.686	func/s110.bmp
111.014	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
131.626	.922	.574	SCRAMBLED	17	7	.952	func/s111.bmp
134.883	.926	.555	UNFAMILIAR	13	4	.712	func/u101.bmp
138.174	.811	.587	UNFAMILIAR	14	4	.682	func/u101.bmp
141.248	.945	.498	FAMOUS	7	7	.881	func/f107.bmp
144.438	.809	.473	UNFAMILIAR	13	7	.634	func/u103.bmp
147.528	.861	.512	UNFAMILIAR	14	7	.654	func/u103.bmp
150.685	.859	.523	UNFAMILIAR	15	7	1.395	func/u102.bmp
153.776	.930	.439	UNFAMILIAR	13	7	1.162	func/u112.bmp
157.066	.975	.593	FAMOUS	5	4	.811	func/f111.bmp
160.273	.897	.463	FAMOUS	6	4	.729	func/f111.bmp
163.347	.979	.402	SCRAMBLED	19	7	.745	func/s110.bmp
166.621	.929	.522	FAMOUS	5	7	1.070	func/f105.bmp
169.811	.893	.495	SCRAMBLED	19	4	.954	func/s111.bmp
173.069	.979	.584	UNFAMILIAR	13	7	1.358	func/u106.bmp
176.292	.963	.482	UNFAMILIAR	14	7	1.324	func/u106.bmp
179.533	.819	.504	SCRAMBLED	17	7	.900	func/s100.bmp
182.54	.909	.400	SCRAMBLED	17	7	.963	func/s104.bmp
185.647	.801	.421	SCRAMBLED	18	7	.706	func/s104.bmp
188.72	.975	.506	UNFAMILIAR	15	7	.802	func/u112.bmp
191.443	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
212.04	.881	.567	SCRAMBLED	17	4	.932	func/s102.bmp
215.179	.924	.498	SCRAMBLED	18	4	.648	func/s102.bmp
218.353	.954	.476	FAMOUS	5	7	.842	func/f099.bmp
221.643	.861	.558	FAMOUS	6	7	.604	func/f099.bmp
224.834	.820	.565	FAMOUS	7	7	.718	func/f105.bmp
227.958	.949	.528	UNFAMILIAR	13	7	.788	func/u107.bmp
231.298	.956	.575	UNFAMILIAR	13	4	1.372	func/u108.bmp
234.489	.905	.453	SCRAMBLED	19	4	.836	func/s100.bmp
237.612	.876	.442	FAMOUS	5	4	1.425	func/f112.bmp
240.737	.927	.483	FAMOUS	5	4	.810	func/f108.bmp
243.943	.965	.516	UNFAMILIAR	13	7	.889	func/u104.bmp
247.267	.873	.588	UNFAMILIAR	14	7	1.450	func/u104.bmp
250.508	.828	.595	SCRAMBLED	17	4	.772	func/s108.bmp
253.565	.968	.456	UNFAMILIAR	15	7	.714	func/u107.bmp
256.805	.845	.514	UNFAMILIAR	13	4	.705	func/u109.bmp
259.962	.929	.548	UNFAMILIAR	14	4	.700	func/u109.bmp
263.069	.977	.413	UNFAMILIAR	15	7	.711	func/u108.bmp
266.211	.803	.400	FAMOUS	5	4	.895	func/f098.bmp
269.284	.921	.518	FAMOUS	6	4	.776	func/f098.bmp
272.507	.925	.532	FAMOUS	7	4	1.307	func/f112.bmp
275.179	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
295.792	.875	.578	FAMOUS	5	4	.842	func/f113.bmp
298.982	.960	.547	FAMOUS	7	4	.719	func/f108.bmp
302.29	.909	.577	FAMOUS	5	4	.825	func/f110.bmp
305.447	.942	.470	FAMOUS	6	4	.748	func/f110.bmp
308.621	.811	.461	SCRAMBLED	17	7	.979	func/s103.bmp
311.744	.891	.546	SCRAMBLED	18	7	.735	func/s103.bmp
314.985	.947	.582	SCRAMBLED	19	4	.985	func/s108.bmp
318.175	.998	.473	FAMOUS	5	7	.709	func/f106.bmp
321.449	.847	.513	UNFAMILIAR	13	7	.706	func/u110.bmp
324.64	.975	.575	UNFAMILIAR	14	7	.660	func/u110.bmp
327.847	.999	.444	UNFAMILIAR	13	7	.772	func/u111.bmp
331.087	.818	.469	UNFAMILIAR	14	7	.667	func/u111.bmp
334.178	.813	.508	FAMOUS	7	7	.916	func/f113.bmp
337.301	.831	.549	SCRAMBLED	17	4	.755	func/s101.bmp
340.358	.990	.452	SCRAMBLED	17	4	.863	func/s113.bmp
343.599	.892	.483	SCRAMBLED	18	4	.692	func/s113.bmp
346.806	.801	.536	SCRAMBLED	17	7	.927	func/s107.bmp
349.846	.868	.483	SCRAMBLED	18	7	.789	func/s107.bmp
353.003	.802	.527	FAMOUS	7	7	.688	func/f106.bmp
355.542	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
376.121	.901	.548	UNFAMILIAR	13	4	1.033	func/u105.bmp
379.328	.814	.542	UNFAMILIAR	13	7	.612	func/u099.bmp
382.435	.938	.532	UNFAMILIAR	13	7	.730	func/u100.bmp
385.543	.872	.401	SCRAMBLED	19	4	.952	func/s101.bmp
388.599	.862	.411	FAMOUS	5	4	.702	func/f101.bmp
391.271	.012	0	n/a	999	0	0	func/Circle.bmp
