onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.880	.466	SCRAMBLED	17	7	.875	func/s080.bmp
3.174	.823	.525	SCRAMBLED	17	7	.912	func/s069.bmp
6.398	.965	.520	UNFAMILIAR	13	7	.840	func/u077.bmp
9.739	.846	.584	FAMOUS	5	7	.683	func/f078.bmp
12.829	.866	.461	FAMOUS	5	4	.734	func/f073.bmp
16.003	.969	.536	FAMOUS	6	4	.587	func/f073.bmp
19.327	.930	.595	FAMOUS	5	7	.673	func/f066.bmp
22.434	.860	.413	SCRAMBLED	19	7	.823	func/s080.bmp
25.524	.977	.456	UNFAMILIAR	13	4	.630	func/u069.bmp
28.831	.820	.559	SCRAMBLED	19	7	.679	func/s069.bmp
31.404	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
51.883	.915	.442	SCRAMBLED	17	4	.859	func/s070.bmp
55.023	.947	.466	SCRAMBLED	18	4	.693	func/s070.bmp
58.297	.915	.555	UNFAMILIAR	15	7	.821	func/u077.bmp
61.454	1.000	.483	UNFAMILIAR	13	7	.807	func/u080.bmp
64.661	.898	.443	UNFAMILIAR	14	7	.748	func/u080.bmp
67.835	.972	.509	FAMOUS	7	4	.731	func/f078.bmp
71.142	.933	.555	FAMOUS	5	7	.800	func/f068.bmp
74.299	.947	.466	FAMOUS	6	7	.555	func/f068.bmp
77.473	.921	.452	SCRAMBLED	17	7	1.675	func/s066.bmp
80.613	.915	.438	FAMOUS	7	7	.812	func/f066.bmp
83.787	.966	.492	FAMOUS	5	7	.631	func/f075.bmp
87.061	.957	.540	FAMOUS	6	7	.600	func/f075.bmp
90.368	.973	.580	UNFAMILIAR	15	4	.770	func/u069.bmp
93.709	.894	.579	SCRAMBLED	17	7	1.646	func/s075.bmp
96.95	.893	.571	SCRAMBLED	18	7	.693	func/s075.bmp
100.057	.913	.438	FAMOUS	5	7	1.039	func/f067.bmp
103.164	.809	.423	FAMOUS	6	7	.547	func/f067.bmp
106.321	.895	.570	UNFAMILIAR	13	4	.636	func/u078.bmp
