onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.938	.511	FAMOUS	5	7	.639	func/f140.bmp
3.157	.939	.410	FAMOUS	5	4	.819	func/f139.bmp
6.431	.937	.461	FAMOUS	6	4	.547	func/f139.bmp
9.721	.879	.578	SCRAMBLED	17	7	.728	func/s133.bmp
12.795	.855	.425	SCRAMBLED	18	7	.601	func/s133.bmp
15.985	.845	.546	UNFAMILIAR	13	7	.683	func/u144.bmp
19.126	.873	.490	FAMOUS	5	4	.902	func/f137.bmp
22.199	.869	.402	UNFAMILIAR	13	7	.744	func/u135.bmp
25.256	.935	.421	FAMOUS	7	7	.624	func/f140.bmp
27.929	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.491	.830	.519	FAMOUS	5	7	.732	func/f142.bmp
51.615	.873	.534	FAMOUS	6	7	.575	func/f142.bmp
54.805	.897	.510	SCRAMBLED	17	7	.781	func/s132.bmp
57.912	.986	.420	FAMOUS	5	7	.934	func/f132.bmp
61.169	.901	.504	UNFAMILIAR	15	7	.960	func/u144.bmp
64.276	.954	.438	UNFAMILIAR	13	7	.742	func/u142.bmp
67.517	.951	.514	UNFAMILIAR	14	7	1.034	func/u142.bmp
70.657	.828	.430	FAMOUS	7	7	1.166	func/f137.bmp
73.697	.810	.442	UNFAMILIAR	13	4	.778	func/u140.bmp
76.737	.833	.461	UNFAMILIAR	14	4	.766	func/u140.bmp
79.828	.866	.496	UNFAMILIAR	15	7	.868	func/u135.bmp
82.884	.841	.430	FAMOUS	5	4	1.199	func/f146.bmp
86.092	.851	.587	FAMOUS	6	4	.806	func/f146.bmp
89.215	.993	.511	FAMOUS	5	7	.765	func/f145.bmp
92.506	.842	.521	SCRAMBLED	19	7	.967	func/s132.bmp
95.546	.815	.423	SCRAMBLED	17	4	.969	func/s137.bmp
98.67	.969	.536	SCRAMBLED	18	4	.685	func/s137.bmp
101.81	.907	.414	FAMOUS	7	7	.706	func/f132.bmp
105	.873	.491	UNFAMILIAR	13	7	.701	func/u132.bmp
108.208	.829	.553	UNFAMILIAR	14	7	.608	func/u132.bmp
110.78	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
131.326	.961	.501	FAMOUS	5	7	.680	func/f134.bmp
134.483	.852	.405	SCRAMBLED	17	7	.775	func/s143.bmp
137.523	.868	.421	SCRAMBLED	18	7	.566	func/s143.bmp
140.563	.889	.406	UNFAMILIAR	13	4	.963	func/u136.bmp
143.703	.822	.472	UNFAMILIAR	14	4	.714	func/u136.bmp
146.827	.975	.525	FAMOUS	7	7	.749	func/f145.bmp
150.017	.979	.448	SCRAMBLED	17	7	.692	func/s139.bmp
153.308	.903	.543	SCRAMBLED	18	4	.795	func/s139.bmp
156.515	.821	.548	UNFAMILIAR	13	7	.781	func/u146.bmp
159.539	.858	.432	UNFAMILIAR	14	7	.754	func/u146.bmp
162.646	.935	.464	FAMOUS	5	4	.830	func/f135.bmp
165.886	.853	.546	FAMOUS	7	7	.699	func/f134.bmp
168.926	.829	.412	SCRAMBLED	17	4	.752	func/s145.bmp
172.117	.802	.591	UNFAMILIAR	13	7	.776	func/u143.bmp
175.157	.880	.478	UNFAMILIAR	13	7	.750	func/u133.bmp
178.214	.910	.402	UNFAMILIAR	14	7	1.052	func/u133.bmp
181.404	.906	.505	FAMOUS	5	4	.996	func/f133.bmp
184.661	.988	.583	FAMOUS	6	4	.647	func/f133.bmp
187.401	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
207.896	.890	.432	FAMOUS	5	4	1.009	func/f136.bmp
211.104	.960	.539	FAMOUS	6	4	.706	func/f136.bmp
214.344	.833	.513	FAMOUS	7	4	.747	func/f135.bmp
217.351	.855	.416	UNFAMILIAR	13	7	.734	func/u145.bmp
220.424	.850	.449	SCRAMBLED	19	4	.954	func/s145.bmp
223.448	.917	.410	FAMOUS	5	7	.673	func/f141.bmp
226.605	.800	.481	UNFAMILIAR	15	7	.641	func/u143.bmp
229.678	.935	.440	SCRAMBLED	17	7	.922	func/s138.bmp
232.919	.959	.536	SCRAMBLED	18	7	.724	func/s138.bmp
236.093	.938	.448	SCRAMBLED	17	4	.693	func/s135.bmp
239.383	.949	.571	FAMOUS	5	7	.755	func/f138.bmp
242.607	.877	.510	SCRAMBLED	17	7	1.276	func/s136.bmp
245.697	.992	.445	UNFAMILIAR	15	7	.863	func/u145.bmp
248.955	.903	.501	SCRAMBLED	17	7	1.850	func/s134.bmp
252.178	.900	.563	FAMOUS	7	7	1.088	func/f141.bmp
255.269	.901	.432	SCRAMBLED	17	4	.736	func/s146.bmp
258.392	.819	.452	FAMOUS	5	7	.648	func/f143.bmp
261.449	.829	.468	SCRAMBLED	19	4	.950	func/s135.bmp
264.589	.891	.543	UNFAMILIAR	13	7	.694	func/u138.bmp
267.78	.834	.520	FAMOUS	7	7	.688	func/f138.bmp
270.352	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
290.898	.919	.511	FAMOUS	5	7	.872	func/f144.bmp
294.139	.833	.566	FAMOUS	6	7	.583	func/f144.bmp
297.279	.849	.539	SCRAMBLED	19	7	.840	func/s136.bmp
300.369	.988	.474	UNFAMILIAR	13	7	.693	func/u141.bmp
303.626	.976	.496	UNFAMILIAR	14	7	.544	func/u141.bmp
306.884	.877	.505	SCRAMBLED	19	7	.733	func/s134.bmp
309.991	.886	.465	UNFAMILIAR	13	7	.595	func/u139.bmp
313.214	.861	.581	SCRAMBLED	19	4	.760	func/s146.bmp
316.405	.879	.556	UNFAMILIAR	13	7	.600	func/u137.bmp
319.462	.895	.417	UNFAMILIAR	14	7	.545	func/u137.bmp
322.669	.964	.537	FAMOUS	7	7	.783	func/f143.bmp
325.859	.806	.461	FAMOUS	5	4	.774	func/f131.bmp
329	.929	.552	FAMOUS	6	4	.660	func/f131.bmp
332.274	.913	.579	UNFAMILIAR	15	7	.834	func/u138.bmp
335.531	.866	.572	UNFAMILIAR	13	7	.787	func/u134.bmp
338.621	.946	.460	SCRAMBLED	17	7	1.305	func/s141.bmp
341.845	.896	.496	SCRAMBLED	17	4	.693	func/s131.bmp
344.952	.917	.441	SCRAMBLED	18	4	.697	func/s131.bmp
348.226	.902	.589	UNFAMILIAR	15	7	.718	func/u139.bmp
350.865	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
371.361	.918	.463	SCRAMBLED	17	7	.816	func/s144.bmp
