name	type	units	sampling_frequency	tracking_system	tracked_point	component	placement
Rigid9_eul_x	ORNT	rad	443.93429452636	PhaseSpace9	Rigid9	x	Rigid9
Rigid9_eul_y	ORNT	rad	443.93429452636	PhaseSpace9	Rigid9	y	Rigid9
Rigid9_eul_z	ORNT	rad	443.93429452636	PhaseSpace9	Rigid9	z	Rigid9
Rigid9_cart_x	POS	m	443.93429452636	PhaseSpace9	Rigid9	x	Rigid9
Rigid9_cart_y	POS	m	443.93429452636	PhaseSpace9	Rigid9	y	Rigid9
Rigid9_cart_z	POS	m	443.93429452636	PhaseSpace9	Rigid9	z	Rigid9
Rigid9_Conf	MISC	n/a	443.93429452636	PhaseSpace9	Rigid9	Conf	Rigid9
PhaseSpace9_latency	LATENCY	seconds	443.93429452636	PhaseSpace9	n/a	latency	n/a
