onset	duration	trial_type	ConditionCode	CorrectAnswerCode	KeyPressed	ResponseTime	StoryCode
0.0	2.0	n/a	0.0	0.0	46.0	1.670332	0.0
2.0	2.0	n/a	0.0	0.0	46.0	1.994426	0.0
4.0	2.0	n/a	0.0	0.0	46.0	1.995134	0.0
6.0	2.0	n/a	0.0	0.0	46.0	1.994702	0.0
8.0	2.0	n/a	0.0	0.0	46.0	1.994756	0.0
10.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
10.0	2.0	n/a	1.0	2.0	46.0	2.015115	7.0
12.0	2.0	n/a	1.0	2.0	46.0	1.975712	7.0
14.0	2.0	n/a	1.0	2.0	46.0	1.995024	7.0
16.0	2.0	n/a	1.0	2.0	46.0	1.994345	7.0
18.0	2.0	n/a	1.0	2.0	46.0	1.992883	7.0
20.0	2.0	n/a	0.0	0.0	46.0	1.996145	0.0
22.0	2.0	n/a	1.0	2.0	46.0	1.994521	7.0
22.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
24.0	2.0	n/a	1.0	2.0	30.0	0.2716413	7.0
26.0	2.0	n/a	1.0	2.0	46.0	1.993695	7.0
28.0	2.0	n/a	0.0	0.0	46.0	1.994973	0.0
30.0	2.0	n/a	0.0	0.0	46.0	1.993329	0.0
32.0	2.0	n/a	0.0	0.0	46.0	1.994236	0.0
34.0	2.0	n/a	0.0	0.0	46.0	1.994043	0.0
36.0	2.0	n/a	0.0	0.0	46.0	1.995322	0.0
38.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
38.0	2.0	n/a	2.0	2.0	46.0	1.994565	20.0
40.0	2.0	n/a	2.0	2.0	46.0	1.994188	20.0
42.0	2.0	n/a	2.0	2.0	46.0	1.995105	20.0
44.0	2.0	n/a	2.0	2.0	46.0	1.994628	20.0
46.0	2.0	n/a	2.0	2.0	46.0	1.992706	20.0
48.0	2.0	n/a	0.0	0.0	46.0	1.994621	0.0
50.0	2.0	n/a	0.0	0.0	46.0	1.993274	0.0
52.0	2.0	n/a	0.0	0.0	46.0	1.993274	0.0
54.0	2.0	n/a	2.0	2.0	46.0	1.992585	20.0
54.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
56.0	2.0	n/a	2.0	2.0	30.0	1.072221	20.0
58.0	2.0	n/a	2.0	2.0	46.0	1.994574	20.0
60.0	2.0	n/a	0.0	0.0	46.0	1.994316	0.0
62.0	2.0	n/a	0.0	0.0	46.0	1.994666	0.0
64.0	2.0	n/a	0.0	0.0	46.0	1.993264	0.0
66.0	2.0	n/a	0.0	0.0	46.0	1.9943	0.0
68.0	2.0	n/a	0.0	0.0	46.0	1.994628	0.0
70.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
70.0	2.0	n/a	2.0	1.0	46.0	1.995491	21.0
72.0	2.0	n/a	2.0	1.0	46.0	1.994771	21.0
74.0	2.0	n/a	2.0	1.0	46.0	1.994859	21.0
76.0	2.0	n/a	2.0	1.0	46.0	1.993956	21.0
78.0	2.0	n/a	2.0	1.0	46.0	1.992496	21.0
80.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
80.0	2.0	n/a	2.0	1.0	46.0	1.9931	21.0
82.0	2.0	n/a	2.0	1.0	46.0	1.995014	21.0
84.0	2.0	n/a	2.0	1.0	35.0	1.760296	21.0
86.0	2.0	n/a	0.0	0.0	46.0	1.993441	0.0
88.0	2.0	n/a	0.0	0.0	46.0	1.993619	0.0
90.0	2.0	n/a	0.0	0.0	46.0	1.996175	0.0
92.0	2.0	n/a	0.0	0.0	46.0	1.992888	0.0
94.0	2.0	n/a	0.0	0.0	46.0	1.994134	0.0
96.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
96.0	2.0	n/a	1.0	1.0	46.0	1.993176	6.0
98.0	2.0	n/a	1.0	1.0	46.0	1.995511	6.0
100.0	2.0	n/a	1.0	1.0	46.0	1.992474	6.0
102.0	2.0	n/a	1.0	1.0	46.0	1.995061	6.0
104.0	2.0	n/a	1.0	1.0	46.0	1.993567	6.0
106.0	2.0	n/a	0.0	0.0	46.0	1.99425	0.0
108.0	2.0	n/a	1.0	1.0	35.0	1.67832	6.0
108.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
110.0	2.0	n/a	1.0	1.0	46.0	1.994752	6.0
112.0	2.0	n/a	1.0	1.0	46.0	1.995536	6.0
114.0	2.0	n/a	0.0	0.0	46.0	1.99436	0.0
116.0	2.0	n/a	0.0	0.0	46.0	1.99434	0.0
118.0	2.0	n/a	0.0	0.0	46.0	1.995198	0.0
120.0	2.0	n/a	0.0	0.0	46.0	1.992657	0.0
122.0	2.0	n/a	0.0	0.0	46.0	1.994946	0.0
124.0	2.0	n/a	1.0	2.0	46.0	1.99462	12.0
124.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
126.0	2.0	n/a	1.0	2.0	46.0	1.994865	12.0
128.0	2.0	n/a	1.0	2.0	46.0	1.995281	12.0
130.0	2.0	n/a	1.0	2.0	46.0	1.993202	12.0
132.0	2.0	n/a	1.0	2.0	46.0	1.992941	12.0
134.0	2.0	n/a	0.0	0.0	46.0	1.994806	0.0
136.0	2.0	n/a	0.0	0.0	46.0	1.994374	0.0
138.0	2.0	n/a	0.0	0.0	46.0	1.995292	0.0
140.0	2.0	n/a	1.0	2.0	30.0	1.848241	12.0
140.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
142.0	2.0	n/a	1.0	2.0	46.0	1.993959	12.0
144.0	2.0	n/a	1.0	2.0	46.0	1.992804	12.0
146.0	2.0	n/a	0.0	0.0	46.0	1.992845	0.0
148.0	2.0	n/a	0.0	0.0	46.0	1.994231	0.0
150.0	2.0	n/a	0.0	0.0	46.0	1.993769	0.0
152.0	2.0	n/a	0.0	0.0	46.0	1.994359	0.0
154.0	2.0	n/a	0.0	0.0	46.0	1.995006	0.0
156.0	2.0	n/a	2.0	1.0	46.0	1.99275	24.0
156.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
158.0	2.0	n/a	2.0	1.0	46.0	1.994027	24.0
160.0	2.0	n/a	2.0	1.0	46.0	1.994727	24.0
162.0	2.0	n/a	2.0	1.0	46.0	1.993266	24.0
164.0	2.0	n/a	2.0	1.0	46.0	1.99571	24.0
166.0	2.0	n/a	0.0	0.0	46.0	1.992942	0.0
168.0	2.0	n/a	2.0	1.0	35.0	1.526213	24.0
168.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
170.0	2.0	n/a	2.0	1.0	46.0	1.992396	24.0
172.0	2.0	n/a	2.0	1.0	46.0	1.993378	24.0
174.0	2.0	n/a	0.0	0.0	46.0	1.993025	0.0
176.0	2.0	n/a	0.0	0.0	46.0	1.996514	0.0
178.0	2.0	n/a	0.0	0.0	46.0	1.993204	0.0
180.0	2.0	n/a	0.0	0.0	46.0	1.993857	0.0
182.0	2.0	n/a	0.0	0.0	46.0	1.993087	0.0
184.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
184.0	2.0	n/a	2.0	2.0	46.0	1.994041	14.0
186.0	2.0	n/a	2.0	2.0	46.0	1.994553	14.0
188.0	2.0	n/a	2.0	2.0	46.0	1.995654	14.0
190.0	2.0	n/a	2.0	2.0	46.0	1.993649	14.0
192.0	2.0	n/a	2.0	2.0	46.0	1.993597	14.0
194.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
194.0	2.0	n/a	2.0	2.0	46.0	1.99262	14.0
196.0	2.0	n/a	2.0	2.0	30.0	1.135673	14.0
198.0	2.0	n/a	2.0	2.0	46.0	1.99254	14.0
200.0	2.0	n/a	0.0	0.0	46.0	1.986609	0.0
202.0	2.0	n/a	0.0	0.0	46.0	1.994253	0.0
204.0	2.0	n/a	0.0	0.0	46.0	1.993819	0.0
206.0	2.0	n/a	0.0	0.0	46.0	1.993194	0.0
208.0	2.0	n/a	0.0	0.0	46.0	1.995362	0.0
210.0	2.0	n/a	2.0	2.0	46.0	1.995493	22.0
210.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
212.0	2.0	n/a	2.0	2.0	46.0	1.99443	22.0
214.0	2.0	n/a	2.0	2.0	46.0	1.994218	22.0
216.0	2.0	n/a	2.0	2.0	46.0	2.002831	22.0
