onset	duration	trial_type
103.793	0	128
103.793	0	        audio_probe
108.093	0	        Mind-wandering_response-0
110.894	0	        Meditation_response-2
111.023	0	4
113.194	0	        Tiredness_response-1
113.281	0	2
145.285	0	128
145.297	0	        audio_probe
147.898	0	        Mind-wandering_response-1
147.910	0	2
150.098	0	        Meditation_response-1
150.145	0	2
152.398	0	        Tiredness_response-1
152.398	0	2
228.402	0	128
228.407	0	        audio_probe
231.907	0	        Mind-wandering_response-1
232.023	0	2
234.107	0	        Meditation_response-0
236.607	0	        Tiredness_response-1
236.609	0	2
394.617	0	128
394.625	0	        audio_probe
397.225	0	        Mind-wandering_response-1
397.293	0	2
399.425	0	        Meditation_response-2
399.453	0	4
401.625	0	        Tiredness_response-1
401.719	0	2
469.723	0	128
469.733	0	        audio_probe
472.333	0	        Mind-wandering_response-2
472.371	0	4
475.133	0	        Meditation_response-1
475.242	0	2
477.634	0	        Tiredness_response-1
477.719	0	2
517.723	0	128
517.738	0	        audio_probe
520.338	0	        Mind-wandering_response-1
520.340	0	2
522.439	0	        Meditation_response-2
522.457	0	4
524.639	0	        Tiredness_response-1
524.676	0	2
607.648	0	        audio_probe
607.680	0	128
610.348	0	        Mind-wandering_response-1
610.395	0	2
612.547	0	2
612.548	0	        Meditation_response-1
614.849	0	        Tiredness_response-1
614.859	0	2
657.853	0	        audio_probe
657.863	0	128
661.137	0	2
661.154	0	        Mind-wandering_response-1
663.297	0	2
663.354	0	        Meditation_response-1
665.554	0	        Tiredness_response-1
665.562	0	2
774.566	0	        audio_probe
774.570	0	128
777.466	0	        Mind-wandering_response-1
777.504	0	2
779.941	0	2
779.967	0	        Meditation_response-1
782.067	0	        Tiredness_response-1
782.117	0	2
913.081	0	        audio_probe
913.129	0	128
916.182	0	        Mind-wandering_response-0
918.965	0	2
918.982	0	        Meditation_response-1
921.160	0	2
921.182	0	        Tiredness_response-1
982.164	0	128
982.189	0	        audio_probe
985.289	0	        Mind-wandering_response-1
985.359	0	2
987.477	0	2
987.489	0	        Meditation_response-1
990.190	0	        Tiredness_response-1
990.266	0	2
1124.273	0	128
1124.304	0	        audio_probe
1127.205	0	        Mind-wandering_response-2
1127.238	0	4
1130.005	0	        Meditation_response-1
1130.070	0	2
1133.305	0	        Tiredness_response-1
1133.348	0	2
1228.355	0	128
1228.416	0	        audio_probe
1231.590	0	4
1231.616	0	        Mind-wandering_response-2
1234.116	0	        Meditation_response-1
1234.164	0	2
1236.617	0	        Tiredness_response-1
1236.652	0	2
1334.627	0	        audio_probe
1334.660	0	128
1337.309	0	2
1337.328	0	        Mind-wandering_response-1
1339.428	0	        Meditation_response-1
1339.438	0	2
1341.728	0	        Tiredness_response-1
1341.758	0	2
1401.735	0	        audio_probe
1401.762	0	128
1404.435	0	        Mind-wandering_response-2
1404.438	0	4
1406.598	0	2
1406.635	0	        Meditation_response-1
1408.835	0	        Tiredness_response-1
1408.844	0	2
1452.840	0	        audio_probe
1452.848	0	128
1455.440	0	        Mind-wandering_response-1
1455.484	0	2
1457.541	0	        Meditation_response-1
1457.605	0	2
1459.741	0	        Tiredness_response-1
1459.773	0	2
1539.781	0	128
1539.850	0	        audio_probe
1542.504	0	2
1542.550	0	        Mind-wandering_response-1
1544.609	0	2
1544.650	0	        Meditation_response-1
1547.751	0	        Tiredness_response-1
1547.766	0	2
1590.755	0	        audio_probe
1590.766	0	128
1593.556	0	        Mind-wandering_response-2
1593.566	0	4
1595.730	0	2
1595.756	0	        Meditation_response-1
1597.945	0	2
1597.956	0	        Tiredness_response-1
1629.945	0	128
1629.959	0	        audio_probe
1632.560	0	        Mind-wandering_response-2
1632.586	0	4
1634.660	0	        Meditation_response-1
1634.719	0	2
1636.945	0	2
1636.960	0	        Tiredness_response-1
1690.949	0	128
1690.966	0	        audio_probe
1693.566	0	        Mind-wandering_response-1
1693.617	0	2
1695.967	0	        Meditation_response-1
1695.977	0	2
1698.267	0	        Tiredness_response-1
1698.309	0	2
1731.309	0	128
1731.371	0	        audio_probe
1733.971	0	        Mind-wandering_response-1
1734.035	0	2
1736.160	0	2
1736.171	0	        Meditation_response-1
1738.367	0	2
1738.371	0	        Tiredness_response-1
1829.371	0	128
1829.381	0	        audio_probe
1832.082	0	        Mind-wandering_response-2
1832.102	0	4
1834.281	0	2
1834.282	0	        Meditation_response-1
1836.482	0	        Tiredness_response-1
1836.547	0	2
