name	x	y	z	size	type	manufacturer
1	-18.5739970553995	66.2927004967027	3.50418757940768	4	surface	AdTech
2	-26.1060618365255	62.273825740682	12.2693168882374	4	surface	AdTech
3	-29.5591966842587	58.1679862796074	17.5766910224001	4	surface	AdTech
4	-34.0634239552878	51.4839039871504	24.5555843808768	4	surface	AdTech
5	-36.2623840485584	44.1846663310159	30.3204187025135	4	surface	AdTech
6	-39.1234983716959	36.7596529590283	34.986936043922	4	surface	AdTech
7	-41.5143210264575	26.6442561500895	41.4079312338702	4	surface	AdTech
8	-40.9253125163054	17.9593711609185	46.2434474232331	4	surface	AdTech
9	-26.1232545215061	61.4506952112585	-1.11264392982599	4	surface	AdTech
10	-32.9132980337522	57.8629454405781	4.8729242395753	4	surface	AdTech
11	-36.0582948141827	55.644533008185	12.6477426385611	4	surface	AdTech
12	-38.774885242181	51.6020157797003	17.5648320472496	4	surface	AdTech
13	-42.1784230966948	45.0823214640043	24.0574238110708	4	surface	AdTech
14	-44.4797744499075	37.2628553989149	29.3223558383077	4	surface	AdTech
15	-45.1062174140946	27.2737054147447	36.3984047201015	4	surface	AdTech
16	-46.4002634803974	17.1607839406669	41.4499959195187	4	surface	AdTech
17	-31.2222722320065	57.6415189150109	-5.63011918277677	4	surface	AdTech
18	-40.6746125261434	53.4633124449107	0.421494088127624	4	surface	AdTech
19	-45.943958388478	48.1627804838124	6.05677487152375	4	surface	AdTech
20	-48.4833274621641	41.2157982002135	13.3532293736345	4	surface	AdTech
21	-47.7111183727993	31.1290789134572	17.5285256796103	4	surface	AdTech
22	-51.0611498749288	27.064128311904	24.405081520261	4	surface	AdTech
23	-51.6737406658344	17.0877504872648	30.862280678206	4	surface	AdTech
24	-50.7844688548861	5.48417800916208	35.8195938836972	4	surface	AdTech
25	-33.636008023599	46.3976057075099	-9.68457716280383	4	surface	AdTech
26	-44.3020619003275	47.8261892404283	-3.32830912274389	4	surface	AdTech
27	-49.857967523136	40.9162356525884	2.61378276698207	4	surface	AdTech
28	-52.3687044869821	36.058254466968	5.48832089524856	4	surface	AdTech
29	-53.5387268509817	26.880816874692	10.5289673540904	4	surface	AdTech
30	-56.1736064529641	20.3833314064832	17.5166923060195	4	surface	AdTech
31	-57.0346363524135	11.5722188650687	23.1428608508245	4	surface	AdTech
32	-56.7946565548709	3.82967232138064	28.8054168747158	4	surface	AdTech
33	-53.6333319145108	-67.0569033731045	20.3018857602139	4	surface	AdTech
34	-57.8238309241609	-58.1546770572271	16.3528603048929	4	surface	AdTech
35	-63.4080284624099	-48.4724072099168	11.8270214543064	4	surface	AdTech
36	-66.6197726759234	-38.7000825747245	7.67010763815291	4	surface	AdTech
37	-68.2292251504994	-28.7307415261967	2.1646503581756	4	surface	AdTech
38	-66.9390832725069	-19.6357255063768	-2.61132017779678	4	surface	AdTech
39	-64.4031536941944	-10.0735287095757	-7.62905907429395	4	surface	AdTech
40	-60.8725635236289	-0.854212929853581	-12.4347279475281	4	surface	AdTech
41	-52.5414691716323	-62.8852274616633	29.8470849682401	4	surface	AdTech
42	-57.4622154877846	-53.4900288155704	26.3008645470444	4	surface	AdTech
43	-62.7897570622125	-44.0605851974572	22.3560207541539	4	surface	AdTech
44	-63.3191537386046	-34.1254891209497	17.2491868458714	4	surface	AdTech
45	-64.352229960246	-24.8161185533457	12.8124430070702	4	surface	AdTech
46	-63.6854042578598	-15.3439765444265	7.42577907614003	4	surface	AdTech
47	-61.5072231367769	-6.45908836299761	1.78898345982398	4	surface	AdTech
48	-56.6399367940515	2.85028220460636	-2.64776037897718	4	surface	AdTech
49	-51.928191412652	-58.3106340078885	39.4261641759585	4	surface	AdTech
50	-56.7826945364286	-48.9154353617956	35.8799437547628	4	surface	AdTech
51	-61.0963353250072	-39.0230376760941	32.21492998452	4	surface	AdTech
52	-64.8402237453953	-29.4608408792929	27.1971910880228	4	surface	AdTech
53	-63.7886706530497	-20.3315798874528	22.0225971803557	4	surface	AdTech
54	-64.1218081533112	-11.3524102087491	16.2331282153002	4	surface	AdTech
55	-60.8627816013359	-1.88449490922278	11.3680626675424	4	surface	AdTech
56	-60.2737280006626	6.93190332816561	6.52851379461595	4	surface	AdTech
57	-47.9631317026943	-53.4531960622892	48.5472233374586	4	surface	AdTech
58	-53.769092927767	-44.0964690976094	45.9212246711302	4	surface	AdTech
59	-57.7996443290221	-34.5342723008082	40.903485774633	4	surface	AdTech
60	-61.0349622480329	-24.8862474255181	36.7762702957413	4	surface	AdTech
61	-62.0661219607633	-16.2499587638935	31.1988713539488	4	surface	AdTech
62	-61.926837603843	-7.73796986217106	25.6511707494181	4	surface	AdTech
63	-58.7331857149055	1.23697310713968	20.383300167535	4	surface	AdTech
64	-60.7166287538473	10.7091151160589	14.9966362366049	4	surface	AdTech
